rank,stock_id,name,industry,industry_canon,sector_l1,sector_l2,industry_ambiguous,gics_sector,gics_zh,gics_mixed,yf_sector,yf_super,icb_industry,yf_ticker,is_cyclical,cyclical_sector,date,revenue,revenue_prev_year,cum_revenue,cum_revenue_prev_year,yoy,mom,cum_yoy,cum_yoy_slope,cum_yoy_declining,consec_pos_yoy,mean_yoy_6m,std_yoy_6m,yoy_accelerating,seasonality,cagr_2y,n_months,pattern,score,tier
239,2091,模擬2091,綠能環保,綠能環保,非電子,綠能環保,False,Industrials,工業,True,Industrials,Sensitive,Industrials,2091.TWO,False,,2026-05-01,179745259,145334924.0,973707345,740696416.0,23.68,-6.16,31.46,0.24285714285714266,True,36,29.623333333333335,6.2058270108736435,False,淡季正常,25.850807575943247,36,成長趨緩型,78.3,觀察
240,3552,同致,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,3552.TW,False,,2026-05-01,56487913,47843933.0,297511154,241404086.0,18.07,-5.29,23.24,-0.1414285714285714,False,36,23.588333333333335,4.9477247857531,True,淡季正常,25.487329899332913,36,穩定成長型,78.1,優選
241,2431,模擬2431,農業科技業,農業科技業,非電子,農業科技,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2431.TW,False,,2026-05-01,91282295,65316280.0,528846119,358929245.0,39.75,-18.77,47.34,6.404285714285716,False,5,34.915,44.68907090478984,True,旺季不旺(警訊),-4.8752349653761184,36,高波動訂單型,78.0,優選
242,1105,模擬1105,運動休閒,運動休閒,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1105.TW,False,,2026-05-01,65894516,61401277.0,438568289,346341047.0,7.32,-27.94,26.63,4.041142857142856,False,5,20.861666666666668,28.558405310676733,True,淡季正常,-4.456560834448442,36,穩定成長型,78.0,優選
243,2579,模擬2579,文化創意業,文化創意業,非電子,文化創意,False,Communication Services,通訊服務,False,Communication Services,Sensitive,Telecommunications,2579.TW,False,,2026-05-01,102135976,77786511.0,536151716,459092928.0,31.3,11.06,16.79,0.7551428571428571,False,17,19.145,7.595122886870671,True,淡季不淡(強訊),17.504670103809318,36,穩定成長型,78.0,優選
244,2224,模擬2224,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2224.TW,False,,2026-05-01,19957439,17454856.0,106403914,88604926.0,14.34,2.75,20.09,0.10799999999999993,False,36,21.041666666666668,6.49881634521925,True,旺季正常,17.04973796192286,36,穩定成長型,77.9,優選
245,2128,模擬2128,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2128.TW,False,,2026-05-01,158399444,130901873.0,835196527,663702390.0,21.01,-2.42,25.84,0.5082857142857143,False,36,26.541666666666668,3.2010020132591124,False,淡季正常,25.48340145225709,36,穩定成長型,77.8,優選
246,2167,模擬2167,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,2167.TW,False,,2026-05-01,14434526,9251154.0,66206838,56033729.0,56.03,-2.52,18.16,1.1697142857142857,False,8,21.90833333333333,19.509422865773235,True,淡季不淡(強訊),22.32091258866753,36,穩定成長型,77.8,優選
247,2255,模擬2255,紡織纖維,紡織纖維,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,2255.TW,False,,2026-05-01,14543715,11247364.0,73711864,56643763.0,29.31,8.63,30.13,0.5377142857142856,True,36,29.188333333333333,7.368521825229867,False,旺季正常,27.786706672344195,36,成長趨緩型,77.8,觀察
248,1457,模擬1457,生技醫療業,生技醫療業,非電子,生技醫療,False,Health Care,醫療保健,False,Healthcare,Defensive,Health Care,1457.TW,False,,2026-05-01,52137783,42688636.0,274361206,212775780.0,22.14,-3.29,28.94,-0.02828571428571434,False,36,29.84833333333334,3.7776157236483914,False,淡季正常,27.61608418375332,36,穩定成長型,77.8,優選
249,4749,新應材,半導體業,半導體業,電子,半導體,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,4749.TW,False,,2026-05-01,88282455,73738456.0,469651291,392695103.0,19.72,-3.88,19.6,0.5548571428571429,False,36,21.525000000000002,6.0960772906298795,True,淡季正常,20.67287890063907,36,穩定成長型,77.7,優選
250,3675,德微,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,3675.TW,False,,2026-05-01,28280973,22813391.0,143891470,114513521.0,23.97,1.1,25.65,0.3622857142857141,False,36,25.894999999999996,1.9392245013578666,False,旺季正常,25.30826918670337,36,穩定成長型,77.7,優選
251,1406,模擬1406,電子商務,電子商務,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1406.TW,False,,2026-05-01,6397602,2116028.0,27322156,21925627.0,202.34,62.78,24.61,1.9119999999999993,False,3,44.54833333333334,75.37947209876764,True,淡季不淡(強訊),36.232617571401434,36,高波動訂單型,77.7,優選
252,2228,模擬2228,居家生活,居家生活,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,2228.TWO,False,,2026-05-01,110240890,88070103.0,565110568,471999395.0,25.17,3.63,19.73,0.2797142857142859,False,36,19.808333333333334,4.151981120166881,True,淡季正常,20.56720599914903,36,穩定成長型,77.6,優選
253,1536,和大,汽車工業,汽車工業,非電子,機電工業,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1536.TW,False,,2026-05-01,139192303,113750872.0,709891322,593556905.0,22.37,6.3,19.6,-0.2117142857142854,False,36,19.330000000000002,2.6185874054535585,True,淡季不淡(強訊),20.318469734947907,36,穩定成長型,77.6,優選
254,1004,模擬1004,電子零組件業,電子零組件業,電子,電子零組件,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1004.TW,False,,2026-05-01,144347993,114127343.0,756250203,601814515.0,26.48,-3.99,25.66,0.05971428571428571,False,36,25.99,2.724573361097109,False,淡季正常,23.618787021259347,36,穩定成長型,77.5,優選
255,2118,模擬2118,建材營造業,建材營造,非電子,建材營造,False,Real Estate,不動產,True,Real Estate,Cyclical,Real Estate,2118.TW,False,,2026-05-01,104356138,88219506.0,537539090,437593250.0,18.29,1.84,22.84,0.18314285714285694,False,36,23.001666666666665,4.2806713518117965,True,旺季不旺(警訊),19.002354703785016,36,穩定成長型,77.5,優選
256,1601,模擬1601,紡織纖維,紡織纖維,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,1601.TWO,False,,2026-05-01,127740856,75868032.0,746696559,482082738.0,68.37,-20.67,54.89,3.709142857142857,False,8,50.30500000000001,29.833607307866743,False,淡季正常,15.767745816266432,36,穩定成長型,77.5,優選
257,1413,模擬1413,通信網路業,通信網路業,電子,通信網路,False,Information Technology,資訊科技,True,Technology,Sensitive,Technology,1413.TW,False,,2026-05-01,15298113,13184388.0,79485602,66423617.0,16.03,0.57,19.66,0.5211428571428574,False,36,18.878333333333334,3.0568470502936336,True,旺季正常,17.792815025215702,36,穩定成長型,77.4,優選
258,2434,模擬2434,綜合,綜合,非電子,其他,False,Industrials,工業,False,Industrials,Sensitive,Industrials,2434.TW,False,,2026-05-01,61148324,50225887.0,324124017,264406382.0,21.75,-0.01,22.59,-0.23028571428571445,False,36,23.221666666666664,4.260122911633211,True,淡季正常,19.8243965107201,36,穩定成長型,77.4,優選
259,1052,模擬1052,電子商務,電子商務,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1052.TW,False,,2026-05-01,22580206,18458454.0,120312974,100389964.0,22.33,-3.24,19.85,0.8660000000000001,False,36,18.808333333333334,4.9503953265258405,True,淡季正常,20.110645154951733,36,穩定成長型,77.1,優選
260,2016,模擬2016,貿易百貨業,貿易百貨,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,2016.TWO,False,,2026-05-01,44698604,34967423.0,230241505,174736804.0,27.83,15.4,31.76,4.227428571428571,True,7,32.31833333333333,31.418932411666837,False,淡季不淡(強訊),21.514836295032836,36,成長趨緩型,77.1,觀察
261,1684,模擬1684,數位雲端,數位雲端,電子,數位雲端,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1684.TW,False,,2026-05-01,134627373,117449565.0,698184841,585414014.0,14.63,-3.18,19.26,0.2988571428571434,False,36,19.931666666666665,4.086169423256401,True,淡季正常,15.951263295496698,36,穩定成長型,77.1,優選
262,2112,模擬2112,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2112.TW,False,,2026-05-01,60458668,49581105.0,317846696,259547069.0,21.94,-0.88,22.46,-0.26114285714285707,False,36,21.663333333333338,2.439048083895756,True,淡季正常,22.69025912468081,36,穩定成長型,77.0,優選
263,1005,模擬1005,電子通路業,電子通路業,電子,電子通路,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,1005.TW,False,,2026-05-01,85024193,80630025.0,365309537,280766542.0,5.45,26.73,30.11,5.014,False,7,38.41166666666666,31.894246825337564,False,旺季正常,26.8235734058875,36,穩定成長型,77.0,優選
264,2388,模擬2388,食品工業,食品工業,非電子,民生消費,False,Consumer Staples,必需消費,False,Consumer Defensive,Defensive,Consumer Staples,2388.TW,False,,2026-05-01,137843544,109250431.0,703227535,561901131.0,26.17,-0.02,25.15,0.28542857142857136,False,36,26.650000000000006,3.7156381237503013,False,淡季正常,25.991264435395102,36,穩定成長型,77.0,優選
265,1392,模擬1392,電器電纜,電器電纜,非電子,機電工業,False,Industrials,工業,False,Industrials,Sensitive,Industrials,1392.TW,False,,2026-05-01,51552284,22835949.0,295446930,230249824.0,125.75,-15.93,28.32,4.571999999999999,False,3,37.251666666666665,45.69544923245154,True,淡季正常,-18.13585952510326,36,高波動訂單型,77.0,優選
266,2275,模擬2275,電子通路業,電子通路業,電子,電子通路,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2275.TWO,False,,2026-05-01,68175965,53916013.0,351740265,273574245.0,26.45,1.74,28.57,-0.0345714285714287,False,36,30.704999999999995,5.87236394762223,False,旺季正常,29.804385598362625,36,穩定成長型,76.9,優選
267,1407,模擬1407,化學生技醫療,化學生技醫療,非電子,混類(化學/生技),True,,,True,,,,1407.TW,False,,2026-05-01,89029669,70473079.0,441953391,379242211.0,26.33,8.2,16.54,0.10142857142857145,False,36,16.245,5.971604334961697,True,淡季不淡(強訊),18.614129542488712,36,穩定成長型,76.8,優選
268,2164,模擬2164,數位雲端,數位雲端,電子,數位雲端,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2164.TW,False,,2026-05-01,159605245,135978529.0,852209813,698323097.0,17.38,-5.59,22.04,-0.2491428571428571,False,36,22.69666666666667,3.9401128015437434,True,淡季正常,26.83431037438804,36,穩定成長型,76.6,優選
269,1220,模擬1220,運動休閒,運動休閒,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1220.TWO,False,,2026-05-01,31364024,24770075.0,161709345,138905557.0,26.62,4.87,16.42,1.718,False,6,16.74,7.116464478002166,True,淡季不淡(強訊),14.880805721687995,36,穩定成長型,76.6,優選
270,2159,模擬2159,通信網路業,通信網路業,電子,通信網路,False,Information Technology,資訊科技,True,Technology,Sensitive,Technology,2159.TWO,False,,2026-05-01,59984849,34746813.0,313423963,249242818.0,72.63,36.94,25.75,1.7059999999999997,False,1,26.879999999999995,28.43314380554262,True,淡季不淡(強訊),10.177830152508815,36,季節性/緩成長型,76.6,觀察
271,1074,模擬1074,建材營造業,建材營造,非電子,建材營造,False,Real Estate,不動產,True,Real Estate,Cyclical,Real Estate,1074.TW,False,,2026-05-01,113144243,90899260.0,587988363,456544754.0,24.47,-1.15,28.79,0.3799999999999997,False,36,27.62,4.013244738778503,False,旺季不旺(警訊),20.855770754988036,36,穩定成長型,76.6,優選
272,1353,模擬1353,其他業,其他,非電子,其他,False,,,True,,,,1353.TW,False,,2026-05-01,70435822,56145272.0,358986562,287782536.0,25.45,2.52,24.74,0.24057142857142863,False,36,25.095,1.1440097610306188,False,淡季正常,25.193475102795524,36,穩定成長型,76.5,優選
273,1080,模擬1080,電子商務,電子商務,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,1080.TW,False,,2026-05-01,96906868,80254500.0,497375167,418094321.0,20.75,4.98,18.96,0.08228571428571446,False,36,18.815,3.0193804552148324,True,旺季正常,14.857296331787829,36,穩定成長型,76.5,優選
274,1550,模擬1550,文化創意業,文化創意業,非電子,文化創意,False,Communication Services,通訊服務,False,Communication Services,Sensitive,Telecommunications,1550.TW,False,,2026-05-01,97949240,83216652.0,548009236,426117472.0,17.7,-12.21,28.61,0.27542857142857136,False,36,30.221666666666664,7.602601345738326,False,旺季不旺(警訊),21.503005244535125,36,穩定成長型,76.5,優選
275,2540,模擬2540,數位雲端,數位雲端,電子,數位雲端,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2540.TW,False,,2026-05-01,60251734,47291489.0,318567355,254142279.0,27.41,1.53,25.35,0.3014285714285713,False,36,25.05666666666667,3.910752982340983,False,淡季正常,23.73445790132054,36,穩定成長型,76.5,優選
276,2327,國巨,電子零組件業,電子零組件業,電子,電子零組件,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,2327.TW,False,,2026-05-01,90293772,69945011.0,486837095,407992721.0,29.09,-1.67,19.32,0.5197142857142857,False,16,19.21166666666667,6.015450708153315,True,淡季正常,15.783725868082232,36,穩定成長型,76.4,優選
277,3693,營邦,電子零組件業,電子零組件業,電子,電子零組件,False,Information Technology,資訊科技,False,Technology,Sensitive,Technology,3693.TW,False,,2026-05-01,43526851,34230899.0,229120670,183412785.0,27.16,-1.1,24.92,0.38285714285714323,False,36,26.986666666666665,5.983810565926103,False,淡季正常,21.330076699297674,36,穩定成長型,76.3,優選
278,2550,模擬2550,建材營造業,建材營造,非電子,建材營造,False,Real Estate,不動產,True,Real Estate,Cyclical,Real Estate,2550.TWO,False,,2026-05-01,50486238,37992793.0,243735737,190161159.0,32.88,6.14,28.17,-0.23314285714285696,False,36,29.198333333333334,4.835264269464034,False,旺季正常,27.21149540005907,36,穩定成長型,76.3,優選
279,1479,模擬1479,紡織纖維,紡織纖維,非電子,民生消費,False,Consumer Discretionary,非必需消費,True,Consumer Cyclical,Cyclical,Consumer Discretionary,1479.TW,False,,2026-05-01,72913132,60809203.0,390593292,328893114.0,19.9,-5.0,18.76,0.04457142857142914,False,36,18.21666666666667,2.264830138344939,True,淡季正常,13.977420253996598,36,穩定成長型,76.2,優選
280,4105,東洋,生技醫療業,生技醫療業,非電子,生技醫療,False,Health Care,醫療保健,False,Healthcare,Defensive,Health Care,4105.TW,False,,2026-05-01,22933089,18867182.0,126396172,105618854.0,21.55,1.48,19.67,2.517714285714286,False,10,17.605,5.597522517447638,True,淡季正常,10.694468720666128,36,穩定成長型,76.2,優選
281,2425,模擬2425,運動休閒,運動休閒,非電子,民生消費,False,Consumer Discretionary,非必需消費,False,Consumer Cyclical,Cyclical,Consumer Discretionary,2425.TW,False,,2026-05-01,38259122,33578389.0,186772736,139947875.0,13.94,9.13,33.46,1.0728571428571423,False,10,38.65833333333333,15.264021331949921,False,旺季不旺(警訊),27.207979118669346,36,穩定成長型,76.2,優選
282,2146,模擬2146,建材營造業,建材營造,非電子,建材營造,False,Real Estate,不動產,True,Real Estate,Cyclical,Real Estate,2146.TW,False,,2026-05-01,156438393,126052952.0,822500690,641966993.0,24.11,-2.28,28.12,0.38114285714285734,True,36,28.135,3.3337203941942506,False,旺季正常,21.099700446446445,36,成長趨緩型,76.2,觀察
