id,code,severity,category,target,detail
VIA-ERR-3af2eea54600243a,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0112.py,run: branches=38
VIA-ERR-be8755663b2b94e2,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0113.py,extract_one: branches=43
VIA-ERR-106ca473f7a6e2bc,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0113.py,run: branches=38
VIA-ERR-cda20f91891b7cf2,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0114.py,extract_one: branches=43
VIA-ERR-c8505123bb2fc6e3,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0114.py,run: branches=41
VIA-ERR-82145f75b75f4efd,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0115.py,extract_one: branches=43
VIA-ERR-6a5dc26f18f1ac62,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0115.py,run: branches=41
VIA-ERR-e72592cb49fa21e9,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0116.py,extract_one: branches=55
VIA-ERR-ab0f139b39b0f99c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0116.py,run: branches=41
VIA-ERR-17b2141e5f7ed6cd,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0117.py,extract_one: branches=65
VIA-ERR-c5e2e99f9793eb97,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0117.py,run: branches=41
VIA-ERR-c90218590c856434,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0118.py,extract_one: branches=68
VIA-ERR-4f8bf7028b613749,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0118.py,run: branches=41
VIA-ERR-a45c815e856f96ac,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0118.py,selftest: branches=31
VIA-ERR-26f935cabfe2fce4,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0119.py,extract_one: branches=69
VIA-ERR-7f834439e71bf421,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0119.py,run: branches=43
VIA-ERR-d463d50471dc95e0,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0119.py,selftest: branches=31
VIA-ERR-9fe1d5fc0ccfa16b,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0120.py,extract_one: branches=69
VIA-ERR-b8c9fddb54547935,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0120.py,run: branches=47
VIA-ERR-06c95d709b11d7b8,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0120.py,selftest: branches=31
VIA-ERR-fa9ae85ea7e67fc4,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0121.py,extract_one: branches=81
VIA-ERR-d5c4e27fde994326,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0121.py,run: branches=47
VIA-ERR-0e8077bf9d26d48f,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0121.py,selftest: branches=31
VIA-ERR-ea6a8c2ed00b7f1d,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0122.py,extract_one: branches=83
VIA-ERR-f6380d7cc2c55926,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0122.py,run: branches=47
VIA-ERR-0756d3a43c43858c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0122.py,selftest: branches=31
VIA-ERR-63c4c240f1ba454a,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0123.py,extract_one: branches=83
VIA-ERR-f00de0fd602324fa,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0123.py,run: branches=47
VIA-ERR-90ba6ea833758053,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0123.py,selftest: branches=31
VIA-ERR-7ea6c52319478d79,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0124.py,extract_one: branches=83
VIA-ERR-5a0be16dd9f369cd,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0124.py,run: branches=47
VIA-ERR-c9ebad466a5cbc25,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0124.py,selftest: branches=31
VIA-ERR-8b3ba027d916705a,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0125.py,extract_one: branches=83
VIA-ERR-91574b8599af8d6f,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0125.py,run: branches=47
VIA-ERR-b9bfbe5e5a175326,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG073_ReportStructuredDB_v0125.py,selftest: branches=29
VIA-ERR-95951135c2f78895,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0102.py,crosscheck: branches=31
VIA-ERR-abb74972261b965e,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0103.py,crosscheck: branches=31
VIA-ERR-558903ef7c03b050,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0104.py,crosscheck: branches=31
VIA-ERR-19350e94ae1cd0a6,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0105.py,crosscheck: branches=31
VIA-ERR-cc984d246cdb8b38,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0106.py,crosscheck: branches=31
VIA-ERR-5f64055f4a5741a9,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0106.py,run: branches=28
VIA-ERR-a4fe70b2f22faa7d,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0107.py,crosscheck: branches=31
VIA-ERR-b0fd942b61940c71,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0107.py,run: branches=34
VIA-ERR-dae5d3e90a06353e,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0108.py,crosscheck: branches=31
VIA-ERR-cf23f08fee6ca04c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG074_FinancialPages_v0108.py,run: branches=34
VIA-ERR-bbc206e0ccf206db,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0100.py,build_digest: branches=41
VIA-ERR-7e9023e24a656b00,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0100.py,run: branches=32
VIA-ERR-fd1d49278e71f5e2,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0101.py,build_digest: branches=45
VIA-ERR-b633aa70ddc99e18,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0101.py,run: branches=38
VIA-ERR-68bfb3c17073d71f,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0102.py,build_digest: branches=47
VIA-ERR-79d3ac8db9665d27,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0102.py,run: branches=38
VIA-ERR-dbc0769abd5bba86,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0103.py,build_digest: branches=47
VIA-ERR-7faf585adf6e60c8,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0103.py,run: branches=37
VIA-ERR-c486a6253555ee2e,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0104.py,build_digest: branches=47
VIA-ERR-9a87b2b0996c0b25,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0104.py,run: branches=37
VIA-ERR-0d0ece13d6e9e73a,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0105.py,build_digest: branches=47
VIA-ERR-083f27be68fce8c4,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG080_FourPointDigest_v0105.py,run: branches=37
VIA-ERR-a01c4cbc9917fccd,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG082_ExtractionLogic_v0103.py,selftest: branches=26
VIA-ERR-98ff6f9a4404aa21,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG082_ExtractionLogic_v0104.py,selftest: branches=26
VIA-ERR-1c789aa7815b225b,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG082_ExtractionLogic_v0105.py,selftest: branches=26
VIA-ERR-57139340ad3e902c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG082_ExtractionLogic_v0106.py,selftest: branches=34
VIA-ERR-e88b03e857d06bfa,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG082_ExtractionLogic_v0107.py,_selftest_body: branches=36
VIA-ERR-8b047cc4361898d9,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_ENG082_ExtractionLogic_v0108.py,_selftest_body: branches=36
VIA-ERR-9c407b7dc29cd7fe,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL001_Converter.py,run: branches=27
VIA-ERR-f49e6b6afacc27d8,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL001_Converter_v0120.py,run: branches=27
VIA-ERR-817449e79e09deae,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL001_Converter_v0121.py,run: branches=27
VIA-ERR-3895a77bbded584c,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL002_LayoutExtractor.py,extract_table_from_region: branches=28
VIA-ERR-76582a523c4c99ea,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL002_LayoutExtractor.py,extract_text_blocks: branches=33
VIA-ERR-501479a1d8353510,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL002_LayoutExtractor.py,_process_one_page_v110: branches=26
VIA-ERR-4fccfa0beb409e22,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL004_OCR_FetchingPDFTable_v1.py,process_one_page: branches=47
VIA-ERR-670d803f1a4df941,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL140_VRN_GO_M01_60PDF_Full_v1_0_20_MODULE_v1_0_shae63e0ed5b958.json,Invalid control character at: line 89 column 283 (char 18923)
VIA-ERR-3f6916a3fd08fa74,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL140_VRN_GO_M01_60PDF_Full_v1_0_20__MODULE__v1_0.json,Invalid control character at: line 89 column 283 (char 18923)
VIA-ERR-067fab57b72c7c6d,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL141_VRN_GO_M01_30PDF_Smoke_v1_0_19_MODULE_v1_0_sha65782fc9f6fd.json,Invalid control character at: line 56 column 285 (char 11396)
VIA-ERR-bdd99d5bea25b6ce,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL141_VRN_GO_M01_30PDF_Smoke_v1_0_19__MODULE__v1_0.json,Invalid control character at: line 56 column 285 (char 11396)
VIA-ERR-425824e9de2e222d,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL142_VRN_GO_M01_10PDF_Smoke_v1_0_18_MODULE_v1_0_sha63f740566943.json,Invalid control character at: line 36 column 285 (char 6494)
VIA-ERR-ead30feab821ea89,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL142_VRN_GO_M01_10PDF_Smoke_v1_0_18__MODULE__v1_0.json,Invalid control character at: line 36 column 285 (char 6494)
VIA-ERR-ccaa99f46fa964df,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL143_VRN_GO_M01_3PDF_Smoke_v1_0_17_MODULE_v1_0_sha12a5053608e4.json,Invalid control character at: line 29 column 283 (char 4774)
VIA-ERR-98b21eff158bb806,SYNTAX_OR_CONFIG_ERROR,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\VRN_MDL143_VRN_GO_M01_3PDF_Smoke_v1_0_17__MODULE__v1_0.json,Invalid control character at: line 29 column 283 (char 4774)
VIA-ERR-f8b6e2a9c93deaac,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\comprehensive_pdf_extractor (1)_sha72238d6aa40a.py,extract_all_methods: branches=26
VIA-ERR-3c593966377913ec,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\comprehensive_pdf_extractor (1)_sha72238d6aa40a_sha72238d6a.py,extract_all_methods: branches=26
VIA-ERR-f3c4bca9a49acaa6,DUPLICATE_SYMBOL,ERROR,Parallel-Fixable,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\financial_data_standardization.py,"FinancialDataTester: [20, 560]"
VIA-ERR-584042276e485101,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\table.py,_render: branches=34
VIA-ERR-b453e6463b09690e,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finaudit_v0102.py,run_audit: branches=29
VIA-ERR-b89d1f89f5f4414b,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finaudit_v0103.py,run_audit: branches=29
VIA-ERR-2ec3c2fe14601e72,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finaudit_v0104.py,render_ui: branches=27
VIA-ERR-45923c334c18b5ac,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finaudit_v0104.py,run_audit: branches=29
VIA-ERR-31063b05044eb076,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finaudit_v0105.py,render_ui: branches=27
VIA-ERR-aec8cba587508411,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finaudit_v0105.py,run_audit: branches=29
VIA-ERR-d21456782bb8a350,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finlex_v0100.py,harvest: branches=26
VIA-ERR-0e767007edd168fd,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finlex_v0101.py,harvest: branches=84
VIA-ERR-9cd5b9bf95ceb5c6,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finlex_v0102.py,harvest: branches=84
VIA-ERR-959eeb5c69d96f88,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finlex_v0103.py,harvest: branches=84
VIA-ERR-3d4cc768ffde33d7,COMPLEXITY_REVIEW,WARN,Sequence-Dependent,C:\Users\tonyk\OneDrive\Documents\movies-dataset\VeritasIntelligenceAnalytics\functional modules\VRN\vrn_finlex_v0104.py,harvest: branches=92
