def_path,def_exists,def_file_name,def_ext,def_project,def_file_role,def_size_bytes,def_sha12,def_status,def_encoding,def_error,def_param_count,def_json_valid,def_json_error,def_csv_valid,def_csv_error,def_columns
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201040\_supportive_hardgate\NEXUSCORE_HARDGATE_REPORT.html,True,NEXUSCORE_HARDGATE_REPORT.html,.html,UNKNOWN,UI_VISUAL,1910,aeca7ecc3bf5,OK,utf-8-sig,,5,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201040\_supportive_hardgate\NEXUSCORE_HARDGATE_REPORT.json,True,NEXUSCORE_HARDGATE_REPORT.json,.json,UNKNOWN,REPORT,1133,94c3f72ed547,OK,utf-8-sig,,24,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201040\_supportive_registry\NEXUSCORE_ACTION_REGISTRY.csv,True,NEXUSCORE_ACTION_REGISTRY.csv,.csv,UNKNOWN,REGISTRY,56978,37b99c664b20,OK,utf-8-sig,,8,,,True,,"['ToolID', 'ToolName', 'FileName', 'Path', 'ToolType', 'Status', 'Risk', 'EntryMode']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201040\_supportive_registry\NEXUSCORE_ACTION_REGISTRY.html,True,NEXUSCORE_ACTION_REGISTRY.html,.html,UNKNOWN,REGISTRY,69511,06d697b06462,OK,utf-8-sig,,198,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201040\_supportive_registry\NEXUSCORE_ACTION_REGISTRY.json,True,NEXUSCORE_ACTION_REGISTRY.json,.json,UNKNOWN,REGISTRY,86509,113b8412d512,OK,utf-8-sig,,1584,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201041\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,292,d1bd48895b7f,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201041\_supportive_env\NEXUSCORE_ENVMANAGER_PLAN.html,True,NEXUSCORE_ENVMANAGER_PLAN.html,.html,UNKNOWN,UI_VISUAL,1657,6f080331e548,OK,utf-8-sig,,0,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201041\_supportive_env\NEXUSCORE_ENVMANAGER_PLAN.json,True,NEXUSCORE_ENVMANAGER_PLAN.json,.json,UNKNOWN,SOURCE,850,12c1d6f43b0a,OK,utf-8-sig,,25,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201042\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,301,bda3777da803,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201042\_supportive_install_plans\NEXUSCORE_CELERITAS_ACCELERATION_PLAN.html,True,NEXUSCORE_CELERITAS_ACCELERATION_PLAN.html,.html,UNKNOWN,UI_VISUAL,2013,e9ce81036b36,OK,utf-8-sig,,4,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201042\_supportive_install_plans\NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json,True,NEXUSCORE_CELERITAS_ACCELERATION_PLAN.json,.json,UNKNOWN,SOURCE,1184,e7f35e291eed,OK,utf-8-sig,,25,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201043\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,590,1211d4c0c74a,OK,utf-8-sig,,4,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201043\_supportive_install_plans\NEXUSCORE_DOWNLOADONLY_REPORT.html,True,NEXUSCORE_DOWNLOADONLY_REPORT.html,.html,UNKNOWN,UI_VISUAL,1791,6bf372bc6ff3,OK,utf-8-sig,,3,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201043\_supportive_install_plans\NEXUSCORE_DOWNLOADONLY_REPORT.json,True,NEXUSCORE_DOWNLOADONLY_REPORT.json,.json,UNKNOWN,REPORT,961,79bb9e181ac8,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201043\_supportive_reports\NEXUSCORE_VALIDATE_REPORT.html,True,NEXUSCORE_VALIDATE_REPORT.html,.html,UNKNOWN,UI_VISUAL,2267,7a30d92f2f3b,OK,utf-8-sig,,5,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260610_201043\_supportive_reports\NEXUSCORE_VALIDATE_REPORT.json,True,NEXUSCORE_VALIDATE_REPORT.json,.json,UNKNOWN,REPORT,1639,f92d5c0bb6cd,OK,utf-8-sig,,40,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260617_001159\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,291,af8cb528e414,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260617_001159\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.html,True,NEXUSCORE_ACTION_RUNNER_MATRIX.html,.html,UNKNOWN,UI_VISUAL,1881,facda0c142ec,OK,utf-8-sig,,0,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260617_001159\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.json,True,NEXUSCORE_ACTION_RUNNER_MATRIX.json,.json,UNKNOWN,SOURCE,1229,0e2f540ddff9,OK,utf-8-sig,,45,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260617_011151\_logs\NEXUSCORE_ACTION_RUNNER.log,True,NEXUSCORE_ACTION_RUNNER.log,.log,UNKNOWN,SOURCE,291,232608042700,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260617_011151\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.html,True,NEXUSCORE_ACTION_RUNNER_MATRIX.html,.html,UNKNOWN,UI_VISUAL,1881,327e65fe391e,OK,utf-8-sig,,0,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner\RUN_20260617_011151\_supportive_reports\NEXUSCORE_ACTION_RUNNER_MATRIX.json,True,NEXUSCORE_ACTION_RUNNER_MATRIX.json,.json,UNKNOWN,SOURCE,1229,0e2f540ddff9,OK,utf-8-sig,,45,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner_patch\RUN_20260610_193726\_reports\NEXUSCORE_ACTION_RUNNER_PATCH_REPORT.csv,True,NEXUSCORE_ACTION_RUNNER_PATCH_REPORT.csv,.csv,UNKNOWN,REPORT,505,41680de2ea58,OK,utf-8-sig,,4,,,True,,"['Step', 'Status', 'Path', 'Risk']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner_patch\RUN_20260610_193726\_reports\NEXUSCORE_ACTION_RUNNER_PATCH_REPORT.html,True,NEXUSCORE_ACTION_RUNNER_PATCH_REPORT.html,.html,UNKNOWN,UI_VISUAL,3208,1e9cdf48929b,OK,utf-8-sig,,40,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_action_runner_patch\RUN_20260610_193726\_reports\NEXUSCORE_ACTION_RUNNER_PATCH_REPORT.json,True,NEXUSCORE_ACTION_RUNNER_PATCH_REPORT.json,.json,UNKNOWN,REPORT,698,a8c48a69e906,OK,utf-8-sig,,12,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161032\NEXUSCORE_AI_ONBOARDING.md,True,NEXUSCORE_AI_ONBOARDING.md,.md,UNKNOWN,SOURCE,2266,5555c5290040,OK,utf-8-sig,,16,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161032\NEXUSCORE_PROGRESS.html,True,NEXUSCORE_PROGRESS.html,.html,UNKNOWN,UI_VISUAL,7188,ef5ba0163542,OK,utf-8-sig,,23,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161032\NEXUSCORE_TOOL_MATRIX.csv,True,NEXUSCORE_TOOL_MATRIX.csv,.csv,UNKNOWN,SOURCE,2768,9233f7a708f9,OK,utf-8-sig,,19,,,True,,"['ToolID', 'ToolName', 'Layer', 'Role', 'Path', 'ToolType', 'Priority', 'TargetEnv', 'HardGateRequired', 'AllowDirectRun', 'RequiredBefore', 'RequiredAfter', 'Status', 'Risk', 'SizeBytes', 'ModifiedTime', 'Sha256', 'AIInstruction', 'EngineerInstruction']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161032\NEXUSCORE_TOOL_MATRIX.html,True,NEXUSCORE_TOOL_MATRIX.html,.html,UNKNOWN,UI_VISUAL,5110,b6369f5fc2db,OK,utf-8-sig,,4,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161032\NEXUSCORE_TOOL_MATRIX.json,True,NEXUSCORE_TOOL_MATRIX.json,.json,UNKNOWN,SOURCE,4034,3b3de773f940,OK,utf-8-sig,,76,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161210\NEXUSCORE_AI_ONBOARDING.md,True,NEXUSCORE_AI_ONBOARDING.md,.md,UNKNOWN,SOURCE,2266,5555c5290040,OK,utf-8-sig,,16,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161210\NEXUSCORE_PROGRESS.html,True,NEXUSCORE_PROGRESS.html,.html,UNKNOWN,UI_VISUAL,7188,ea7d8b7613c1,OK,utf-8-sig,,23,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161210\NEXUSCORE_TOOL_MATRIX.csv,True,NEXUSCORE_TOOL_MATRIX.csv,.csv,UNKNOWN,SOURCE,2768,9233f7a708f9,OK,utf-8-sig,,19,,,True,,"['ToolID', 'ToolName', 'Layer', 'Role', 'Path', 'ToolType', 'Priority', 'TargetEnv', 'HardGateRequired', 'AllowDirectRun', 'RequiredBefore', 'RequiredAfter', 'Status', 'Risk', 'SizeBytes', 'ModifiedTime', 'Sha256', 'AIInstruction', 'EngineerInstruction']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161210\NEXUSCORE_TOOL_MATRIX.html,True,NEXUSCORE_TOOL_MATRIX.html,.html,UNKNOWN,UI_VISUAL,5110,6f3d1e956b05,OK,utf-8-sig,,4,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_ai_onboarding\RUN_20260610_161210\NEXUSCORE_TOOL_MATRIX.json,True,NEXUSCORE_TOOL_MATRIX.json,.json,UNKNOWN,SOURCE,4034,3b3de773f940,OK,utf-8-sig,,76,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_bridge_status_normalizer\RUN_20260610_202257\BRIDGE_STATUS_NORMALIZED.html,True,BRIDGE_STATUS_NORMALIZED.html,.html,UNKNOWN,UI_VISUAL,4334,02bfa8e8ea7e,OK,utf-8-sig,,13,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_bridge_status_normalizer\RUN_20260610_202257\BRIDGE_STATUS_NORMALIZED.json,True,BRIDGE_STATUS_NORMALIZED.json,.json,UNKNOWN,SOURCE,4797,90e80a83d77f,OK,utf-8-sig,,78,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_bridge_status_normalizer\RUN_20260610_202302\BRIDGE_STATUS_NORMALIZED.html,True,BRIDGE_STATUS_NORMALIZED.html,.html,UNKNOWN,UI_VISUAL,4334,02bfa8e8ea7e,OK,utf-8-sig,,13,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_bridge_status_normalizer\RUN_20260610_202302\BRIDGE_STATUS_NORMALIZED.json,True,BRIDGE_STATUS_NORMALIZED.json,.json,UNKNOWN,SOURCE,4797,90e80a83d77f,OK,utf-8-sig,,78,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202258\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3403,017e8a4818ca,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202258\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2314,070dc154fee4,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202259\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3402,5747930b326d,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202259\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2313,22984934634b,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202300\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3410,cf22b091a2aa,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202300\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2321,bfdd5dc60153,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202301\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3406,54acf9e67c96,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202301\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2317,95cdd9cf823d,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202302\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3403,017e8a4818ca,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202302\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2314,070dc154fee4,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202303\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3402,5747930b326d,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202303\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2313,22984934634b,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202304\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3410,cf22b091a2aa,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202304\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2321,bfdd5dc60153,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202305\CELERITAS_SAFE_ADAPTER_REPORT.html,True,CELERITAS_SAFE_ADAPTER_REPORT.html,.html,UNKNOWN,UI_VISUAL,3406,54acf9e67c96,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_celeritas_safe_adapter\RUN_20260610_202305\CELERITAS_SAFE_ADAPTER_REPORT.json,True,CELERITAS_SAFE_ADAPTER_REPORT.json,.json,UNKNOWN,REPORT,2317,95cdd9cf823d,OK,utf-8-sig,,20,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201504\_logs\NEXUSCORE_EXTERNAL_BRIDGE.log,True,NEXUSCORE_EXTERNAL_BRIDGE.log,.log,UNKNOWN,SOURCE,333,2cdd4c7796b5,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201534\_logs\NEXUSCORE_EXTERNAL_BRIDGE.log,True,NEXUSCORE_EXTERNAL_BRIDGE.log,.log,UNKNOWN,SOURCE,339,eacf9bd02ecf,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201534\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,.csv,UNKNOWN,REPORT,3819,c9e06b7a83a5,OK,utf-8-sig,,22,,,True,,"['ToolName', 'ToolPath', 'TargetAction', 'AllowedMode', 'BlockedMode', 'Exists', 'SizeBytes', 'ModifiedTime', 'AstStatus', 'FunctionCount', 'ClassCount', 'ImportCount', 'ArgparseHits', 'SafeKeywords', 'FunctionsTop', 'ClassesTop', 'HelpStatus', 'HelpExitCode', 'HelpArg', 'HelpPreview', 'Status', 'Risk']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201534\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,.html,UNKNOWN,UI_VISUAL,5520,ea654dfc25b7,OK,utf-8-sig,,8,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201534\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,.json,UNKNOWN,REPORT,4028,0e4879d16493,OK,utf-8-sig,,22,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201540\_logs\NEXUSCORE_EXTERNAL_BRIDGE.log,True,NEXUSCORE_EXTERNAL_BRIDGE.log,.log,UNKNOWN,SOURCE,338,5d146abf58ec,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201540\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,.csv,UNKNOWN,REPORT,2082,6d73159039dc,OK,utf-8-sig,,22,,,True,,"['ToolName', 'ToolPath', 'TargetAction', 'AllowedMode', 'BlockedMode', 'Exists', 'SizeBytes', 'ModifiedTime', 'AstStatus', 'FunctionCount', 'ClassCount', 'ImportCount', 'ArgparseHits', 'SafeKeywords', 'FunctionsTop', 'ClassesTop', 'HelpStatus', 'HelpExitCode', 'HelpArg', 'HelpPreview', 'Status', 'Risk']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201540\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,.html,UNKNOWN,UI_VISUAL,3697,87c94317da5e,OK,utf-8-sig,,1,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201540\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,.json,UNKNOWN,REPORT,2224,6d73e6bb5195,OK,utf-8-sig,,22,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201545\_logs\NEXUSCORE_EXTERNAL_BRIDGE.log,True,NEXUSCORE_EXTERNAL_BRIDGE.log,.log,UNKNOWN,SOURCE,343,d0592f8a4e0c,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201545\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,.csv,UNKNOWN,REPORT,2814,86b335d513fa,OK,utf-8-sig,,22,,,True,,"['ToolName', 'ToolPath', 'TargetAction', 'AllowedMode', 'BlockedMode', 'Exists', 'SizeBytes', 'ModifiedTime', 'AstStatus', 'FunctionCount', 'ClassCount', 'ImportCount', 'ArgparseHits', 'SafeKeywords', 'FunctionsTop', 'ClassesTop', 'HelpStatus', 'HelpExitCode', 'HelpArg', 'HelpPreview', 'Status', 'Risk']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201545\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,.html,UNKNOWN,UI_VISUAL,4269,d83139ec36a5,OK,utf-8-sig,,6,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201545\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,.json,UNKNOWN,REPORT,3069,c096bc9a5615,OK,utf-8-sig,,22,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201624\_logs\NEXUSCORE_EXTERNAL_BRIDGE.log,True,NEXUSCORE_EXTERNAL_BRIDGE.log,.log,UNKNOWN,SOURCE,333,d73884faaff2,OK,utf-8-sig,,2,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201624\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.csv,.csv,UNKNOWN,REPORT,8145,bc338badc584,OK,utf-8-sig,,22,,,True,,"['ToolName', 'ToolPath', 'TargetAction', 'AllowedMode', 'BlockedMode', 'Exists', 'SizeBytes', 'ModifiedTime', 'AstStatus', 'FunctionCount', 'ClassCount', 'ImportCount', 'ArgparseHits', 'SafeKeywords', 'FunctionsTop', 'ClassesTop', 'HelpStatus', 'HelpExitCode', 'HelpArg', 'HelpPreview', 'Status', 'Risk']"
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201624\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.html,.html,UNKNOWN,UI_VISUAL,10288,a8bcbae64281,OK,utf-8-sig,,15,,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201624\_reports\NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,True,NEXUSCORE_EXTERNAL_BRIDGE_REPORT.json,.json,UNKNOWN,REPORT,9475,8ad201263153,OK,utf-8-sig,,66,True,,,,
C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\supportive modules\_nexuscore_external_bridge\RUN_20260610_201654\_logs\NEXUSCORE_EXTERNAL_BRIDGE.log,True,NEXUSCORE_EXTERNAL_BRIDGE.log,.log,UNKNOWN,SOURCE,339,3eccc0013bec,OK,utf-8-sig,,2,,,,,
