"GroupType","GroupKey","Count","Sizes","Example","RecommendedAction"
"EXACT_DUPLICATE_SHA256","4AECC72ADEEC24D26C863ABDA1FB2E8D170B85D246C1BCDD93995DC7714CD2B1","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Download-Information-Icon__4AECC72ADE.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4B13E1F1CEDCB7EB53AD3D2F8B077E4B63FC3FCCDFAF370B78582DA7948747F9","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\panorama_parquet_audit.parquet","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4B14799730CEE28C6343A9E7F47358AC42E9E14F5DA602D7459207704DC0156E","4","SIZE_955x716","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page22_img1__DUP__4B14799730.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4B4FEC05A8D560EA14403DED0B149B9EC5219B4839CAB0372DF440AAF19D685D","4","SIZE_390x154","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img13__DUP__4B4FEC05A8.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4B96B189920B58AF186FC3137753A9E6CED4A551E15FFEB674C22E2B33FFF385","12","SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Content-Writing-Icon.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4BC03C92C3862FD057965DFDCCF110B59E24ABA208D716FDBBB0C90EA438094F","4","SIZE_1024x502","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page18_img1__DUP__4BC03C92C3.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4C1BE49693995BD717813CA9A34479C003DDE2D2FBE21562C872D3A76AFECC45","4","SIZE_358x263","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page6_img4__DUP__4C1BE49693.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4C544446A6C17BAB00E3D618A46C786D6D6942640047AC6E2DD779D35B1650EA","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Campaign-Tweaking-Icon__4C544446A6.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4C5D9F471ACEBA5087FD95BF04C495B8E8F2A87E7D657420D953455BD10D5AC0","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\api\vap_server.py","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4C656047EA42E826BB94AE5B81AFB7333AC6F947002648B0E9FA7773FDC84BBE","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_file_format_export\upload_file_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4CC6A6217095BF0B492521EB8BCF566864744B9D7D84649CF389F989B9CEB94E","8","SIZE_130x130","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\bubble_map.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4CC70F99E6CB8781743933C016D2A7C164E9880505CD3C0C99EDF590FB4D9EEF","6","SIZE_917x526","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img2__DUP__4CC70F99E6.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4CE2ED552A5AF74903BCF0E1075C7300291289775C7043108EF5D28109C25114","12","SIZE_195x102","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img11__4CE2ED552A.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4CF0B017F2394E349A5EA413814E2FA7EFB85A02501EFCF858B44E0E6BA3CC57","4","SIZE_2193x1651","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page24_img7__DUP__4CF0B017F2.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4CFA7C969803F3C14A3FAE5ECB3B8575A6D3EEA55E2F364FF003B03A57181483","6","SIZE_968x176","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img2__DUP__4CFA7C9698.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4D278A9F9185956BC37D6923F76E8860FB4453A3A11B28DC2774B005076E356A","8","SIZE_348x71","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img1__DUP__4D278A9F91.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4D6A24CFA95F2D8A90B896B54B938FCEEF5EC111C509B3A2A5C58E75F003B871","6","SIZE_2125x6500","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\commodities_shipping_full_matrix_(1)__4D6A24CFA9.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4DB391B97A2FA3A21ACA5738BAFB50BAC26ABA6488E55EB12545C3A60DB1684E","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\06_code_devops_builder\Web-Development-Icon__4DB391B97A.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4DC98FE5A5DF77156559F8067CF676A53C5322A3DCA33FD143F176EA9667A8E4","6","SIZE_1654x2337","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__4DC98FE5A5.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4E0D030A2119BE0D9B90E460428B8B7CC34A0093EDB7F187DA6335FB7E48045F","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\01_finance_market_trading\Market-Analysis-Icon__4E0D030A21.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4E49E43085B888BD870C04254861720CEF47DBD5461DBD5AFC6BF29DB81C06E8","12","SIZE_72x72","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\10_language_network_translation\Back-Link-Icon__4E49E43085.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4E8CEB16E47CD5B4E5BF519183700C9A2445F7519585D6D0A0F72D03F3D01A6D","12","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MATERIAL_SYMBOL_0000F5_36DP\01_registry_identity_anchor\account_circle_36dp_0000F5_FILL0_wght400_GRAD0_opsz40_(1)__4E8CEB16E4.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4EADDAA9710D040E84D5CF74F4E301B043EA3F4B1D83E58DD8775ECE1DBB3119","8","SIZE_100x24","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_file_format_export\global_leading_indicators_matrix.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4F0FE8901C2161E8733DE9F80CA09ACF7E01B24BB1B33626C6C3F610D0FCF6F8","6","SIZE_202x203","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page25_img3__DUP__4F0FE8901C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4F1F85E12C7BCF502B4A40250FFF2B19C0C4C753A366B2123E431FCBEF57CAFF","4","SIZE_285x159","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img5__DUP__4F1F85E12C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4F4AF70EA468BC19178DA6E6DB61159F8F332306411EECCD6C2B5E997B0B056F","4","SIZE_443x134","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img12__DUP__4F4AF70EA4.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4F5989E31DCECBDB7A2F7B40B00597AACCDF83EBD76E07CD4AE676F820CA2876","4","SIZE_1199x1246","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\940078e3a9ebe64f126d6728aab10e43__4F5989E31D.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4F9F525A0B69C7B0460304D006C245BFD3946F72479CF9684839637A30974EC0","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_file_format_export\upload_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4F9F787D173AA71E6B1B6BE28769815DF03BF8D3FCA1233F282BC38904E15C20","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\monitor_heart_36dp_0000F5_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4FA3948E6C975171806BA46DAB5842626BB43BE494408584093CFBCBC3CE72E0","4","SIZE_293x684","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page2_img5__DUP__4FA3948E6C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","4FD544C7337BA8D252EFE705F0C330C36866A1CE5E04B69784134AC0DB5BDD40","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\VIA_Dashboard.html","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","500009FED79DCDCEC9FACCE40DCF2A8A161656C20DE55C82230EDED11BE0B7C6","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V5_NEXT3_20260506_231125\VAP_Warehouse_V5_Next3_Report.html","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5014D137FBE932123D27413300D220FA82908027B3C38855C5AF61BFE33A6132","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_BASE_HOME_IO_20260506_210324\vap_base_home_summary.json","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5049093594EC4501EDBCDBAE623F7435BC35F872A35AD41D5E5F5ABF6B9707A7","6","SIZE_289x149","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img12__DUP__5049093594.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5056F32CBEE4DC626EB1785C0D4BBC38922DA32552FC351AF294BC87F8A0CA88","12","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\1\base.css","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","505DA78F2CAC6CE7B0F319AFCBC5005CD464F09C3FE30F4352A67E23C4BD8650","80","SIZE_264x57","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page10_img3__505DA78F2C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","50A2815616351F4FF242EB8CDDC28471057127417356252FDEA8275578B90B1E","6","SIZE_1024x1024","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\Veritas_nobg__DUP__50A2815616.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","50A32CE3601E69C46451810FDE7F77378C399A12098DA7F96D030D0884D15BA7","8","SIZE_40x40","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\05_file_format_export\block_36dp_EA3323_FILL0_wght400_GRAD0_opsz40.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","50B6CBF8EAB1E03E7D30334B6143325198E33E2093A3E45F68BDC0B7ADD83C01","8","SIZE_130x130","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\venn_diagram.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","50B8FADB48CEE88CC37E075964427D5389F52B5604EEB0DCE498B8FBAF3D618B","10","SIZE_528x250","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img10__50B8FADB48.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5104A7665C1E49803ADC18CD4EAF21088365753E47DDC9A47DC847FFC3121BDA","4","SIZE_1187x52","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page10_img6__DUP__5104A7665C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","510E1B38FAC1C33E6E8344EA7F9417C062827301828A8F8EB5B3CF9A676C55D4","4","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\VeritasAutoPlot\5\base.css","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5182BAB1533EFFE000A9995B667BC8EA459ABFFDEC384ECCEE7CA3F05713C174","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\core\vap_export.py","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5186DE0127DED58265153B4B1FC9BA40F2A1DB6ADEDC4EDD84E48AC66649190B","12","SIZE_48x48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\01_finance_market_trading\Market-Analysis-Icon__5186DE0127.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","52330B7A77F037F5A6846709D27CE9E80018D372EE19831B11290AC00FEB7714","6","SIZE_438x300","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__52330B7A77.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","52352BECFB12C76A35AB4819320844072E6D6D8350DE92C4B7BDD2871CA68A91","38","SIZE_682x429","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img2__52352BECFB.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","52731EFDC6E170FEF050A6307D041CBA1EB7F3672E1D75E1809E00EF5C212C18","12","SIZE_450x317","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img2__DUP__52731EFDC6.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","527CA80988D26297C7D665FD82CC2CDAB93BB038E8734F037A10D56091FAAEF8","6","SIZE_1876x823","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__527CA80988.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","52848AE80760167BC78C7A0D557958E2EF70C054854BE96A2C85E4704789913E","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VeritasIntelligenceAnalytics\dict\VRN\_registry\verified_numbered_modules\VRN_MDL058_vrn_yfinance_header_canonical_refresh_v06147__DATA_SOURCE__v06147.json","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","52C4E2B2985BE343A6F66FFECDE258CEB305FEDE7845D66FE0D8D2AFE7D92428","14","SIZE_128x128","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_file_format_export\Upload-Information-Icon.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","52CAD9A481328A701AE920D461BB48292A0DD35D334C433108CF1CC438C0AE8F","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_warehouse\parquet\asset_registry.parquet","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","52E235D35269AC028E033AD6FF841619921551C2A36F8B39AC2EFA053962E8D5","90","SIZE_603x108","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\page1_img5__52E235D352.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","53101AA70F08136BAC97146AE02DE1073BFDDECE4041C1764C2AB78F26FA3324","14","SIZE_128x128;","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Search-Engine-Optimization-icon.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","534B921CE3716EE5644F7C9343A4DF36C9785188AFC3C4E7E9A6F2ADD6517C3C","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_icon_manifest\icon_suffix_duplicate_deletion_plan.json","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","536B779AA987BB3B37FC2161D6F9A248F3B5D0849E19437FF0F3E720BFC78F22","4","SIZE_690x241","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page34_img1__DUP__536B779AA9.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5399F6D9535EF711E6D9868B0EDC4626AD553F3A0D4B51A16E542A01BAAFD76A","4","SIZE_612x425","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page5_img2__DUP__5399F6D953.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","53FDDD5585E1A594EAA4B11CEC822FB3BBC83295D8D70DC43A1DFAA7E55F93C4","4","SIZE_502x294","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page14_img8__DUP__53FDDD5585.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","540BE2C2B2C57A22735CB43E1B24527215AC5FF15EB3427B812D4EB1010124CE","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\charts\vap_chart_twoaxis.py","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","540FC9E3E6DD93EFBF7FA891F0820CBC8C51E569BD486020B96066CF4DDA82AB","2","","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\SCOPE_COPY\VAP\_output\VAP_WAREHOUSE_V4_20260506_222535\VAP_Warehouse_V4_Intelligence_Report.html","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","543DEBF829E14F6696ADD160A403226FBF046A1596BBFE8A67777F3E079C54AC","4","SIZE_999x457","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page22_img5__DUP__543DEBF829.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5456B2CC8CE669A5194E7DF8156D65A4CBF3BDA415FA152D8D3B0F67BA92BA16","6","SIZE_436x232","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page1_img3__DUP__5456B2CC8C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","54D9642F2C0763638E318DAD62B356123B866070DDAD8350F5E9EE098B224206","6","SIZE_667x420","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__54D9642F2C.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5544B297109E8DD8B7C8BBBB21A8A922024E9AFCDEEDAB7620364F0EE4A1BFC3","4","SIZE_980x61","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\PNG_MISC_STYLE_UNKNOWN_SIZE\05_file_format_export\row-1-column-1__5544B29710.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","560DEAE47B386DBC1B98E662F22A94790F8F63E428FE9689311019B528A824E9","8","SIZE_130x130","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\histogram.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","560F3CCF690D85D0390642FF2ECD3575741E6D035475E30C3F1773ACDFD79993","4","SIZE_941x510","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page38_img3__DUP__560F3CCF69.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","56120DA1FC3148127C53128C795AF3D21EA65A75C8C9FF429A8F5F60FAC5FBC4","12","SIZE_256x256","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\12_seo_business_marketing_png\Pay-Per-Click-Icon__56120DA1FC.png","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5618EC9F9BDF6788F9DCF00D9B7FC4B1B4F12C64B71346F5B5ECEBA172EB8C78","4","SIZE_2048x1639","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\managed_icons\MISC_ICON_STYLE\05_file_format_export\licensed-image__5618EC9F9B.jpg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
"EXACT_DUPLICATE_SHA256","5650B893E61C687E76F6BF160A4C16B97D9D5F5CBAF55D6F718121F4FBF63AAB","10","SIZE_130x130","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\04_vap_chart_visualization\hikkake_pattern.svg","KEEP_ONE_REVIEW_OTHERS_PLAN_ONLY"
