"AssetID","FileName","FullPath","Extension","AssetType","VisualRole","SizeKB","Width","Height","DimensionGroup","VisualHash","VisualHashGroup","ImageMetaMethod","Sha256","Sha256Group","IsExactDuplicate","IsSameImageDifferentSize","IsSameSizeGroup","ModifiedAt","Status"
"VAP_AST_002270","page7_img4__DUP__5CEB414BBB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__5CEB414BBB.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","9.67","358","263","SIZE_358x263","fffffffee3ffffff","VH_fffffffee3ffffff","RASTER_AVERAGE_HASH_8X8","5CEB414BBBFED64FA4EEDD5A12176A106D126E44BB11588C4D2846EA9F5D1138","SHA_DUP_0524","True","False","True","2025-12-11 16:39:18","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002271","page7_img4__DUP__71B65E936A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__71B65E936A.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.37","568","293","SIZE_568x293","007e7e7e7e7e7e00","VH_007e7e7e7e7e7e00","RASTER_AVERAGE_HASH_8X8","71B65E936A0DD32E1D892EBCB26D2D095659A8D049772F437BD5E49006B9EDC8","SHA_DUP_0620","True","False","True","2025-12-11 16:37:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002272","page7_img4__DUP__83CD52096B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__83CD52096B.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","10.83","358","263","SIZE_358x263","ffbfffff80ffffff","VH_ffbfffff80ffffff","RASTER_AVERAGE_HASH_8X8","83CD52096B8115114952A7062456A628F9225C9599ABFF20CF7836DDC48178DA","SHA_DUP_0724","True","False","True","2025-12-11 16:39:24","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002273","page7_img4__DUP__91635C08D7.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__91635C08D7.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","335.57","839","473","SIZE_839x473","0e377f22337f087f","VH_0e377f22337f087f","RASTER_AVERAGE_HASH_8X8","91635C08D7FFD83B922ECB90281B8D191BDB7665CE2B7E7E07BCAF7434D408BC","SHA_DUP_0809","True","False","True","2025-12-11 16:38:20","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002274","page7_img4__DUP__9B205A11AB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__9B205A11AB.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","31.67","1270","869","SIZE_1270x869","7f7f7f3e9ecbebf7","VH_7f7f7f3e9ecbebf7","RASTER_AVERAGE_HASH_8X8","9B205A11AB7392B8D702E1EFACF53FC389ED54B5047073E558E0A0ABD65C1205","SHA_DUP_0865","True","False","True","2025-12-11 16:38:50","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002275","page7_img4__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__C3C0DE948A.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.12","75","68","SIZE_75x68","ff00000000000000","VH_ff00000000000000","RASTER_AVERAGE_HASH_8X8","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","SHA_DUP_1076","True","False","True","2025-12-11 16:38:34","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002276","page7_img4__DUP__C9FAD00AF3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__C9FAD00AF3.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.36","617","203","SIZE_617x203","7febc200db3f7fc3","VH_7febc200db3f7fc3","RASTER_AVERAGE_HASH_8X8","C9FAD00AF3BE2A6A59980733F5DF1DA9C121D8585235BE91B2DB56A8FE833A2B","SHA_DUP_1108","True","False","True","2025-12-11 16:38:36","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002277","page7_img4__DUP__D719EA4B8D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__D719EA4B8D.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","50.8","1679","831","SIZE_1679x831","07fafe8c77ff7b00","VH_07fafe8c77ff7b00","RASTER_AVERAGE_HASH_8X8","D719EA4B8D90BC3BFA311CE11064D00F0DEAA18D419641EE1A686AAB0A941327","SHA_DUP_1165","True","False","True","2025-12-11 16:38:54","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002278","page7_img4__DUP__D965B12600.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__D965B12600.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.52","12","12","SIZE_12x12","ff8787878787878f","VH_ff8787878787878f","RASTER_AVERAGE_HASH_8X8","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","SHA_DUP_1179","True","False","True","2025-12-11 16:38:54","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002279","page7_img4__DUP__DCABF52CE8.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__DCABF52CE8.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.41","324","38","SIZE_324x38","007fffffffffffff","VH_007fffffffffffff","RASTER_AVERAGE_HASH_8X8","DCABF52CE81B48AB2C04226A26B4636EC222978951323719FD7CCD0DB46CA2C5","SHA_DUP_1196","True","False","True","2025-12-11 16:39:14","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002280","page7_img4__DUP__EA7E52BF76.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img4__DUP__EA7E52BF76.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","10.4","358","263","SIZE_358x263","ffffffffef80ffff","VH_ffffffffef80ffff","RASTER_AVERAGE_HASH_8X8","EA7E52BF762E85ED1C7A2CEE0F2F341B964D8E11B834E70189A0D208C21FB700","SHA_DUP_1268","True","False","True","2025-12-11 16:39:10","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002281","page7_img5__DUP__21A184AE5D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__21A184AE5D.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.64","295","163","SIZE_295x163","ffffffffffffffff","VH_ffffffffffffffff","RASTER_AVERAGE_HASH_8X8","21A184AE5D08F282642E8046FADE50A470E0390A0477200BAE8E04E9A39FCCA6","SHA_DUP_0192","True","True","True","2025-12-11 16:37:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002282","page7_img5__DUP__2CBBF20693.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__2CBBF20693.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","7.67","358","263","SIZE_358x263","fffffdd89c9c9cff","VH_fffffdd89c9c9cff","RASTER_AVERAGE_HASH_8X8","2CBBF20693564CC7E50ECC7E4B1848C77A913188BB7B4277C00E25C3D59B1099","SHA_DUP_0256","True","False","True","2025-12-11 16:39:18","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002283","page7_img5__DUP__659B6C38EC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__659B6C38EC.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","38.91","276","70","SIZE_276x70","0f0f0f5d09490707","VH_0f0f0f5d09490707","RASTER_AVERAGE_HASH_8X8","659B6C38EC724AF8698C126B156AD8736FCBECA7E7FE15E713FA6A14ACAF46F5","SHA_DUP_0559","True","False","True","2025-12-11 16:38:20","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002284","page7_img5__DUP__7FD329F4FA.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__7FD329F4FA.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","6.79","358","263","SIZE_358x263","ffffff9c9c9c9cff","VH_ffffff9c9c9c9cff","RASTER_AVERAGE_HASH_8X8","7FD329F4FA010DBC84B21A30DDD649FB291106CBAA17279CB85B38E5F1CC094E","SHA_DUP_0701","True","False","True","2025-12-11 16:39:10","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002285","page7_img5__DUP__9A0FAA3164.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__9A0FAA3164.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","9.41","358","263","SIZE_358x263","ffffeeeeceae8cff","VH_ffffeeeeceae8cff","RASTER_AVERAGE_HASH_8X8","9A0FAA31642E7E70C3329E432759E83CE5A233EEF978F1B59A2AC2955BBE3B83","SHA_DUP_0854","True","False","True","2025-12-11 16:39:24","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002286","page7_img5__DUP__B491A4D957.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__B491A4D957.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","4.13","222","149","SIZE_222x149","0000363636060000","VH_0000363636060000","RASTER_AVERAGE_HASH_8X8","B491A4D957957DE160E03E64C8C2CF01E5241645DA0C179D040F565FE8A3176C","SHA_DUP_0997","True","False","True","2025-12-11 16:38:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002287","page7_img5__DUP__B7E04459AB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__B7E04459AB.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","701.41","839","1148","SIZE_839x1148","007f7f7fff7f7fff","VH_007f7f7fff7f7fff","RASTER_AVERAGE_HASH_8X8","B7E04459ABFB6843FF4AD471F23E0911F0EA8EA9FCEAF0BD783348C86859FFE3","SHA_DUP_1015","True","False","True","2025-12-11 16:38:36","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002288","page7_img5__DUP__D965B12600.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img5__DUP__D965B12600.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.52","12","12","SIZE_12x12","ff8787878787878f","VH_ff8787878787878f","RASTER_AVERAGE_HASH_8X8","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","SHA_DUP_1179","True","False","True","2025-12-11 16:38:54","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002289","page7_img6__DUP__2E326DB3EE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__2E326DB3EE.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","6.93","693","387","SIZE_693x387","3c00107f20a0a07f","VH_3c00107f20a0a07f","RASTER_AVERAGE_HASH_8X8","2E326DB3EEFDFE80601BC136971DFA519B9D9FAF86410B1F9CA4AD0CD2D7E2CC","SHA_DUP_0265","True","False","True","2025-12-11 16:38:54","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002290","page7_img6__DUP__3783EFD906.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__3783EFD906.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","30.19","665","448","SIZE_665x448","fffd70008f9fffc3","VH_fffd70008f9fffc3","RASTER_AVERAGE_HASH_8X8","3783EFD906D037703F54B9B87FD4EC1AB96E62B7310F1D8505C622E6D31641B0","SHA_DUP_0321","True","False","True","2025-12-11 16:39:10","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002291","page7_img6__DUP__79AFD0BFA7.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__79AFD0BFA7.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","19.15","665","448","SIZE_665x448","ff7efc7cf1051fc1","VH_ff7efc7cf1051fc1","RASTER_AVERAGE_HASH_8X8","79AFD0BFA7323523F79008E50D56188CCAD9E2F5D367EA940838D94FD4139DB0","SHA_DUP_0655","True","False","True","2025-12-11 16:39:18","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002292","page7_img6__DUP__84ACCE3663.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__84ACCE3663.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","4.68","243","149","SIZE_243x149","0000320606000000","VH_0000320606000000","RASTER_AVERAGE_HASH_8X8","84ACCE36634CA0E00544E5C33FF2ECF59C9332EDA758D16209321B0E69D37564","SHA_DUP_0736","True","False","True","2025-12-11 16:38:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002293","page7_img6__DUP__8D2F97C494.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__8D2F97C494.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","14.68","682","429","SIZE_682x429","c3fefe01ff00033f","VH_c3fefe01ff00033f","RASTER_AVERAGE_HASH_8X8","8D2F97C494B2A05D317FFDFF97785AE20CC88BAEC563B4182F8A1113662DBD31","SHA_DUP_0780","True","False","True","2025-12-11 16:38:20","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002294","page7_img6__DUP__B2580EB2CD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__B2580EB2CD.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","8.41","358","263","SIZE_358x263","fffffff9ffffffff","VH_fffffff9ffffffff","RASTER_AVERAGE_HASH_8X8","B2580EB2CD6F1F201B0D05ED236F1516CD13BAFDB5093FE1B5909303E57F9B8E","SHA_DUP_0984","True","False","True","2025-12-11 16:39:24","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002295","page7_img6__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__C3C0DE948A.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.12","75","68","SIZE_75x68","ff00000000000000","VH_ff00000000000000","RASTER_AVERAGE_HASH_8X8","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","SHA_DUP_1076","True","False","True","2025-12-11 16:38:36","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002296","page7_img6__DUP__D8C81437BD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img6__DUP__D8C81437BD.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.51","581","305","SIZE_581x305","ffffffffffffffff","VH_ffffffffffffffff","RASTER_AVERAGE_HASH_8X8","D8C81437BDE27DA93F0EB3E93649CE39155CA6A7451350F44B9E22FEBAF6A112","SHA_DUP_1173","True","True","True","2025-12-11 16:37:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002297","page7_img7__DUP__54D9642F2C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__54D9642F2C.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","39.08","667","420","SIZE_667x420","00ffbfdf9f00cf07","VH_00ffbfdf9f00cf07","RASTER_AVERAGE_HASH_8X8","54D9642F2C0763638E318DAD62B356123B866070DDAD8350F5E9EE098B224206","SHA_DUP_0485","True","False","True","2025-12-11 16:38:54","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002298","page7_img7__DUP__63A82006B3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__63A82006B3.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","2.62","222","149","SIZE_222x149","0000363626220000","VH_0000363626220000","RASTER_AVERAGE_HASH_8X8","63A82006B30D65D02CC76A8B7D144D2F78B62DC60986FFFAEB9F07F8D4BFF1DF","SHA_DUP_0554","True","False","True","2025-12-11 16:38:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002299","page7_img7__DUP__65D2CFA611.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__65D2CFA611.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.67","258","180","SIZE_258x180","ffffffffffffffff","VH_ffffffffffffffff","RASTER_AVERAGE_HASH_8X8","65D2CFA6114EDEAC853A7987863D19DF2ADA706CCB8EA6532B7BA82A5E81514A","SHA_DUP_0561","True","True","True","2025-12-11 16:37:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002300","page7_img7__DUP__A4906EB460.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__A4906EB460.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","68.08","617","304","SIZE_617x304","fffefef0f10700e7","VH_fffefef0f10700e7","RASTER_AVERAGE_HASH_8X8","A4906EB460329446211BE2AC6AED6FE7AF3F15DF48317285543005C724009B98","SHA_DUP_0917","True","False","True","2025-12-11 16:38:36","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002301","page7_img7__DUP__B00080DFE6.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__B00080DFE6.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","10.32","358","263","SIZE_358x263","ffffdfefea80ffff","VH_ffffdfefea80ffff","RASTER_AVERAGE_HASH_8X8","B00080DFE67B1F04CEDFE0DD59794FD2EEC6143F01320A174EFFB88639F6F234","SHA_DUP_0972","True","False","True","2025-12-11 16:39:24","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002302","page7_img7__DUP__BDA5205D04.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__BDA5205D04.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","234.47","1825","2581","SIZE_1825x2581","3f7fd3b5a58dfffe","VH_3f7fd3b5a58dfffe","RASTER_AVERAGE_HASH_8X8","BDA5205D045FB5EB945F965DBFD9FCA46D723338654E16D2DD888F0C97730783","SHA_DUP_1031","True","False","True","2025-12-11 16:39:10","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002303","page7_img7__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img7__DUP__C3C0DE948A.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.12","75","68","SIZE_75x68","ff00000000000000","VH_ff00000000000000","RASTER_AVERAGE_HASH_8X8","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","SHA_DUP_1076","True","False","True","2025-12-11 16:38:20","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002304","page7_img8__DUP__1B93C76979.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img8__DUP__1B93C76979.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.88","155","149","SIZE_155x149","0000000008000000","VH_0000000008000000","RASTER_AVERAGE_HASH_8X8","1B93C7697975B408660403F9F2E91B88D9C1E87EC8C65ACDEDD076A8AADEFCF9","SHA_DUP_0160","True","False","True","2025-12-11 16:38:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002305","page7_img8__DUP__52E235D352.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img8__DUP__52E235D352.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","18.61","603","108","SIZE_603x108","f55dc84802ea7f81","VH_f55dc84802ea7f81","RASTER_AVERAGE_HASH_8X8","52E235D35269AC028E033AD6FF841619921551C2A36F8B39AC2EFA053962E8D5","SHA_DUP_0475","True","False","True","2025-12-11 16:39:10","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002306","page7_img8__DUP__5C164168F3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img8__DUP__5C164168F3.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","6.83","358","263","SIZE_358x263","ffffdb9f9c9c9cff","VH_ffffdb9f9c9c9cff","RASTER_AVERAGE_HASH_8X8","5C164168F36E42907974F85BB6ABB486387505936BAE0F6D1342E191FC617172","SHA_DUP_0514","True","False","True","2025-12-11 16:39:24","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002307","page7_img8__DUP__BDD9E30993.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img8__DUP__BDD9E30993.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","103.96","482","283","SIZE_482x283","ff9f8f87838081ff","VH_ff9f8f87838081ff","RASTER_AVERAGE_HASH_8X8","BDD9E3099367A80CB1C046C37CAAB5FE8714B0933DC17876EBF774D6A25A6910","SHA_DUP_1032","True","False","True","2025-12-11 16:38:36","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002308","page7_img8__DUP__E7A2CC4BCD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img8__DUP__E7A2CC4BCD.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","1.44","580","305","SIZE_580x305","ffffffffffffffff","VH_ffffffffffffffff","RASTER_AVERAGE_HASH_8X8","E7A2CC4BCD5628930994B7CCD2A6AA08E7F4294CD11BECC8919037C68C43EB30","SHA_DUP_1251","True","True","True","2025-12-11 16:37:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002309","page7_img8__DUP__F587123E9D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img8__DUP__F587123E9D.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.13","79","22","SIZE_79x22","ffffffffffffffff","VH_ffffffffffffffff","RASTER_AVERAGE_HASH_8X8","F587123E9DFB2C5283EE6BE3F75C84061BB7409ADDFD2FF15B82D0F7422E3977","SHA_DUP_1332","True","True","True","2025-12-11 16:38:54","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002310","page7_img9__DUP__24CE36E305.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img9__DUP__24CE36E305.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","5.12","222","149","SIZE_222x149","0000363636160000","VH_0000363636160000","RASTER_AVERAGE_HASH_8X8","24CE36E305D5FF74218BE779071A4A4DED9A3A4B2C0FF81B64782691CEFEBBF9","SHA_DUP_0213","True","False","True","2025-12-11 16:38:48","EXACT_DUPLICATE_REVIEW"
"VAP_AST_002311","page7_img9__DUP__67499EA08C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page7_img9__DUP__67499EA08C.png",".png","RASTER_IMAGE","ICON_IMAGE_LIBRARY","0.74","402","164","SIZE_402x164","ffffffffffffffff","VH_ffffffffffffffff","RASTER_AVERAGE_HASH_8X8","67499EA08CD467DB354581CE0ECD3CD548F1875687B80BB303725028036FCFF4","SHA_DUP_0571","True","True","True","2025-12-11 16:37:48","EXACT_DUPLICATE_REVIEW"
