"ID","Role","ProjectHint","FileName","BaseName","Extension","RelativePath","FullPath","FileUri","SizeBytes","SizeKB","Sha256","ShaShort","SameSizeGroup","SameShaGroup","SameSourceGroup","GroupType","ModifiedAt","Status"
"ICON_000209","File / Export","Shared","Time-Management-Icon__84612CB694.png","time-management-icon",".png","11_time_calendar_project\Time-Management-Icon__84612CB694.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Time-Management-Icon__84612CB694.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/11_time_calendar_project/Time-Management-Icon__84612CB694.png","2767","2.7","84612CB694F11823B38DF0CB88AD71C21F89D6992E37CC2E722167C7463C5C81","84612CB694F1","","","SRC_time-management-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000210","File / Export","Shared","Time-Management-Icon__9F3E42374C.png","time-management-icon",".png","11_time_calendar_project\Time-Management-Icon__9F3E42374C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Time-Management-Icon__9F3E42374C.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/11_time_calendar_project/Time-Management-Icon__9F3E42374C.png","1822","1.78","9F3E42374C01ACEF5F0C36079E9D390D067B9775A13CF91D0558D0EB967297A0","9F3E42374C01","","","SRC_time-management-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000211","File / Export","Shared","Time-Management-Icon.png","time-management-icon",".png","11_time_calendar_project\Time-Management-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Time-Management-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/11_time_calendar_project/Time-Management-Icon.png","4651","4.54","1049DBF49490A1EA290AA7DCA15D29196B8EFAEF9286CDBC053D52A9A72E29D1","1049DBF49490","","","SRC_time-management-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000212","Finance / Market","VETF","Black-hat-Icon__778325E1DD.png","black-hat-icon",".png","12_seo_business_marketing_png\Black-hat-Icon__778325E1DD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon__778325E1DD.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Black-hat-Icon__778325E1DD.png","777","0.76","778325E1DD40DBC481CC550946AE11A229D521E12E1034D4E524585A3C21422E","778325E1DD40","","","SRC_black-hat-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000213","Finance / Market","VETF","Black-hat-Icon__9284DE21E4.png","black-hat-icon",".png","12_seo_business_marketing_png\Black-hat-Icon__9284DE21E4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon__9284DE21E4.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Black-hat-Icon__9284DE21E4.png","1068","1.04","9284DE21E457820BD575950979FFE555E477A6ED690EEBD4E06EB1D6ACA226BE","9284DE21E457","","","SRC_black-hat-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000214","Finance / Market","VETF","Black-hat-Icon__BC62EB6C29.png","black-hat-icon",".png","12_seo_business_marketing_png\Black-hat-Icon__BC62EB6C29.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon__BC62EB6C29.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Black-hat-Icon__BC62EB6C29.png","4018","3.92","BC62EB6C2928AAC8586B60B054A0C66512C76E53605A5144F94DDC6680C16E05","BC62EB6C2928","","","SRC_black-hat-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000215","Finance / Market","VETF","Black-hat-Icon.png","black-hat-icon",".png","12_seo_business_marketing_png\Black-hat-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Black-hat-Icon.png","1826","1.78","4258448319A5E4C4DF1C91DD2D874CE03F929B0F074CB5E8AEF6749ACD8309D6","4258448319A5","","","SRC_black-hat-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000216","Finance / Market","VETF","Blog-Commenting-Icon__C4BE127220.png","blog-commenting-icon",".png","12_seo_business_marketing_png\Blog-Commenting-Icon__C4BE127220.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon__C4BE127220.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Blog-Commenting-Icon__C4BE127220.png","7339","7.17","C4BE127220E016DC075B8685E73BE03D7504460B467924BC21116EAC7E0CEAC6","C4BE127220E0","","","SRC_blog-commenting-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000217","Finance / Market","VETF","Blog-Commenting-Icon__C61EEDDE7E.png","blog-commenting-icon",".png","12_seo_business_marketing_png\Blog-Commenting-Icon__C61EEDDE7E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon__C61EEDDE7E.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Blog-Commenting-Icon__C61EEDDE7E.png","1337","1.31","C61EEDDE7EC780780F3F0AF94BB001CF36D2E2F4BE80EBCA1DB78D44F037AAE8","C61EEDDE7EC7","","","SRC_blog-commenting-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000218","Finance / Market","VETF","Blog-Commenting-Icon__E3449A2AF4.png","blog-commenting-icon",".png","12_seo_business_marketing_png\Blog-Commenting-Icon__E3449A2AF4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon__E3449A2AF4.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Blog-Commenting-Icon__E3449A2AF4.png","1926","1.88","E3449A2AF42104675AD80D1CC532D9C3B35567E86344F25FC2F19B301F5398C3","E3449A2AF421","","","SRC_blog-commenting-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000219","Finance / Market","VETF","Blog-Commenting-Icon.png","blog-commenting-icon",".png","12_seo_business_marketing_png\Blog-Commenting-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Blog-Commenting-Icon.png","3374","3.29","26747E2CB8734251ADA51EE80E97622C9560796CDCC38463CB0F808576EDAD48","26747E2CB873","","","SRC_blog-commenting-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000220","Finance / Market","VETF","Campaign-Tweaking-Icon__04EA213257.png","campaign-tweaking-icon",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon__04EA213257.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon__04EA213257.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Campaign-Tweaking-Icon__04EA213257.png","1793","1.75","04EA21325780E7938A61B1C8423D303426094AF46EA2CE318593C688AF4939DB","04EA21325780","","","SRC_campaign-tweaking-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000221","Finance / Market","VETF","Campaign-Tweaking-Icon__4C544446A6.png","campaign-tweaking-icon",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon__4C544446A6.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon__4C544446A6.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Campaign-Tweaking-Icon__4C544446A6.png","2309","2.25","4C544446A6C17BAB00E3D618A46C786D6D6942640047AC6E2DD779D35B1650EA","4C544446A6C1","","","SRC_campaign-tweaking-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000222","Finance / Market","VETF","Campaign-Tweaking-Icon__C97060D9CC.png","campaign-tweaking-icon",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon__C97060D9CC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon__C97060D9CC.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Campaign-Tweaking-Icon__C97060D9CC.png","5206","5.08","C97060D9CC4894220AEB15D21B699A9A9CD9AEE2FED2FBD5A9676A835C2681C4","C97060D9CC48","","","SRC_campaign-tweaking-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000223","Finance / Market","VETF","Campaign-Tweaking-Icon.png","campaign-tweaking-icon",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Campaign-Tweaking-Icon.png","3090","3.02","CB01AF2D8497308F19D994A1122EFA9278757689856AFEE73492255FC1E83F75","CB01AF2D8497","","","SRC_campaign-tweaking-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000224","Finance / Market","VETF","Content-Writing-Icon__2583390822.png","content-writing-icon",".png","12_seo_business_marketing_png\Content-Writing-Icon__2583390822.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon__2583390822.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Content-Writing-Icon__2583390822.png","941","0.92","25833908220B7A76F349F2CCD103DC0123B99C44E265DEAEF086674B70A9ED6E","25833908220B","","","SRC_content-writing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000225","Finance / Market","VETF","Content-Writing-Icon__DDD837AAF9.png","content-writing-icon",".png","12_seo_business_marketing_png\Content-Writing-Icon__DDD837AAF9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon__DDD837AAF9.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Content-Writing-Icon__DDD837AAF9.png","1321","1.29","DDD837AAF93CA033033DE2A4E8E1EBBA4A840398A1072174D2399AB0FCE17E1B","DDD837AAF93C","","","SRC_content-writing-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000226","Finance / Market","VETF","Content-Writing-Icon__FC0D22A7B0.png","content-writing-icon",".png","12_seo_business_marketing_png\Content-Writing-Icon__FC0D22A7B0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon__FC0D22A7B0.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Content-Writing-Icon__FC0D22A7B0.png","3885","3.79","FC0D22A7B0393559573935EA7B88BB209E138067D4A6DAD42F0BECCA1AD6DCCE","FC0D22A7B039","","","SRC_content-writing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000227","Finance / Market","VETF","Content-Writing-Icon.png","content-writing-icon",".png","12_seo_business_marketing_png\Content-Writing-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Content-Writing-Icon.png","1833","1.79","4B96B189920B58AF186FC3137753A9E6CED4A551E15FFEB674C22E2B33FFF385","4B96B189920B","SIZE_1833","","SRC_content-writing-icon","Same Source + Same Size","2026-06-08 21:09:01","OK"
"ICON_000228","Finance / Market","VETF","Email-Marketing-Icon__03BFBB8EFC.png","email-marketing-icon",".png","12_seo_business_marketing_png\Email-Marketing-Icon__03BFBB8EFC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon__03BFBB8EFC.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Email-Marketing-Icon__03BFBB8EFC.png","7308","7.14","03BFBB8EFCEA46BDB4A4F445846E16AFBCF2F51AA065D59F9544DEF42E41BB3D","03BFBB8EFCEA","","","SRC_email-marketing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000229","Finance / Market","VETF","Email-Marketing-Icon__49AB07E87B.png","email-marketing-icon",".png","12_seo_business_marketing_png\Email-Marketing-Icon__49AB07E87B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon__49AB07E87B.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Email-Marketing-Icon__49AB07E87B.png","1858","1.81","49AB07E87B05E9FA17846F51B4B29F04D98FE497FD1D355D1C8FB684CA9A089F","49AB07E87B05","","","SRC_email-marketing-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000230","Finance / Market","VETF","Email-Marketing-Icon__AB74D2E100.png","email-marketing-icon",".png","12_seo_business_marketing_png\Email-Marketing-Icon__AB74D2E100.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon__AB74D2E100.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Email-Marketing-Icon__AB74D2E100.png","1275","1.25","AB74D2E10075E232784F8929380F0DF059AABFD9D0847AC31FB0377BF946D93A","AB74D2E10075","","","SRC_email-marketing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000231","Finance / Market","VETF","Email-Marketing-Icon.png","email-marketing-icon",".png","12_seo_business_marketing_png\Email-Marketing-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Email-Marketing-Icon.png","3253","3.18","DD211C7AE5C9B110CBFC554E717688A4602211218A7FEF8BE881D540242B4157","DD211C7AE5C9","","","SRC_email-marketing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000232","Finance / Market","VETF","Mobile-Marketing-Icon__7E187E3E54.png","mobile-marketing-icon",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon__7E187E3E54.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon__7E187E3E54.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Mobile-Marketing-Icon__7E187E3E54.png","1818","1.78","7E187E3E54D713D66907EC0FEE60964AC480D891012413C4850D8FD41086892D","7E187E3E54D7","","","SRC_mobile-marketing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000233","Finance / Market","VETF","Mobile-Marketing-Icon__BA90472C40.png","mobile-marketing-icon",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon__BA90472C40.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon__BA90472C40.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Mobile-Marketing-Icon__BA90472C40.png","2724","2.66","BA90472C403AD416C6105D8C8C7413FBAA803E14C21E2FA3A790A3682E028D3F","BA90472C403A","","","SRC_mobile-marketing-icon","Same Source","2026-06-08 21:09:02","OK"
"ICON_000234","Finance / Market","VETF","Mobile-Marketing-Icon__FE3823F15B.png","mobile-marketing-icon",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon__FE3823F15B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon__FE3823F15B.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Mobile-Marketing-Icon__FE3823F15B.png","12346","12.06","FE3823F15B99E7ACCBAAAC862AE8DDD1D7A47F27BAB6226E717FA59AF9A6B76B","FE3823F15B99","","","SRC_mobile-marketing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000235","Finance / Market","VETF","Mobile-Marketing-Icon.png","mobile-marketing-icon",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Mobile-Marketing-Icon.png","5309","5.18","A004812E47B900F80AA7ECB3FA29A3C23972F5AA58F6025A6137DD1883FEF7C6","A004812E47B9","","","SRC_mobile-marketing-icon","Same Source","2026-06-08 21:09:01","OK"
"ICON_000236","Finance / Market","VETF","Organic-Search-Icon__2167E16C51.png","organic-search-icon",".png","12_seo_business_marketing_png\Organic-Search-Icon__2167E16C51.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Organic-Search-Icon__2167E16C51.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Organic-Search-Icon__2167E16C51.png","1324","1.29","2167E16C51051E399F5D78581404F3F4DFBF985D66D0C46C85C93E665454A27C","2167E16C5105","SIZE_1324","","SRC_organic-search-icon","Same Source + Same Size","2026-06-08 21:09:01","OK"
"ICON_000237","Finance / Market","VETF","Organic-Search-Icon__7E3C86723F.png","organic-search-icon",".png","12_seo_business_marketing_png\Organic-Search-Icon__7E3C86723F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Organic-Search-Icon__7E3C86723F.png","file:///C:/Users/tonyk/Downloads/VeritasIntelligenceAnalytics/functional%20modules/VAP/ASSETS/ICON_BASE_MANAGED/12_seo_business_marketing_png/Organic-Search-Icon__7E3C86723F.png","7575","7.4","7E3C86723FBBEFD43C58B8EBB2569E422ADD8E49CCF070981F6B7295A6D68011","7E3C86723FBB","","","SRC_organic-search-icon","Same Source","2026-06-08 21:09:01","OK"
