"FileID","RelativePath","FullPath","FileName","Extension","Role","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"VAP_FILE_001736","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__6BC0E7A253.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__6BC0E7A253.png","page3_img1__DUP__6BC0E7A253.png",".png","IMAGE_OR_ICON","16584","16.2","6BC0E7A253BE8BF35654CF6A7EDABD4FCE7F40BD924FED80AC0000250B73D3CB","2025-12-11 16:38:28","OK"
"VAP_FILE_001737","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__70A3C65E8B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__70A3C65E8B.png","page3_img1__DUP__70A3C65E8B.png",".png","IMAGE_OR_ICON","11923","11.64","70A3C65E8B5004EB74138E314097BBE24FABF98B5908E28C1491B56269EA1207","2025-12-11 16:38:46","OK"
"VAP_FILE_001738","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__734EA0404F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__734EA0404F.png","page3_img1__DUP__734EA0404F.png",".png","IMAGE_OR_ICON","951627","929.32","734EA0404F8A8AA2C55AA0BADAB83C4BC1F106719F08781FCA583A7419D8FB3F","2025-12-11 16:39:00","OK"
"VAP_FILE_001739","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__7C489035FC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__7C489035FC.png","page3_img1__DUP__7C489035FC.png",".png","IMAGE_OR_ICON","935","0.91","7C489035FCC6C249068E724689CEF7CBBB46BC2375DB75C12187FCC5C08764D1","2025-12-11 16:37:48","OK"
"VAP_FILE_001740","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__7D6284B556.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__7D6284B556.png","page3_img1__DUP__7D6284B556.png",".png","IMAGE_OR_ICON","15265","14.91","7D6284B5568B0B397A9E7A7A41BFC9057E1DC8BF47F101511732B72C9523AFD2","2025-12-11 16:38:38","OK"
"VAP_FILE_001741","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__9013BCFA04.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__9013BCFA04.png","page3_img1__DUP__9013BCFA04.png",".png","IMAGE_OR_ICON","4158","4.06","9013BCFA0438E65894073B60CE4DD32C0665CA608BD7A35C1F9BBA7930C1CC65","2025-12-11 16:38:02","OK"
"VAP_FILE_001742","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__930CD63F64.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__930CD63F64.png","page3_img1__DUP__930CD63F64.png",".png","IMAGE_OR_ICON","19444","18.99","930CD63F64332DE4280F8D746D04F872CE794595817F3B4B5605477F18997B91","2025-12-11 16:38:12","OK"
"VAP_FILE_001743","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__A515431AE2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__A515431AE2.png","page3_img1__DUP__A515431AE2.png",".png","IMAGE_OR_ICON","215","0.21","A515431AE297BCA810709C916D2A0DAAE127DF40B92993628FB92F59ED37EA23","2025-12-11 16:39:10","OK"
"VAP_FILE_001744","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__A81E418967.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__A81E418967.png","page3_img1__DUP__A81E418967.png",".png","IMAGE_OR_ICON","233","0.23","A81E41896765D5B8B1CD4AEC89870C6D47A64121442CF54552840DAC10614076","2025-12-11 16:39:14","OK"
"VAP_FILE_001745","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__AFD26B605F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__AFD26B605F.png","page3_img1__DUP__AFD26B605F.png",".png","IMAGE_OR_ICON","25364","24.77","AFD26B605F7CDCF23CEA09F18D78F985EE2112DB059D1775A39671D030DF2CF2","2025-12-11 16:37:50","OK"
"VAP_FILE_001746","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__BDFFE8ADB4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__BDFFE8ADB4.png","page3_img1__DUP__BDFFE8ADB4.png",".png","IMAGE_OR_ICON","14066","13.74","BDFFE8ADB467383039AAE157676915C1B79371E86B484CAD265C8CF08C1EE997","2025-12-11 16:38:26","OK"
"VAP_FILE_001747","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__C68A64FF61.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__C68A64FF61.png","page3_img1__DUP__C68A64FF61.png",".png","IMAGE_OR_ICON","15555","15.19","C68A64FF612AB2F2CFBCB0F41C62C00413B85F8FD71DBACDF4744B6667BA2B65","2025-12-11 16:38:16","OK"
"VAP_FILE_001748","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__E16A56221B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__E16A56221B.png","page3_img1__DUP__E16A56221B.png",".png","IMAGE_OR_ICON","83671","81.71","E16A56221BD23DD299979CF798DB2376A5E25474B059779574BB141D38520094","2025-12-11 16:38:36","OK"
"VAP_FILE_001749","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__E75EC488D1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__E75EC488D1.png","page3_img1__DUP__E75EC488D1.png",".png","IMAGE_OR_ICON","16144","15.77","E75EC488D13006BB62286F9B79DDC72468CE8A59E4E39E0633DC1DFB0D690129","2025-12-11 16:37:54","OK"
"VAP_FILE_001750","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__F812B0C584.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img1__DUP__F812B0C584.png","page3_img1__DUP__F812B0C584.png",".png","IMAGE_OR_ICON","8423","8.23","F812B0C584FF407F2EE71E76499BEFD039850D3BE2B2166E7DC809F290A37A3F","2025-12-11 16:38:42","OK"
"VAP_FILE_001751","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img10__DUP__6F70E64396.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img10__DUP__6F70E64396.png","page3_img10__DUP__6F70E64396.png",".png","IMAGE_OR_ICON","6446","6.29","6F70E64396FFC0FE8294FC1B699875664BD9170F7A0C9CF580E87C978CBF5074","2025-12-11 16:38:46","OK"
"VAP_FILE_001752","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img11__DUP__5905DB7F96.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img11__DUP__5905DB7F96.png","page3_img11__DUP__5905DB7F96.png",".png","IMAGE_OR_ICON","3996","3.9","5905DB7F965D0C7E7D7717F307AFE30D1B8BF9FFBB52B2B6B4604C00A2CBA484","2025-12-11 16:38:46","OK"
"VAP_FILE_001753","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__16D4F787F9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__16D4F787F9.png","page3_img2__DUP__16D4F787F9.png",".png","IMAGE_OR_ICON","221","0.22","16D4F787F93700260DCDB9682A1114F8A5563CC8B70CB18CC63D32EF8C43C961","2025-12-11 16:39:10","OK"
"VAP_FILE_001754","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__1AEE2BF604.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__1AEE2BF604.png","page3_img2__DUP__1AEE2BF604.png",".png","IMAGE_OR_ICON","2521","2.46","1AEE2BF604AAD02CB7233085F437F64F9C845EDFC64C2E9B349B772AF972DE19","2025-12-11 16:38:46","OK"
"VAP_FILE_001755","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__2A9CFEB70F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__2A9CFEB70F.png","page3_img2__DUP__2A9CFEB70F.png",".png","IMAGE_OR_ICON","87387","85.34","2A9CFEB70FFEE6634F3D7A4CE8289453B6CBEACD3970D1BFD3113D350218FE24","2025-12-11 16:37:48","OK"
"VAP_FILE_001756","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__3C55121848.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__3C55121848.png","page3_img2__DUP__3C55121848.png",".png","IMAGE_OR_ICON","33908","33.11","3C55121848915DC3F836E8CCAD826D7002578D7286175F20B8A1AD42399902DD","2025-12-11 16:38:42","OK"
"VAP_FILE_001757","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__52352BECFB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__52352BECFB.png","page3_img2__DUP__52352BECFB.png",".png","IMAGE_OR_ICON","15774","15.4","52352BECFB12C76A35AB4819320844072E6D6D8350DE92C4B7BDD2871CA68A91","2025-12-11 16:38:38","OK"
"VAP_FILE_001758","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__5F6E4B5DAF.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__5F6E4B5DAF.png","page3_img2__DUP__5F6E4B5DAF.png",".png","IMAGE_OR_ICON","15550","15.19","5F6E4B5DAF109414A75C98D608ED879167DF2EACE688803E7DFC99C460A2022F","2025-12-11 16:37:54","OK"
"VAP_FILE_001759","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__6AE15597A0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__6AE15597A0.png","page3_img2__DUP__6AE15597A0.png",".png","IMAGE_OR_ICON","5675","5.54","6AE15597A0506D9E7103636A1C90DD3B00C2EE2F932EF5E3BFF2524385A17FBF","2025-12-11 16:38:54","OK"
"VAP_FILE_001760","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__6D1861AF11.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__6D1861AF11.png","page3_img2__DUP__6D1861AF11.png",".png","IMAGE_OR_ICON","2473","2.42","6D1861AF11DA68C83B3403F4D5C596FE023B551E09B5F5F7032A139B70E15AF7","2025-12-11 16:38:48","OK"
"VAP_FILE_001761","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__7AE0BE383B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__7AE0BE383B.png","page3_img2__DUP__7AE0BE383B.png",".png","IMAGE_OR_ICON","1274","1.24","7AE0BE383B1F43C3C9168BA7ABEF061E26BAC507C2F0D09505B462707CF83501","2025-12-11 16:37:48","OK"
"VAP_FILE_001762","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__87C7E93CC2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__87C7E93CC2.png","page3_img2__DUP__87C7E93CC2.png",".png","IMAGE_OR_ICON","106706","104.21","87C7E93CC2FA3C354AD2A9DEB7AA09B68AD521019E953E48CE446DA271A15CED","2025-12-11 16:38:02","OK"
"VAP_FILE_001763","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__88EC5310D9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__88EC5310D9.png","page3_img2__DUP__88EC5310D9.png",".png","IMAGE_OR_ICON","108660","106.11","88EC5310D98865B14D035C2A9BC87CDB102616D44CF8200F7879BC561475AA1E","2025-12-11 16:38:36","OK"
"VAP_FILE_001764","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8B6A97BA0D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8B6A97BA0D.png","page3_img2__DUP__8B6A97BA0D.png",".png","IMAGE_OR_ICON","203971","199.19","8B6A97BA0D22DA7F78911841EF27283CD2C89ADD2DF298913D3C1AA45E48FFEA","2025-12-11 16:39:08","OK"
"VAP_FILE_001765","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8F46F8D2C0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__8F46F8D2C0.png","page3_img2__DUP__8F46F8D2C0.png",".png","IMAGE_OR_ICON","141366","138.05","8F46F8D2C039DD1672D0DF5440523F8CEBA010B34C201DC550B852FBE6BA1105","2025-12-11 16:37:58","OK"
"VAP_FILE_001766","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__9718B23816.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__9718B23816.png","page3_img2__DUP__9718B23816.png",".png","IMAGE_OR_ICON","35949","35.11","9718B238169D85F8F00CC62FAC762B9EE51D5A19E6ABD84EC1C1BFC71C1361D6","2025-12-11 16:37:48","OK"
"VAP_FILE_001767","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__BDA5205D04.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__BDA5205D04.png","page3_img2__DUP__BDA5205D04.png",".png","IMAGE_OR_ICON","240100","234.47","BDA5205D045FB5EB945F965DBFD9FCA46D723338654E16D2DD888F0C97730783","2025-12-11 16:39:14","OK"
"VAP_FILE_001768","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__C3C0DE948A.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__C3C0DE948A.png","page3_img2__DUP__C3C0DE948A.png",".png","IMAGE_OR_ICON","118","0.12","C3C0DE948A83D9B4A1D7027542040843B69B2040FF6812C8FB3E6B8C3957A3C1","2025-12-11 16:38:16","OK"
"VAP_FILE_001769","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__EFBCA24860.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__EFBCA24860.png","page3_img2__DUP__EFBCA24860.png",".png","IMAGE_OR_ICON","409744","400.14","EFBCA24860269CFBED5208B471496F5BC0243A271B4CDEC1548D22B24DA6936C","2025-12-11 16:37:50","OK"
"VAP_FILE_001770","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__F8D6421B19.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__F8D6421B19.png","page3_img2__DUP__F8D6421B19.png",".png","IMAGE_OR_ICON","261127","255.01","F8D6421B19D79226A51E23FB263E795550F65A1BF7E83186911E69B2866F53B9","2025-12-11 16:38:18","OK"
"VAP_FILE_001771","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__FA233AC90C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img2__DUP__FA233AC90C.png","page3_img2__DUP__FA233AC90C.png",".png","IMAGE_OR_ICON","15619","15.25","FA233AC90CD967ED913C7F79317CAFBEBBC39F0E780C947B789F629E4A79F042","2025-12-11 16:38:34","OK"
"VAP_FILE_001772","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__1419BFED8B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__1419BFED8B.png","page3_img3__DUP__1419BFED8B.png",".png","IMAGE_OR_ICON","9539","9.32","1419BFED8BA85169408BC228A03207BD81D6B0EBBAE697764D53303D81F2CCD1","2025-12-11 16:38:42","OK"
"VAP_FILE_001773","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__205E831BAB.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__205E831BAB.png","page3_img3__DUP__205E831BAB.png",".png","IMAGE_OR_ICON","50173","49","205E831BABC62837539EEBE27756314B336B11D9690BF909ED376D4AEF5C54F9","2025-12-11 16:38:02","OK"
"VAP_FILE_001774","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__21F3CD1BB3.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__21F3CD1BB3.png","page3_img3__DUP__21F3CD1BB3.png",".png","IMAGE_OR_ICON","125434","122.49","21F3CD1BB315198A74C0D1D20C33260B93DB9906D072F918E9A3FD3515CED3FC","2025-12-11 16:38:18","OK"
"VAP_FILE_001775","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__505DA78F2C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__505DA78F2C.png","page3_img3__DUP__505DA78F2C.png",".png","IMAGE_OR_ICON","7248","7.08","505DA78F2CAC6CE7B0F319AFCBC5005CD464F09C3FE30F4352A67E23C4BD8650","2025-12-11 16:38:46","OK"
"VAP_FILE_001776","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__52E235D352.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__52E235D352.png","page3_img3__DUP__52E235D352.png",".png","IMAGE_OR_ICON","19059","18.61","52E235D35269AC028E033AD6FF841619921551C2A36F8B39AC2EFA053962E8D5","2025-12-11 16:39:14","OK"
"VAP_FILE_001777","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__659B6C38EC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__659B6C38EC.png","page3_img3__DUP__659B6C38EC.png",".png","IMAGE_OR_ICON","39839","38.91","659B6C38EC724AF8698C126B156AD8736FCBECA7E7FE15E713FA6A14ACAF46F5","2025-12-11 16:38:34","OK"
"VAP_FILE_001778","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__661EF8D876.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__661EF8D876.png","page3_img3__DUP__661EF8D876.png",".png","IMAGE_OR_ICON","8346","8.15","661EF8D876D4B77D52EB138F70E72E3C654DA97B642CB64E685881FB823B2DCA","2025-12-11 16:38:48","OK"
"VAP_FILE_001779","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__666E17AA50.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__666E17AA50.png","page3_img3__DUP__666E17AA50.png",".png","IMAGE_OR_ICON","14565","14.22","666E17AA505CCBB4F46EC1B5E03658A42D9E17FCD7512709A9AB9B2B7FF053F6","2025-12-11 16:37:54","OK"
"VAP_FILE_001780","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__76A322529D.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__76A322529D.png","page3_img3__DUP__76A322529D.png",".png","IMAGE_OR_ICON","62636","61.17","76A322529D0BA9345F364E33A2766D5FBD0C8D67DE96A5D5E6697F759FC23B05","2025-12-11 16:38:36","OK"
"VAP_FILE_001781","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__BDA5205D04.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__BDA5205D04.png","page3_img3__DUP__BDA5205D04.png",".png","IMAGE_OR_ICON","240100","234.47","BDA5205D045FB5EB945F965DBFD9FCA46D723338654E16D2DD888F0C97730783","2025-12-11 16:39:10","OK"
"VAP_FILE_001782","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__D965B12600.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img3__DUP__D965B12600.png","page3_img3__DUP__D965B12600.png",".png","IMAGE_OR_ICON","533","0.52","D965B126008D8ADA6E944FC9A8A9E1E3815AED8F8FA8A8C8F984B83764065953","2025-12-11 16:38:54","OK"
"VAP_FILE_001783","ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__0CCADA1B44.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICONS\_duplicates_review\PNG_MISC_STYLE_UNKNOWN_SIZE\page3_img4__DUP__0CCADA1B44.png","page3_img4__DUP__0CCADA1B44.png",".png","IMAGE_OR_ICON","81901","79.98","0CCADA1B4404279F2878D60B90E68842BE1FD48A8E4887F050457866FDEAB675","2025-12-11 16:38:48","OK"
