"ID","Role","FileName","Extension","RelativePath","FullPath","SizeBytes","SizeKB","Sha256","ModifiedAt","Status"
"ICON_000200","File / Export","Natural-Link_icon__4992C2246E.png",".png","10_language_network_translation\Natural-Link_icon__4992C2246E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\10_language_network_translation\Natural-Link_icon__4992C2246E.png","11579","11.31","4992C2246EF92B684C5B87B1A3346F7CD93EA0457CB0FBB665331C8829DB5C68","2026-06-08 21:09:01","OK"
"ICON_000201","File / Export","Natural-Link_icon__78224A7993.png",".png","10_language_network_translation\Natural-Link_icon__78224A7993.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\10_language_network_translation\Natural-Link_icon__78224A7993.png","2779","2.71","78224A7993D1FB558A8486470F0B1B77136AC8FB5D0F921770514E36670B5625","2026-06-08 21:09:02","OK"
"ICON_000202","File / Export","Natural-Link_icon__8A4480355F.png",".png","10_language_network_translation\Natural-Link_icon__8A4480355F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\10_language_network_translation\Natural-Link_icon__8A4480355F.png","1833","1.79","8A4480355F5F89AC49D6784CB9208428795AC3018E110DFB0961E50B10D7A9B0","2026-06-08 21:09:01","OK"
"ICON_000203","File / Export","Natural-Link_icon.png",".png","10_language_network_translation\Natural-Link_icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\10_language_network_translation\Natural-Link_icon.png","5019","4.9","E25CB40930ECEA44DD37921D6158B62D19E364AE428DCC6E6CE4BAA92640165B","2026-06-08 21:09:01","OK"
"ICON_000204","File / Export","Events-Calendar-Icon__021D88F828.png",".png","11_time_calendar_project\Events-Calendar-Icon__021D88F828.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Events-Calendar-Icon__021D88F828.png","1546","1.51","021D88F82861BA09465972B45FCAFDD16FB068641D739C6C43477EFDDF1AB654","2026-06-08 21:09:01","OK"
"ICON_000205","File / Export","Events-Calendar-Icon__F4E53A95B2.png",".png","11_time_calendar_project\Events-Calendar-Icon__F4E53A95B2.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Events-Calendar-Icon__F4E53A95B2.png","5121","5","F4E53A95B2D8EA3B6644BFAB1631B5CC0A835FB4BE6E201B61430788A33E9086","2026-06-08 21:09:01","OK"
"ICON_000206","File / Export","Events-Calendar-Icon__F770900996.png",".png","11_time_calendar_project\Events-Calendar-Icon__F770900996.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Events-Calendar-Icon__F770900996.png","1963","1.92","F7709009967FFDB9B0B4B4A395338A9187127BF61DE1B13CF4B7FDE9B2AEAD8B","2026-06-08 21:09:02","OK"
"ICON_000207","File / Export","Events-Calendar-Icon.png",".png","11_time_calendar_project\Events-Calendar-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Events-Calendar-Icon.png","2492","2.43","18C5960EA9F952DE4E6EA7D1727E5B6D246E87E2FE8CC1E928346FF46B357098","2026-06-08 21:09:01","OK"
"ICON_000208","File / Export","Time-Management-Icon__000F9070A1.png",".png","11_time_calendar_project\Time-Management-Icon__000F9070A1.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Time-Management-Icon__000F9070A1.png","10603","10.35","000F9070A14881345107CA3DBB4ADB49830A4C6A03C91CBC26248B899C91CD80","2026-06-08 21:09:01","OK"
"ICON_000209","File / Export","Time-Management-Icon__84612CB694.png",".png","11_time_calendar_project\Time-Management-Icon__84612CB694.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Time-Management-Icon__84612CB694.png","2767","2.7","84612CB694F11823B38DF0CB88AD71C21F89D6992E37CC2E722167C7463C5C81","2026-06-08 21:09:02","OK"
"ICON_000210","File / Export","Time-Management-Icon__9F3E42374C.png",".png","11_time_calendar_project\Time-Management-Icon__9F3E42374C.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Time-Management-Icon__9F3E42374C.png","1822","1.78","9F3E42374C01ACEF5F0C36079E9D390D067B9775A13CF91D0558D0EB967297A0","2026-06-08 21:09:02","OK"
"ICON_000211","File / Export","Time-Management-Icon.png",".png","11_time_calendar_project\Time-Management-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\11_time_calendar_project\Time-Management-Icon.png","4651","4.54","1049DBF49490A1EA290AA7DCA15D29196B8EFAEF9286CDBC053D52A9A72E29D1","2026-06-08 21:09:01","OK"
"ICON_000212","Finance / Market","Black-hat-Icon__778325E1DD.png",".png","12_seo_business_marketing_png\Black-hat-Icon__778325E1DD.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon__778325E1DD.png","777","0.76","778325E1DD40DBC481CC550946AE11A229D521E12E1034D4E524585A3C21422E","2026-06-08 21:09:01","OK"
"ICON_000213","Finance / Market","Black-hat-Icon__9284DE21E4.png",".png","12_seo_business_marketing_png\Black-hat-Icon__9284DE21E4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon__9284DE21E4.png","1068","1.04","9284DE21E457820BD575950979FFE555E477A6ED690EEBD4E06EB1D6ACA226BE","2026-06-08 21:09:02","OK"
"ICON_000214","Finance / Market","Black-hat-Icon__BC62EB6C29.png",".png","12_seo_business_marketing_png\Black-hat-Icon__BC62EB6C29.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon__BC62EB6C29.png","4018","3.92","BC62EB6C2928AAC8586B60B054A0C66512C76E53605A5144F94DDC6680C16E05","2026-06-08 21:09:01","OK"
"ICON_000215","Finance / Market","Black-hat-Icon.png",".png","12_seo_business_marketing_png\Black-hat-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Black-hat-Icon.png","1826","1.78","4258448319A5E4C4DF1C91DD2D874CE03F929B0F074CB5E8AEF6749ACD8309D6","2026-06-08 21:09:01","OK"
"ICON_000216","Finance / Market","Blog-Commenting-Icon__C4BE127220.png",".png","12_seo_business_marketing_png\Blog-Commenting-Icon__C4BE127220.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon__C4BE127220.png","7339","7.17","C4BE127220E016DC075B8685E73BE03D7504460B467924BC21116EAC7E0CEAC6","2026-06-08 21:09:01","OK"
"ICON_000217","Finance / Market","Blog-Commenting-Icon__C61EEDDE7E.png",".png","12_seo_business_marketing_png\Blog-Commenting-Icon__C61EEDDE7E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon__C61EEDDE7E.png","1337","1.31","C61EEDDE7EC780780F3F0AF94BB001CF36D2E2F4BE80EBCA1DB78D44F037AAE8","2026-06-08 21:09:01","OK"
"ICON_000218","Finance / Market","Blog-Commenting-Icon__E3449A2AF4.png",".png","12_seo_business_marketing_png\Blog-Commenting-Icon__E3449A2AF4.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon__E3449A2AF4.png","1926","1.88","E3449A2AF42104675AD80D1CC532D9C3B35567E86344F25FC2F19B301F5398C3","2026-06-08 21:09:02","OK"
"ICON_000219","Finance / Market","Blog-Commenting-Icon.png",".png","12_seo_business_marketing_png\Blog-Commenting-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Blog-Commenting-Icon.png","3374","3.29","26747E2CB8734251ADA51EE80E97622C9560796CDCC38463CB0F808576EDAD48","2026-06-08 21:09:01","OK"
"ICON_000220","Finance / Market","Campaign-Tweaking-Icon__04EA213257.png",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon__04EA213257.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon__04EA213257.png","1793","1.75","04EA21325780E7938A61B1C8423D303426094AF46EA2CE318593C688AF4939DB","2026-06-08 21:09:01","OK"
"ICON_000221","Finance / Market","Campaign-Tweaking-Icon__4C544446A6.png",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon__4C544446A6.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon__4C544446A6.png","2309","2.25","4C544446A6C17BAB00E3D618A46C786D6D6942640047AC6E2DD779D35B1650EA","2026-06-08 21:09:02","OK"
"ICON_000222","Finance / Market","Campaign-Tweaking-Icon__C97060D9CC.png",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon__C97060D9CC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon__C97060D9CC.png","5206","5.08","C97060D9CC4894220AEB15D21B699A9A9CD9AEE2FED2FBD5A9676A835C2681C4","2026-06-08 21:09:01","OK"
"ICON_000223","Finance / Market","Campaign-Tweaking-Icon.png",".png","12_seo_business_marketing_png\Campaign-Tweaking-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Campaign-Tweaking-Icon.png","3090","3.02","CB01AF2D8497308F19D994A1122EFA9278757689856AFEE73492255FC1E83F75","2026-06-08 21:09:01","OK"
"ICON_000224","Finance / Market","Content-Writing-Icon__2583390822.png",".png","12_seo_business_marketing_png\Content-Writing-Icon__2583390822.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon__2583390822.png","941","0.92","25833908220B7A76F349F2CCD103DC0123B99C44E265DEAEF086674B70A9ED6E","2026-06-08 21:09:01","OK"
"ICON_000225","Finance / Market","Content-Writing-Icon__DDD837AAF9.png",".png","12_seo_business_marketing_png\Content-Writing-Icon__DDD837AAF9.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon__DDD837AAF9.png","1321","1.29","DDD837AAF93CA033033DE2A4E8E1EBBA4A840398A1072174D2399AB0FCE17E1B","2026-06-08 21:09:02","OK"
"ICON_000226","Finance / Market","Content-Writing-Icon__FC0D22A7B0.png",".png","12_seo_business_marketing_png\Content-Writing-Icon__FC0D22A7B0.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon__FC0D22A7B0.png","3885","3.79","FC0D22A7B0393559573935EA7B88BB209E138067D4A6DAD42F0BECCA1AD6DCCE","2026-06-08 21:09:01","OK"
"ICON_000227","Finance / Market","Content-Writing-Icon.png",".png","12_seo_business_marketing_png\Content-Writing-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Content-Writing-Icon.png","1833","1.79","4B96B189920B58AF186FC3137753A9E6CED4A551E15FFEB674C22E2B33FFF385","2026-06-08 21:09:01","OK"
"ICON_000228","Finance / Market","Email-Marketing-Icon__03BFBB8EFC.png",".png","12_seo_business_marketing_png\Email-Marketing-Icon__03BFBB8EFC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon__03BFBB8EFC.png","7308","7.14","03BFBB8EFCEA46BDB4A4F445846E16AFBCF2F51AA065D59F9544DEF42E41BB3D","2026-06-08 21:09:01","OK"
"ICON_000229","Finance / Market","Email-Marketing-Icon__49AB07E87B.png",".png","12_seo_business_marketing_png\Email-Marketing-Icon__49AB07E87B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon__49AB07E87B.png","1858","1.81","49AB07E87B05E9FA17846F51B4B29F04D98FE497FD1D355D1C8FB684CA9A089F","2026-06-08 21:09:02","OK"
"ICON_000230","Finance / Market","Email-Marketing-Icon__AB74D2E100.png",".png","12_seo_business_marketing_png\Email-Marketing-Icon__AB74D2E100.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon__AB74D2E100.png","1275","1.25","AB74D2E10075E232784F8929380F0DF059AABFD9D0847AC31FB0377BF946D93A","2026-06-08 21:09:01","OK"
"ICON_000231","Finance / Market","Email-Marketing-Icon.png",".png","12_seo_business_marketing_png\Email-Marketing-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Email-Marketing-Icon.png","3253","3.18","DD211C7AE5C9B110CBFC554E717688A4602211218A7FEF8BE881D540242B4157","2026-06-08 21:09:01","OK"
"ICON_000232","Finance / Market","Mobile-Marketing-Icon__7E187E3E54.png",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon__7E187E3E54.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon__7E187E3E54.png","1818","1.78","7E187E3E54D713D66907EC0FEE60964AC480D891012413C4850D8FD41086892D","2026-06-08 21:09:01","OK"
"ICON_000233","Finance / Market","Mobile-Marketing-Icon__BA90472C40.png",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon__BA90472C40.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon__BA90472C40.png","2724","2.66","BA90472C403AD416C6105D8C8C7413FBAA803E14C21E2FA3A790A3682E028D3F","2026-06-08 21:09:02","OK"
"ICON_000234","Finance / Market","Mobile-Marketing-Icon__FE3823F15B.png",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon__FE3823F15B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon__FE3823F15B.png","12346","12.06","FE3823F15B99E7ACCBAAAC862AE8DDD1D7A47F27BAB6226E717FA59AF9A6B76B","2026-06-08 21:09:01","OK"
"ICON_000235","Finance / Market","Mobile-Marketing-Icon.png",".png","12_seo_business_marketing_png\Mobile-Marketing-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Mobile-Marketing-Icon.png","5309","5.18","A004812E47B900F80AA7ECB3FA29A3C23972F5AA58F6025A6137DD1883FEF7C6","2026-06-08 21:09:01","OK"
"ICON_000236","Finance / Market","Organic-Search-Icon__2167E16C51.png",".png","12_seo_business_marketing_png\Organic-Search-Icon__2167E16C51.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Organic-Search-Icon__2167E16C51.png","1324","1.29","2167E16C51051E399F5D78581404F3F4DFBF985D66D0C46C85C93E665454A27C","2026-06-08 21:09:01","OK"
"ICON_000237","Finance / Market","Organic-Search-Icon__7E3C86723F.png",".png","12_seo_business_marketing_png\Organic-Search-Icon__7E3C86723F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Organic-Search-Icon__7E3C86723F.png","7575","7.4","7E3C86723FBBEFD43C58B8EBB2569E422ADD8E49CCF070981F6B7295A6D68011","2026-06-08 21:09:01","OK"
"ICON_000238","Finance / Market","Organic-Search-Icon__7EE36B6305.png",".png","12_seo_business_marketing_png\Organic-Search-Icon__7EE36B6305.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Organic-Search-Icon__7EE36B6305.png","1961","1.92","7EE36B6305F31594A7E961937D06C333D0A77E145815CA4260156A107E239AFD","2026-06-08 21:09:02","OK"
"ICON_000239","Finance / Market","Organic-Search-Icon.png",".png","12_seo_business_marketing_png\Organic-Search-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Organic-Search-Icon.png","3341","3.26","AC5F8E2FAD798BD4E093307A3B09B165C22EBA79D8BE5D257B7CBB7E53E6ACF7","2026-06-08 21:09:01","OK"
"ICON_000240","Finance / Market","Page-Rank-Checker-Icon__1FD8E5AC7E.png",".png","12_seo_business_marketing_png\Page-Rank-Checker-Icon__1FD8E5AC7E.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Rank-Checker-Icon__1FD8E5AC7E.png","9464","9.24","1FD8E5AC7ED192E48F3FA7DDE2E61EE62282BBD61B8CB83D35226E35AE09805E","2026-06-08 21:09:01","OK"
"ICON_000241","Finance / Market","Page-Rank-Checker-Icon__8486A8F539.png",".png","12_seo_business_marketing_png\Page-Rank-Checker-Icon__8486A8F539.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Rank-Checker-Icon__8486A8F539.png","1872","1.83","8486A8F5391E2D40AF36B9C74AF9F42E0173F6A3CE945AF6F5087940129EDA52","2026-06-08 21:09:01","OK"
"ICON_000242","Finance / Market","Page-Rank-Checker-Icon__947CFB3F00.png",".png","12_seo_business_marketing_png\Page-Rank-Checker-Icon__947CFB3F00.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Rank-Checker-Icon__947CFB3F00.png","2495","2.44","947CFB3F0010962503B0163657D2DF1C43263CA109D3ED869B17C5CB905FA0F2","2026-06-08 21:09:02","OK"
"ICON_000243","Finance / Market","Page-Rank-Checker-Icon.png",".png","12_seo_business_marketing_png\Page-Rank-Checker-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Rank-Checker-Icon.png","4424","4.32","B6508170743CA09F513E88489C1275D1CEB50780AC2E52D869219348F25286E4","2026-06-08 21:09:01","OK"
"ICON_000244","Finance / Market","Page-Speed-Icon__075F87C6CE.png",".png","12_seo_business_marketing_png\Page-Speed-Icon__075F87C6CE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Speed-Icon__075F87C6CE.png","1759","1.72","075F87C6CE47FE2A75695EB663D5E40A8D230C47CBF62FFFA99B6092C265F664","2026-06-08 21:09:02","OK"
"ICON_000245","Finance / Market","Page-Speed-Icon__96C6C56E90.png",".png","12_seo_business_marketing_png\Page-Speed-Icon__96C6C56E90.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Speed-Icon__96C6C56E90.png","6499","6.35","96C6C56E90969A9C3273B3AC13F32BEA0138AAC517BDF5F6526A2D53EFFE47C0","2026-06-08 21:09:01","OK"
"ICON_000246","Finance / Market","Page-Speed-Icon__D53DD6D30B.png",".png","12_seo_business_marketing_png\Page-Speed-Icon__D53DD6D30B.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Speed-Icon__D53DD6D30B.png","1224","1.2","D53DD6D30B37EFC7DEDC155DA3614D0396F9BBCD1BE13C852FE73171E08DFEA9","2026-06-08 21:09:02","OK"
"ICON_000247","Finance / Market","Page-Speed-Icon.png",".png","12_seo_business_marketing_png\Page-Speed-Icon.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Page-Speed-Icon.png","2847","2.78","FA57678DC8EB9B1EFF1BAD02DD48A80468D61827EE139FCB7B8A71779DBA1D4C","2026-06-08 21:09:01","OK"
"ICON_000248","Finance / Market","Pay-Per-Click-Icon__56120DA1FC.png",".png","12_seo_business_marketing_png\Pay-Per-Click-Icon__56120DA1FC.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Pay-Per-Click-Icon__56120DA1FC.png","22663","22.13","56120DA1FC3148127C53128C795AF3D21EA65A75C8C9FF429A8F5F60FAC5FBC4","2026-06-08 21:09:01","OK"
"ICON_000249","Finance / Market","Pay-Per-Click-Icon__89C1DB558F.png",".png","12_seo_business_marketing_png\Pay-Per-Click-Icon__89C1DB558F.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Pay-Per-Click-Icon__89C1DB558F.png","4872","4.76","89C1DB558FDE3DBC1A5A9FBA27E628F0DBFF37FA090F42B12E847CAE8F0C8080","2026-06-08 21:09:02","OK"
"ICON_000250","Finance / Market","Pay-Per-Click-Icon__CC6E7CA7DE.png",".png","12_seo_business_marketing_png\Pay-Per-Click-Icon__CC6E7CA7DE.png","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\ASSETS\ICON_BASE_MANAGED\12_seo_business_marketing_png\Pay-Per-Click-Icon__CC6E7CA7DE.png","2766","2.7","CC6E7CA7DE5EBEEAABABA492247700A95C7F144064BF97910B7C36DD6A0AD253","2026-06-08 21:09:02","OK"
