Group,Ticker,BestLag,BestLagCorr,ZeroLagCorr,PermutationEvidence,ExcessAlpha,LeadershipEvidence,REVIEW_SYNCHRONYState,REVIEW_LEADERSHIPState,Role,SizeTier,SizeScore,ReviewDate,PeriodID
M 傳產輪動,2612,0.0,0.4757421405549459,0.4757421405549459,1.0,-0.009896761423413392,0.4757421405549459,MIXED,HIGH,PEER,LARGE,0.6040268456375839,2025-06-30,2025_H2
M 傳產輪動,2615,-2.0,0.34822655936558194,0.31525132780345755,0.7142857142857143,0.14568857067308594,0.2487332566897014,MIXED,LOW,LAGGARD,LARGE,0.8369127516778523,2025-06-30,2025_H2
M 傳產輪動,2617,4.0,-0.29862164074102315,0.2859728970486793,0.42857142857142855,0.20950611828040827,0.1279807031747242,MIXED,LOW,MEMBER,SMALL,0.36275167785234896,2025-06-30,2025_H2
M 傳產輪動,2618,0.0,0.44544709742970223,0.44544709742970223,1.0,0.12589330059407072,0.44544709742970223,MIXED,HIGH,PEER,SMALL,0.49093959731543624,2025-06-30,2025_H2
M 傳產輪動,2637,2.0,-0.29982770204603687,0.11255871975941699,1.0,0.1580351351787222,0.29982770204603687,MIXED,HIGH,LEADER,SMALL,0.424496644295302,2025-06-30,2025_H2
M 傳產輪動,2641,-2.0,0.29871939156830407,0.2694296590648863,0.42857142857142855,-0.07848055438590525,0.12802259638641603,MIXED,LOW,LAGGARD,SMALL,0.2825503355704698,2025-06-30,2025_H2
M 傳產輪動,2646,0.0,0.49688094784495046,0.49688094784495046,1.0,0.06805254320142012,0.49688094784495046,MIXED,HIGH,PEER,LARGE,0.896979865771812,2025-06-30,2025_H2
M 傳產輪動,2707,0.0,0.5230035650949084,0.5230035650949084,1.0,0.08337814588310846,0.5230035650949084,MIXED,HIGH,PEER,SMALL,0.49362416107382545,2025-06-30,2025_H2
M 傳產輪動,2727,2.0,0.40625555259234014,0.08062495975151254,1.0,-0.08308338491769057,0.40625555259234014,MIXED,HIGH,MEMBER,SMALL,0.21375838926174495,2025-06-30,2025_H2
M 傳產輪動,2729,1.0,0.3862990513827331,0.35220027391678455,1.0,0.0689967401720398,0.3862990513827331,MIXED,HIGH,LEADER,LARGE,0.5791946308724831,2025-06-30,2025_H2
M 傳產輪動,2731,0.0,0.2692732141747986,0.2692732141747986,0.42857142857142855,-0.0843814872388938,0.11540280607491368,MIXED,LOW,PEER,SMALL,0.312751677852349,2025-06-30,2025_H2
M 傳產輪動,2881,1.0,0.30693675022076866,0.24269814977023726,0.5714285714285714,0.120908340181978,0.1753924286975821,MIXED,LOW,MEMBER,SMALL,0.2077181208053691,2025-06-30,2025_H2
M 傳產輪動,2882,0.0,0.3976722532837712,0.3976722532837712,1.0,-0.04987351570341429,0.3976722532837712,MIXED,HIGH,PEER,SMALL,0.525503355704698,2025-06-30,2025_H2
M 傳產輪動,2884,1.0,0.3344076816441178,0.019465765887196878,0.5714285714285714,-0.007451943553049477,0.19109010379663874,MIXED,LOW,MEMBER,SMALL,0.4822147651006711,2025-06-30,2025_H2
M 傳產輪動,2886,0.0,0.5684521013309185,0.5684521013309185,1.0,-0.04582617279479983,0.5684521013309185,MIXED,HIGH,PEER,LARGE,0.8976510067114092,2025-06-30,2025_H2
M 傳產輪動,2891,0.0,0.5816680633701689,0.5816680633701689,1.0,-0.034614090395207374,0.5816680633701689,MIXED,HIGH,PEER,LARGE,0.6496644295302013,2025-06-30,2025_H2
M 傳產輪動,4960,0.0,0.4954647455852564,0.4954647455852564,1.0,0.0448905810676098,0.4954647455852564,MIXED,HIGH,PEER,SMALL,0.33255033557046976,2025-06-30,2025_H2
M 傳產輪動,5608,2.0,-0.1501818004837242,0.04906735871942035,0.0,-0.11848058710078216,0.0,MIXED,LOW,MEMBER,SMALL,0.25906040268456376,2025-06-30,2025_H2
M 傳產輪動,5706,0.0,0.3255851622673108,0.3255851622673108,1.0,0.1412419218502926,0.3255851622673108,MIXED,HIGH,PEER,SMALL,0.3208053691275167,2025-06-30,2025_H2
M 傳產輪動,9957,0.0,0.5411268821022424,0.5411268821022424,1.0,-0.1739416935904743,0.5411268821022424,MIXED,HIGH,PEER,LARGE,0.8546979865771812,2025-06-30,2025_H2
F AI 伺服器系統,2059,3.0,-0.31633866996591764,0.23405466864842076,0.5714285714285714,-0.07782552437473503,0.18076495426623865,MIXED,LOW,MEMBER,SMALL,0.4013422818791946,2025-06-30,2025_H2
F AI 伺服器系統,2317,0.0,0.40752978500721804,0.40752978500721804,0.8571428571428571,-0.03829022758675792,0.34931124429190114,MIXED,HIGH,PEER,LARGE,0.625503355704698,2025-06-30,2025_H2
F AI 伺服器系統,2356,3.0,-0.3268228635967432,0.20716921358802584,0.7142857142857143,0.15843573992938845,0.23344490256910227,MIXED,LOW,MEMBER,SMALL,0.547986577181208,2025-06-30,2025_H2
F AI 伺服器系統,2376,-3.0,-0.2679757944467257,0.006676800650699277,0.5714285714285714,0.056277032685716016,0.15312902539812898,MIXED,LOW,LAGGARD,SMALL,0.2302013422818792,2025-06-30,2025_H2
F AI 伺服器系統,2377,0.0,0.4270507378812106,0.4270507378812106,1.0,0.0021191319817449594,0.4270507378812106,MIXED,HIGH,PEER,SMALL,0.19093959731543625,2025-06-30,2025_H2
F AI 伺服器系統,2382,4.0,-0.42761808012693225,0.1409940372543496,1.0,0.09544577710645433,0.42761808012693225,MIXED,HIGH,LEADER,SMALL,0.5197986577181208,2025-06-30,2025_H2
F AI 伺服器系統,3013,0.0,0.3227916984105832,0.3227916984105832,0.5714285714285714,0.05852248185833245,0.1844523990917618,MIXED,LOW,PEER,SMALL,0.39060402684563755,2025-06-30,2025_H2
F AI 伺服器系統,3023,-4.0,-0.4204952118930728,0.3545258039154232,1.0,0.03661173173441651,0.4204952118930728,MIXED,HIGH,LAGGARD,SMALL,0.48221476510067107,2025-06-30,2025_H2
F AI 伺服器系統,3052,4.0,-0.23822630719596596,0.1468965233253377,0.42857142857142855,0.06568151302859848,0.10209698879827112,MIXED,LOW,MEMBER,SMALL,0.38221476510067115,2025-06-30,2025_H2
F AI 伺服器系統,3231,0.0,0.37228309430248435,0.37228309430248435,0.7142857142857143,0.12425257015525379,0.265916495930346,MIXED,LOW,PEER,SMALL,0.27248322147651005,2025-06-30,2025_H2
F AI 伺服器系統,3322,1.0,0.5140454499499777,0.288761328863319,1.0,-0.04448248817711155,0.5140454499499777,MIXED,HIGH,MEMBER,LARGE,0.5718120805369127,2025-06-30,2025_H2
F AI 伺服器系統,3526,4.0,-0.4267028453777474,0.37579401973753307,0.7142857142857143,0.0008126551439721977,0.304787746698391,MIXED,HIGH,LEADER,LARGE,0.6889261744966442,2025-06-30,2025_H2
F AI 伺服器系統,3533,0.0,0.5202328442797686,0.5202328442797686,1.0,-0.0008126551439721907,0.5202328442797686,MIXED,HIGH,PEER,LARGE,0.8090604026845636,2025-06-30,2025_H2
F AI 伺服器系統,3665,3.0,-0.3209952425015041,0.10248755685725673,0.2857142857142857,-0.006286246952531223,0.09171292642900115,MIXED,LOW,MEMBER,LARGE,0.5654362416107382,2025-06-30,2025_H2
F AI 伺服器系統,3693,0.0,0.4420975687864555,0.4420975687864555,1.0,-0.13634756754805433,0.4420975687864555,MIXED,HIGH,PEER,SMALL,0.42617449664429524,2025-06-30,2025_H2
F AI 伺服器系統,5325,0.0,0.6029288567598805,0.6029288567598805,1.0,-0.004903161400492614,0.6029288567598805,MIXED,HIGH,PEER,SMALL,0.10939597315436242,2025-06-30,2025_H2
F AI 伺服器系統,6117,4.0,-0.27365356232821053,0.026608758095820896,0.5714285714285714,0.11415808266534011,0.15637346418754886,MIXED,LOW,MEMBER,SMALL,0.2553691275167785,2025-06-30,2025_H2
F AI 伺服器系統,6235,0.0,0.5391029577094141,0.5391029577094141,1.0,-0.10530244706103438,0.5391029577094141,MIXED,HIGH,PEER,SMALL,0.5442953020134228,2025-06-30,2025_H2
F AI 伺服器系統,6669,0.0,0.2634320576651984,0.2634320576651984,0.5714285714285714,-0.03674730949057707,0.15053260438011337,MIXED,LOW,PEER,SMALL,0.43557046979865777,2025-06-30,2025_H2
F AI 伺服器系統,8210,3.0,0.23580238984285112,0.14699329043890697,0.2857142857142857,-0.041190979193548194,0.06737211138367175,MIXED,LOW,MEMBER,LARGE,0.661744966442953,2025-06-30,2025_H2
C 半導體製造與封裝,2303,0.0,0.4998965791259624,0.4998965791259624,1.0,0.010026723782940323,0.4998965791259624,MIXED,HIGH,PEER,LARGE,0.9808724832214765,2025-06-30,2025_H2
C 半導體製造與封裝,2325,0.0,0.44128007611853604,0.44128007611853604,1.0,-0.056031752909476436,0.44128007611853604,MIXED,HIGH,PEER,LARGE,0.621476510067114,2025-06-30,2025_H2
C 半導體製造與封裝,2329,0.0,0.5125602780343896,0.5125602780343896,1.0,-0.016566048985966465,0.5125602780343896,MIXED,HIGH,PEER,SMALL,0.36140939597315436,2025-06-30,2025_H2
C 半導體製造與封裝,2330,0.0,0.5185033886837034,0.5185033886837034,1.0,-0.03196725641394084,0.5185033886837034,MIXED,HIGH,PEER,LARGE,0.8298657718120805,2025-06-30,2025_H2
C 半導體製造與封裝,2360,0.0,0.46280533796775003,0.46280533796775003,1.0,0.053543319566149675,0.46280533796775003,MIXED,HIGH,PEER,LARGE,0.8620805369127515,2025-06-30,2025_H2
C 半導體製造與封裝,2404,0.0,0.24280793585746788,0.24280793585746788,0.7142857142857143,-0.04230806797849674,0.17343423989819134,MIXED,LOW,PEER,SMALL,0.2570469798657718,2025-06-30,2025_H2
C 半導體製造與封裝,2449,1.0,0.3601110532708924,0.27919346666559847,0.7142857142857143,-0.04729051811107861,0.25722218090778026,MIXED,LOW,MEMBER,SMALL,0.21543624161073827,2025-06-30,2025_H2
C 半導體製造與封裝,2464,0.0,0.4268580619725567,0.4268580619725567,0.8571428571428571,-0.04520254993541252,0.36587833883362003,MIXED,HIGH,PEER,SMALL,0.4375838926174497,2025-06-30,2025_H2
C 半導體製造與封裝,3131,0.0,0.4740427366672403,0.4740427366672403,0.8571428571428571,0.12679871920796787,0.4063223457147774,MIXED,HIGH,PEER,LARGE,0.6580536912751677,2025-06-30,2025_H2
C 半導體製造與封裝,3264,-1.0,0.372811769822401,0.3325891265240089,1.0,-0.06977740379745842,0.372811769822401,MIXED,HIGH,LAGGARD,LARGE,0.7684563758389261,2025-06-30,2025_H2
C 半導體製造與封裝,3289,0.0,0.4725021736156232,0.4725021736156232,1.0,0.25615599092009467,0.4725021736156232,MIXED,HIGH,PEER,LARGE,0.95,2025-06-30,2025_H2
C 半導體製造與封裝,3374,0.0,0.3056359123171678,0.3056359123171678,0.7142857142857143,-0.08934684826811548,0.21831136594083414,MIXED,LOW,PEER,LARGE,0.7516778523489932,2025-06-30,2025_H2
C 半導體製造與封裝,3413,0.0,0.4743354022986808,0.4743354022986808,1.0,0.06059473837023372,0.4743354022986808,MIXED,HIGH,PEER,LARGE,0.6473154362416107,2025-06-30,2025_H2
C 半導體製造與封裝,3583,0.0,0.36207046675465454,0.36207046675465454,0.8571428571428571,-0.14697583735433664,0.31034611436113246,MIXED,HIGH,PEER,SMALL,0.4442953020134228,2025-06-30,2025_H2
C 半導體製造與封裝,3587,0.0,0.23851316559931138,0.23851316559931138,0.8571428571428571,0.011552409027319351,0.20443985622798116,MIXED,LOW,PEER,SMALL,0.3973154362416107,2025-06-30,2025_H2
C 半導體製造與封裝,3680,2.0,0.2823705103369018,0.17556426528925986,0.5714285714285714,-0.09630860530893401,0.16135457733537245,MIXED,LOW,MEMBER,LARGE,0.7402684563758388,2025-06-30,2025_H2
C 半導體製造與封裝,3711,0.0,0.36515564194647676,0.36515564194647676,1.0,0.08904598679598183,0.36515564194647676,MIXED,HIGH,PEER,LARGE,0.9845637583892617,2025-06-30,2025_H2
C 半導體製造與封裝,5347,0.0,0.5251071398677438,0.5251071398677438,1.0,-0.11201165668161805,0.5251071398677438,MIXED,HIGH,PEER,LARGE,0.7647651006711409,2025-06-30,2025_H2
C 半導體製造與封裝,5536,0.0,0.5976746218036492,0.5976746218036492,1.0,-0.021471288943924177,0.5976746218036492,MIXED,HIGH,PEER,LARGE,0.8416107382550336,2025-06-30,2025_H2
C 半導體製造與封裝,6125,-2.0,0.4852871153454251,0.24794103468959525,1.0,0.09909133623140548,0.4852871153454251,MIXED,HIGH,LAGGARD,LARGE,0.5197986577181208,2025-06-30,2025_H2
C 半導體製造與封裝,6139,0.0,0.4724667887122905,0.4724667887122905,1.0,0.1312317692752703,0.4724667887122905,MIXED,HIGH,PEER,LARGE,0.8120805369127516,2025-06-30,2025_H2
C 半導體製造與封裝,6147,0.0,0.4242297711819987,0.4242297711819987,1.0,0.07736500879416894,0.4242297711819987,MIXED,HIGH,PEER,LARGE,0.6976510067114093,2025-06-30,2025_H2
C 半導體製造與封裝,6187,0.0,0.3858541354852807,0.3858541354852807,0.8571428571428571,-0.0882682897625934,0.33073211613024056,MIXED,HIGH,PEER,LARGE,0.7946308724832214,2025-06-30,2025_H2
C 半導體製造與封裝,6196,2.0,0.29442049843305507,0.10175483352300552,0.42857142857142855,0.01922594795877791,0.12618021361416645,MIXED,LOW,MEMBER,SMALL,0.44295302013422816,2025-06-30,2025_H2
C 半導體製造與封裝,6217,-4.0,0.31799161529057524,0.271831689386185,0.5714285714285714,0.054559544799709314,0.18170949445175727,MIXED,LOW,LAGGARD,SMALL,0.25469798657718123,2025-06-30,2025_H2
C 半導體製造與封裝,6223,0.0,0.5528490710446411,0.5528490710446411,1.0,0.07268440322507716,0.5528490710446411,MIXED,HIGH,PEER,SMALL,0.1593959731543624,2025-06-30,2025_H2
C 半導體製造與封裝,6239,2.0,0.3504887230888505,0.23639581667280316,0.8571428571428571,0.06865520088617952,0.300418905504729,MIXED,HIGH,LEADER,LARGE,0.8499999999999999,2025-06-30,2025_H2
C 半導體製造與封裝,6279,0.0,0.4141000755386309,0.4141000755386309,1.0,-0.04916129034534276,0.4141000755386309,MIXED,HIGH,PEER,LARGE,0.7926174496644295,2025-06-30,2025_H2
C 半導體製造與封裝,6510,-3.0,0.37865895214005774,0.3221917765076372,1.0,-0.04413100205129089,0.37865895214005774,MIXED,HIGH,LAGGARD,SMALL,0.4812080536912751,2025-06-30,2025_H2
C 半導體製造與封裝,6515,0.0,0.42097787646256685,0.42097787646256685,1.0,-0.010026723782940323,0.42097787646256685,MIXED,HIGH,PEER,SMALL,0.5644295302013423,2025-06-30,2025_H2
C 半導體製造與封裝,6548,-2.0,0.27243666940997485,0.26850079448952063,0.42857142857142855,-0.10840263954335952,0.11675857260427493,MIXED,LOW,LAGGARD,LARGE,0.8281879194630872,2025-06-30,2025_H2
C 半導體製造與封裝,6640,0.0,0.37474076934692285,0.37474076934692285,1.0,0.06506140280215153,0.37474076934692285,MIXED,HIGH,PEER,LARGE,0.547986577181208,2025-06-30,2025_H2
C 半導體製造與封裝,6667,0.0,0.4225555287676446,0.4225555287676446,0.8571428571428571,-0.043904881718410296,0.3621904532294096,MIXED,HIGH,PEER,SMALL,0.15302013422818792,2025-06-30,2025_H2
C 半導體製造與封裝,6770,0.0,0.38748333447701355,0.38748333447701355,0.7142857142857143,0.14716896886966324,0.27677381034072396,MIXED,LOW,PEER,LARGE,0.984228187919463,2025-06-30,2025_H2
C 半導體製造與封裝,6820,-2.0,-0.2041322809139632,0.20002974931103162,0.42857142857142855,0.24532346958770374,0.08748526324884137,MIXED,LOW,LAGGARD,SMALL,0.22416107382550338,2025-06-30,2025_H2
C 半導體製造與封裝,6830,0.0,0.6457928208454781,0.6457928208454781,1.0,0.13400682872573044,0.6457928208454781,MIXED,HIGH,PEER,SMALL,0.4399328859060403,2025-06-30,2025_H2
C 半導體製造與封裝,8150,0.0,0.47862513479561425,0.47862513479561425,1.0,-0.0745277748352989,0.47862513479561425,MIXED,HIGH,PEER,SMALL,0.18389261744966443,2025-06-30,2025_H2
C 半導體製造與封裝,8383,-1.0,0.36325252029401955,0.02897429329535423,1.0,0.12796734938385668,0.36325252029401955,MIXED,HIGH,LAGGARD,LARGE,0.8859060402684564,2025-06-30,2025_H2
B 載板與 PCB,2313,0.0,0.33617061981013646,0.33617061981013646,0.8571428571428571,0.011366858198899515,0.2881462455515455,MIXED,HIGH,PEER,SMALL,0.5533557046979866,2025-06-30,2025_H2
B 載板與 PCB,2355,-1.0,0.3298248494059254,0.30756297103112384,0.5714285714285714,-0.1182495933004055,0.18847134251767164,MIXED,LOW,LAGGARD,SMALL,0.30671140939597313,2025-06-30,2025_H2
B 載板與 PCB,2367,-3.0,0.20924125861570675,0.1645787701121695,0.0,-0.04762072591467874,0.0,MIXED,LOW,LAGGARD,SMALL,0.6533557046979865,2025-06-30,2025_H2
B 載板與 PCB,2368,0.0,0.5197603674849877,0.5197603674849877,1.0,0.052278061043933496,0.5197603674849877,MIXED,HIGH,PEER,LARGE,0.7053691275167785,2025-06-30,2025_H2
B 載板與 PCB,2402,0.0,0.4338238032974852,0.4338238032974852,1.0,-0.0068878570950700185,0.4338238032974852,MIXED,HIGH,PEER,SMALL,0.07483221476510067,2025-06-30,2025_H2
B 載板與 PCB,2467,-2.0,0.4327349291529443,0.266977893250497,1.0,0.0796138335009149,0.4327349291529443,MIXED,HIGH,LAGGARD,LARGE,0.974496644295302,2025-06-30,2025_H2
B 載板與 PCB,3037,-4.0,0.242739040952489,-0.14986961111790842,0.2857142857142857,-0.032938671847454096,0.06935401170071114,MIXED,LOW,LAGGARD,SMALL,0.6325503355704698,2025-06-30,2025_H2
B 載板與 PCB,3044,0.0,0.4192107639641271,0.4192107639641271,0.7142857142857143,-0.09950429446435287,0.2994362599743765,MIXED,HIGH,PEER,SMALL,0.31610738255033555,2025-06-30,2025_H2
B 載板與 PCB,3167,0.0,0.3734974931395189,0.3734974931395189,1.0,-0.04300205537332838,0.3734974931395189,MIXED,HIGH,PEER,LARGE,0.7345637583892617,2025-06-30,2025_H2
B 載板與 PCB,3189,2.0,0.3467508433021534,0.22433331219226024,0.8571428571428571,0.026950980724162577,0.2972150085447029,MIXED,HIGH,LEADER,SMALL,0.06543624161073826,2025-06-30,2025_H2
B 載板與 PCB,3390,1.0,0.42171858982379007,0.35594994514310907,1.0,0.01351177952430542,0.42171858982379007,MIXED,HIGH,LEADER,SMALL,0.5429530201342281,2025-06-30,2025_H2
B 載板與 PCB,3455,0.0,0.4015239920887087,0.4015239920887087,0.5714285714285714,0.009410117742284452,0.22944228119354781,MIXED,LOW,PEER,SMALL,0.47617449664429523,2025-06-30,2025_H2
B 載板與 PCB,3563,0.0,0.40425275006922756,0.40425275006922756,0.7142857142857143,-0.01875342378989288,0.28875196433516254,MIXED,HIGH,PEER,LARGE,0.8067114093959731,2025-06-30,2025_H2
B 載板與 PCB,3715,1.0,0.4185345042021354,0.3558060777672288,1.0,0.0068878570950700185,0.4185345042021354,MIXED,HIGH,LEADER,SMALL,0.5385906040268457,2025-06-30,2025_H2
B 載板與 PCB,4958,0.0,0.43410315918123943,0.43410315918123943,1.0,0.02785648937320788,0.43410315918123943,MIXED,HIGH,PEER,LARGE,0.8104026845637583,2025-06-30,2025_H2
B 載板與 PCB,5469,0.0,0.3537531521802648,0.3537531521802648,0.7142857142857143,0.07545412180280307,0.25268082298590344,MIXED,LOW,PEER,SMALL,0.08892617449664429,2025-06-30,2025_H2
B 載板與 PCB,6153,0.0,0.37132482830210256,0.37132482830210256,0.8571428571428571,0.09194388606453803,0.31827842425894504,MIXED,HIGH,PEER,LARGE,0.8637583892617449,2025-06-30,2025_H2
B 載板與 PCB,6207,0.0,0.3737537820267369,0.3737537820267369,1.0,0.017815778725420103,0.3737537820267369,MIXED,HIGH,PEER,SMALL,0.3963087248322147,2025-06-30,2025_H2
B 載板與 PCB,6269,0.0,0.5075574989248759,0.5075574989248759,1.0,-0.05260453323797468,0.5075574989248759,MIXED,HIGH,PEER,SMALL,0.2687919463087248,2025-06-30,2025_H2
B 載板與 PCB,6432,0.0,0.32948792169621527,0.32948792169621527,0.8571428571428571,-0.04255706400982678,0.2824182185967559,MIXED,HIGH,PEER,LARGE,0.9812080536912751,2025-06-30,2025_H2
B 載板與 PCB,8021,1.0,0.3281065450692394,0.27038157442824856,0.42857142857142855,-0.10082898131477305,0.14061709074395976,MIXED,LOW,MEMBER,SMALL,0.4570469798657718,2025-06-30,2025_H2
B 載板與 PCB,8046,4.0,-0.297791149332275,-0.07939194681358064,0.7142857142857143,-0.21861542385279853,0.21270796380876789,MIXED,LOW,MEMBER,LARGE,0.9315436241610737,2025-06-30,2025_H2
K AI PC 與消費電子,2324,0.0,0.4661706140385424,0.4661706140385424,1.0,0.0,0.4661706140385424,MIXED,HIGH,PEER,LARGE,0.7070469798657717,2025-06-30,2025_H2
K AI PC 與消費電子,2353,0.0,0.36776622006349413,0.36776622006349413,0.8571428571428571,0.037793691995964745,0.3152281886258521,MIXED,HIGH,PEER,LARGE,0.5919463087248322,2025-06-30,2025_H2
K AI PC 與消費電子,2357,0.0,0.3795333549899293,0.3795333549899293,0.8571428571428571,-0.06069685852159856,0.32531430427708224,MIXED,HIGH,PEER,SMALL,0.42080536912751676,2025-06-30,2025_H2
K AI PC 與消費電子,2458,-2.0,-0.19976406471952055,0.15050136571324685,0.0,0.15525614144789213,0.0,MIXED,LOW,LAGGARD,SMALL,0.23389261744966441,2025-06-30,2025_H2
K AI PC 與消費電子,4915,-3.0,-0.23156244858746264,0.11328264558601508,0.0,-0.0013853032156699446,0.0,MIXED,LOW,LAGGARD,SMALL,0.25033557046979865,2025-06-30,2025_H2
K AI PC 與消費電子,4938,3.0,0.28369946951968633,0.01237197768282471,0.7142857142857143,0.04674752579973636,0.20264247822834738,MIXED,LOW,MEMBER,LARGE,0.6060402684563759,2025-06-30,2025_H2
K AI PC 與消費電子,6121,0.0,0.39468450771858005,0.39468450771858005,1.0,-0.10542400763409213,0.39468450771858005,MIXED,HIGH,PEER,SMALL,0.25637583892617444,2025-06-30,2025_H2
J 被動元件,2327,0.0,0.3205843032929753,0.3205843032929753,1.0,0.12083963541482975,0.3205843032929753,MIXED,HIGH,PEER,LARGE,0.6778523489932886,2025-06-30,2025_H2
J 被動元件,2375,-1.0,0.4109759946361235,0.10010472829851814,0.8571428571428571,0.10615723883665842,0.3522651382595344,MIXED,HIGH,LAGGARD,SMALL,0.30033557046979864,2025-06-30,2025_H2
J 被動元件,2428,-3.0,0.15830133096343862,0.14997715619450006,0.0,-0.09296478150079976,0.0,MIXED,LOW,LAGGARD,SMALL,0.3093959731543624,2025-06-30,2025_H2
J 被動元件,2456,-1.0,0.34467902405973916,0.2712062368608222,0.8571428571428571,0.13033401472862924,0.2954391634797764,MIXED,HIGH,LAGGARD,SMALL,0.4261744966442953,2025-06-30,2025_H2
J 被動元件,2472,0.0,0.48208200199669543,0.48208200199669543,1.0,-0.038298234289451685,0.48208200199669543,MIXED,HIGH,PEER,LARGE,0.7466442953020134,2025-06-30,2025_H2
J 被動元件,2478,-2.0,0.22401367067085431,0.18536478033607973,0.0,0.041800954614841006,0.0,MIXED,LOW,LAGGARD,LARGE,0.7187919463087248,2025-06-30,2025_H2
J 被動元件,2484,0.0,0.38266672423708364,0.38266672423708364,1.0,0.2113827454192805,0.38266672423708364,MIXED,HIGH,PEER,LARGE,0.8093959731543624,2025-06-30,2025_H2
J 被動元件,2492,0.0,0.32598650942608526,0.32598650942608526,0.8571428571428571,0.1359916228747391,0.27941700807950165,MIXED,LOW,PEER,SMALL,0.3265100671140939,2025-06-30,2025_H2
