"def_severity","def_normalized_key","def_occurrences","def_distinct_values","def_groups","def_sample_values","def_sample_files"
"P3_UI_OR_NOISE","Inventory","3","3","PATH_IO;GENERAL","$Inventory = foreach ($f in $AllFiles) { || $inventory = foreach ($f in $files) { || [""Inventory""]","VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt; VDF_VRN_Sync5_Transcript_v0280_20260611_000806.txt; VDF_MDL006_FinancialModel.py"
"P3_UI_OR_NOISE","last_exc","6","3","GENERAL","last_exc = None || last_exc = f""HTTP {r.status_code}"" || last_exc = str(e)[:120]","VDF_MDL001_TWUniverseVerify.py; VDF_MDL003_SentimentMacroEngine.py"
"P3_UI_OR_NOISE","valid_df","7","3","GENERAL","valid_df = df[df[""is_valid""].map(truthy)].copy() || valid_df = preview_df[preview_df[""is_valid""] == True].copy() if not preview_df.empty else preview_df || valid_df = preview_df[preview_df[""is_valid""] == True] if not preview_df.empty else preview_df","vdf_akshare_dedup_invalid_quarantine_gate_v02783.py; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; vdf_akshare_narrow_source_contract_dryrun_v02782.py; vdf_akshare_narrow_source_filelist_canonicalizer_v027822.py; vdf_akshare_raw_column_profile_contract_hotfix_v0278121.py; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt"
"P3_UI_OR_NOISE","canonical_exists","9","3","GENERAL;PATH_IO","true || canonical_path.exists() || result[""canonical_exists""]","VDF_FredCandidateToCanonical_MergeDryRun_Plan_v0261.json; VDF_FredCandidateToCanonical_MergeDryRun_Matrix_v0261.json; vdf_fred_candidate_to_canonical_merge_dryrun_result_v0261.json; vdf_fred_candidate_to_canonical_merge_dryrun_v0261.py; VDF_FredCandidateToCanonical_MergeGatePlan_v026.json; VDF_FredCandidateToCanonical_MergeGate_Matrix_v026.json; vdf_fred_candidate_to_canonical_merge_gate_result_v026.json; vdf_fred_candidate_to_canonical_merge_gate_v026.py"
"P3_UI_OR_NOISE","canonical_existing_rows","7","3","GENERAL","24 || 0 || result[""canonical_existing_rows""]","VDF_AkShare_CandidateToCanonicalDryRunPlan_v0278.json; VDF_AkShare_CandidateToCanonicalDryRun_Matrix_v0278.json; VDF_AkShare_CandidateToCanonicalDryRunAudit_v0278.json; vdf_akshare_candidate_to_canonical_dryrun_result_v0278.json; vdf_akshare_candidate_to_canonical_dryrun_v0278.py"
"P3_UI_OR_NOISE","valid_csv","19","3","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_DEDUP_INVALID_QUARANTINE_GATE_v02783_20260611_012926\\preview\\VDF_AkShare_DedupGate_Val... || valid_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_DEDUP_INVALID_QUARANTINE_GATE_v02783_20260611_012926\\preview\\VDF_AkS... || str(valid_csv)","VDF_ACTIVE_POINTER_before_v02831_20260611_031152.json; VDF_ACTIVE_POINTER_before_v02832_20260611_031541.json; VDF_ACTIVE_POINTER_before_v0283_20260611_024903.json; VDF_ACTIVE_POINTER_before_v027841_20260611_013435.json; VDF_AkShare_DedupGate_Audit_v02783.json; vdf_akshare_dedup_invalid_quarantine_gate_result_v02783.json; vdf_akshare_dedup_invalid_quarantine_gate_v02783.py; VDF_ACTIVE_POINTER_before_v027842_20260611_013908.json"
"P3_UI_OR_NOISE","canonical_duplicate_keys_before","7","3","GENERAL","9 || 0 || result[""canonical_duplicate_keys_before""]","VDF_FredCanonical_KeyRepairDryRun_Plan_v02612.json; VDF_FredCanonical_KeyRepairDryRun_Matrix_v02612.json; VDF_FredCanonical_KeyRepairReport_v02612.json; vdf_fred_canonical_key_repair_dryrun_result_v02612.json; vdf_fred_canonical_key_repair_dryrun_v02612.py"
"P3_UI_OR_NOISE","canonical_duplicate_keys","7","3","GENERAL","9 || 0 || result[""canonical_duplicate_keys""]","VDF_FredCanonical_KeyHygieneGate_Plan_v02611.json; VDF_FredCanonical_KeyHygieneGate_Matrix_v02611.json; vdf_fred_canonical_key_hygiene_gate_result_v02611.json; vdf_fred_canonical_key_hygiene_gate_v02611.py; vdf_fred_canonical_post_merge_final_audit_result_v0263.json; vdf_fred_canonical_post_merge_final_audit_v0263.py"
"P3_UI_OR_NOISE","header_row","3","3","GENERAL;SCHEMA_FIELD","header_row = None || header_row = i || List[str] = field(default_factory=list)","VDF_MDL003_SentimentMacroEngine.py; VRN_MDL004_OCR_FetchingPDFTable_v1.py"
"P3_UI_OR_NOISE","system_error","6","3","PATH_IO;GENERAL","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_canonical_active\\vrn_system_hard_error_active.csv"" || root / ""vrn_system_hard_error_active.csv"" || args.system_error","VRN_MDL124_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL125_vrn_unified_operation_db_ui_last_result_v0582__GOVERNANCE__v0582.json; VRN_MDL163_vrn_panoramic_completion_verifier_v0586__MODULE__v0586.json; VRN_MDL263_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL264_vrn_unified_operation_db_ui_v0582__MODULE__v0582.py; VRN_MDL265_v0572_canonical_duckdb_view_repair__MODULE__v0572.py"
"P3_UI_OR_NOISE","UsableForPromotionPreview","81","3","GENERAL","""True"" || true || True","StockReportFinancialData.json; vrn_incremental_database_builder.py"
"P3_UI_OR_NOISE","US.Commodity.Gold","3","3","DATA_SOURCE;GENERAL","{""fred_id"": ""GOLDAMGBD228NLBM"", ""indicator"": ""Gold London AM Fix"" || { || {""FRED:GOLDAMGBD228NLBM"": mk([2340,2345,2348,2350,2350])","VDF_MDL003_SentimentMacroEngine.py; VDF_MDL105_CrossValidator.py; VDF_MDL303_RegistryActivation.py"
"P3_UI_OR_NOISE","health_exit","8","3","GENERAL","1 || 0 || ""0""","VIA_DailyHealthFastRepair_Runtime_v028752.json; VIA_DailyHealthMinimalStable_Runtime_v028753.json; VIA_DailyHealthNonThrowingMonitor_Runtime_v028754.json; VIA_DualProjectDailyHealthScheduler_Runtime_v02875.json; VIA_FinalOperationsSeal_Runtime_v02876.json; VIA_FinalOperationsSeal_v02876.json"
"P3_UI_OR_NOISE","added_rows","3","3","GENERAL","1452 || 0 || result[""added_rows""]","vdf_fred_candidate_to_canonical_merge_dryrun_result_v0261.json; vdf_fred_candidate_to_canonical_merge_dryrun_v0261.py"
"P3_UI_OR_NOISE","gsheet","4","3","GENERAL","{ || {""enabled"": False, ""creds"": """"} || self.enable_gsheet","params.example (1).json; params.example (2).json; via_param_manager (1).py; VDF_MDL101_OutputManager.py"
"P3_UI_OR_NOISE","yf_yf_target_low","18","3","DATA_SOURCE","""19.1"" || ""31.6"" || NaN","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json"
"P3_UI_OR_NOISE","text_candidate","3","3","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VRN_PARQUET_UNIFIED_STAGE_REPAIR_GATE_v029VRN1C3_20260615_125541\\stage_parquet\\VRN_ReportText_Stag... || text_candidate = pointer.get(""latest_report_text_parquet"","""") || text_candidate","VRN_StockReport_Dataflow_v029SSOT1D.json; vrn_stockreport_incremental_output_store_v029ssot1d.py"
"P3_UI_OR_NOISE","html_content","3","3","VISUAL_LOCK","html_content = fig.to_html( || html_content = html_content.replace(""</body>"", freeze_script + ""</body>"") || html_content = html_content.replace(""<html>"", meta + ""<html>"")","vap_export.py"
"P3_UI_OR_NOISE","NETWORK_ENABLE","16","3","GENERAL","NETWORK_ENABLE = False || false || true","VRN_MDL084_VRN_v141A_ReadOnly_Consumer_Loader__MODULE__v141A.py; VRN_MDL087_VRN_v139K_DualCore_Coverage_Analyzer__MODULE__v139K.py; VRN_MDL136_VRN_CleanConsensus_Decontam_Audit_v1_0_32__MODULE__v1_0.json; VRN_MDL137_VRN_LocalConsensus_Expansion_v1_0_31__MODULE__v1_0.json; VRN_MDL138_VRN_BasicInfo_Coverage_Expansion_Audit_v1_0_30__BASICINFO__v1_0.json; VRN_MDL208_VRN_v139L_Top10_Accelerator_Analyzer__MODULE__v139L.py; VRN_MDL209_VRN_v139L_Top10_Accelerator_Analyzer__MODULE__v139L.py; VRN_MDL211_VRN_v141D6B_NoHang_Accelerator__BRIDGE__v141D6B.py"
"P3_UI_OR_NOISE","preview_arithmetic_ok","5","3","GENERAL","true || False || result[""preview_arithmetic_ok""]","VDF_FredCanonical_KeyHygieneGate_Plan_v02611.json; VDF_FredCanonical_KeyHygieneGate_Matrix_v02611.json; vdf_fred_canonical_key_hygiene_gate_result_v02611.json; vdf_fred_canonical_key_hygiene_gate_v02611.py"
"P3_UI_OR_NOISE","max_rounds","10","3","GENERAL","max_rounds         = $MaxRounds || max_rounds = $MaxRounds || 3","Invoke-VIA-UltimateEngineForge-AIO-v060.ps1; Invoke-VIA-UltimateEngineForge-AIO-v061-BoolParamHotfix.ps1; Invoke-VIA-UltimateEngineForge-AIO-v062-NullSafeStepSafe.ps1; Invoke-VIA-UltimateEngineForge-AIO-v063-10xCrossNoHangProgress.ps1; VIA_EngineForge_Config.v063.template.json; VIA_ThreeRoundPanoramic_Runtime_v029DUAL0E.json"
"P3_UI_OR_NOISE","HT_TRENDMODE","3","3","GENERAL","{} || IndicatorCategory.CYCLE || (""close"",)","vap_config.py"
"P3_UI_OR_NOISE","flow_a","3","3","GENERAL;PATH_IO","{ || flow_a = fut_a.result() || flow_a = def_read_json(flow_a_path)","VRN_MDL121_vrn_dualflow_table_recon_ui_spec_final_v061549__SUPPORT_RULE__v061549.json; VRN_MDL234_vrn_flowa_official_parser_flowc_health_v061567__DATA_SOURCE__v061567.py; VRN_MDL240_vrn_dualflow_final_report_repair_v0615492__REPORT__v0615492.py"
"P3_UI_OR_NOISE","net_margin","7","3","GENERAL","[""淨利率""] || [ || (""net_income"",    ""revenue"",            ""div"")","VRN_MDL232_vrn_official_cell_validation_materialization_gate_v0615681_0615691__GOVERNANCE__v0615681.py; VRN_FinancialSSOT_CrossLinks.json; VRN_FinancialSynonym_BidirectionalIndex.json; VRN_MDL003_TableRestorer.py"
"P3_UI_OR_NOISE","invalid_df","7","3","GENERAL","invalid_df = df[~df[""is_valid""].map(truthy)].copy() || invalid_df = preview_df[preview_df[""is_valid""] != True].copy() if not preview_df.empty else preview_df || invalid_df = preview_df[preview_df[""is_valid""] != True] if not preview_df.empty else preview_df","vdf_akshare_dedup_invalid_quarantine_gate_v02783.py; vdf_akshare_narrow_source_contract_dryrun_hotfix_v027821.py; vdf_akshare_narrow_source_contract_dryrun_v02782.py; vdf_akshare_narrow_source_filelist_canonicalizer_v027822.py; vdf_akshare_raw_column_profile_contract_hotfix_v0278121.py; VDF_AkShare_RawColumnProfile_CanonicalContract_Transcript_v027812_20260611_001630.txt"
"P3_UI_OR_NOISE","flow_b","3","3","GENERAL;PATH_IO","{ || flow_b = def_build_flow_b_plan(run_root, run_dir, flow_a[""outputs""]) || flow_b = def_read_json(flow_b_path)","VRN_MDL121_vrn_dualflow_table_recon_ui_spec_final_v061549__SUPPORT_RULE__v061549.json; VRN_MDL234_vrn_flowa_official_parser_flowc_health_v061567__DATA_SOURCE__v061567.py; VRN_MDL240_vrn_dualflow_final_report_repair_v0615492__REPORT__v0615492.py"
"P3_UI_OR_NOISE","still_invalid","3","3","SCHEMA_FIELD;GENERAL","still_invalid = int((df[""is_valid""].astype(str).str.lower().isin([""false"",""0"",""no""])).sum()) if ""is_valid"" in df.columns else len(df) || still_invalid = pd.DataFrame(still_invalid_rows) || still_invalid = pd.DataFrame(columns=invalid.columns)","vdf_akshare_execution_readiness_review_v0279.py; vdf_akshare_invalid_mapping_repair_gate_v02784.py"
"P3_UI_OR_NOISE","combined_rows","5","3","GENERAL","150 || combined_rows = 150 || int(len(combined))","VDF_AkShare_InvalidMappingRepair_ExecutionGateReview_v02784.json; VDF_AkShare_InvalidMappingRepair_Audit_v02784.json; VDF_AkShare_InvalidMappingRepairGate_Report_v02784.html; vdf_akshare_invalid_mapping_repair_gate_result_v02784.json; vdf_akshare_invalid_mapping_repair_gate_v02784.py"
"P3_UI_OR_NOISE","still_invalid_csv","18","3","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_INVALID_MAPPING_REPAIR_GATE_v02784_20260611_013222\\preview\\VDF_AkShare_InvalidRepair_S... || still_invalid_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_INVALID_MAPPING_REPAIR_GATE_v02784_20260611_013222\\preview\\V... || str(still_invalid_csv)","VDF_ACTIVE_POINTER_before_v02831_20260611_031152.json; VDF_ACTIVE_POINTER_before_v02832_20260611_031541.json; VDF_ACTIVE_POINTER_before_v0283_20260611_024903.json; VDF_ACTIVE_POINTER_before_v027841_20260611_013435.json; VDF_ACTIVE_POINTER_before_v027842_20260611_013908.json; VDF_ACTIVE_POINTER_before_v0279_20260611_020210.json; VDF_ACTIVE_POINTER_before_v0280_20260611_020645.json; VDF_ACTIVE_POINTER_before_v0285_20260611_100744.json"
"P3_UI_OR_NOISE","HT_DCPERIOD","3","3","GENERAL","{} || IndicatorCategory.CYCLE, ""HT_DCPHASE"": IndicatorCategory.CYCLE || (""close"",), ""HT_DCPHASE"": (""close"",)","vap_config.py"
"P3_UI_OR_NOISE","max","5","3","GENERAL","""1060px"" || {""timeperiod"": 30} || 100","LayoutRegistry.json; vap_config.py; app.js"
"P3_UI_OR_NOISE","review_required_csv","4","3","PATH_IO;VISUAL_LOCK","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_integrated_trust_runs\\VRN_DATA_TRUST_GRANULAR_CALIBRATION_V05692_20260520_171727\\vrn_review_required_... || Path || args.out_review_required_csv","VRN_MDL164_vrn_data_trust_granular_calibration_v05692__MODULE__v05692.json; VRN_MDL165_vrn_data_trust_granular_calibration_v05692__MODULE__v05692.json; VRN_MDL265_v0572_canonical_duckdb_view_repair__MODULE__v0572.py; VRN_MDL266_v05692_data_trust_granular_calibration__MODULE__v05692.py"
"P3_UI_OR_NOISE","text_batches","3","3","GENERAL","text_batches = 0 || text_batches || 1","vrn_parquet_unified_stage_repair.py; VRN_ParquetUnifiedStageRepair_PythonRuntime_v029VRN1C3.json"
"P3_UI_OR_NOISE","hash_manifest","8","3","PATH_IO;GENERAL","""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260526_215008_VRN_V140Q2_FREEZE_EVIDENCE_REPAIR_RESEAL\\VRN_v140Q2_ReSeal_Ha... || [ || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\output\\_route_lock_runs\\RUN_20260526_213456_VRN_V140Q_FREEZE_DASHBOARD_LAUNCH_PACK\\VRN_v140Q_Freeze_Hash_...","VRN_MDL131_VRN_v140Q2_Freeze_Evidence_Repair_ReSeal__REPORT__v140Q2.json; VRN_MDL132_VRN_v140Q2_Freeze_Evidence_Repair_ReSeal__GOVERNANCE__v140Q2.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL300_VRN_v140Q_Freeze_Dashboard_Launch_Pack__REPORT__v140Q.json"
"P3_UI_OR_NOISE","STOCHF","3","3","GENERAL","{""fastk_period"": 5, ""fastd_period"": 3, ""fastd_matype"": 0} || IndicatorCategory.MOMENTUM, ""STOCHRSI"": IndicatorCategory.MOMENTUM || (""high"", ""low"", ""close"")","vap_config.py"
"P3_UI_OR_NOISE","review_only","6","3","GENERAL","true || True || review_only = $HasReviewOnly","VDF_AkShare_v0279_ExecutionReadinessSeal.json; vdf_akshare_execution_readiness_review_v0279.py; VDF_AkShare_GeneratedScriptReview_Transcript_v0285_20260611_100744.txt; VDF_AkShare_v02851_RepairedGeneratedScriptReview.json; VDF_AkShare_v02851_RepairedStaticAudit.json"
"P3_UI_OR_NOISE","quality_grade","6","3","GENERAL","summary.get(""quality_grade"", """") || ""A"" || summary.get(""quality_grade"")","VRN_MDL018_VRN_MDL_SummaryPipelineBridge_AIO_v01__CORE__v01.py; VRN_MDL196_summary_bridge_selftest__MODULE__v0_0.json; VRN_MDL207_VRN_MDL_HomepageSummarizer_Router_v01__MODULE__v01.py"
"P3_UI_OR_NOISE","exec_result","8","3","ENGINE;GENERAL","exec_result = def_execute_real_commit( || exec_result || {","VRN_MDL035_vrn_real_commit_argfix_backup_postcheck_v0615711__MODULE__v0615711.py; VRN_MDL036_vrn_real_commit_backup_postcheck_rollback_v061571__MODULE__v061571.py; VRN_MDL037_vrn_real_commit_backup_postcheck_rollback_v061571__MODULE__v061571.py; VRN_MDL074_vrn_real_commit_argfix_backup_postcheck_rollback_v0615711__SUPPORT_RULE__v0615711.json; VRN_MDL075_vrn_real_commit_argfix_backup_postcheck_rollback_v0615711__MODULE__v0615711.json"
"P3_UI_OR_NOISE","flow_pass","3","3","VISUAL_LOCK;GENERAL","flow_pass = all(r[""Severity""] == ""OK"" for r in rows) and all(a[""Severity""] == ""OK"" for a in assets if a[""required""] == ""YES"") || flow_pass = all(r[""Severity""] in [""OK"", ""WARN""] for r in rows) and console_html.exists() || flow_pass = bool(seal_run) and len(quarantine) == 4 and len(alias) == 52 and len(no_match) == 4","VRN_MDL093_vrn_triflow_closeout_seal_final_ops_console_v0615701__GOVERNANCE__v0615701.py"
"P3_UI_OR_NOISE","DuplicateIndex","224","3","GENERAL","seen_norm[norm] || ""1"" || ""2""","VRN_MDL135_VRN_v140B3_CSV_CaseSafe_Auditor__GOVERNANCE__v140B3.py; VRN_MDL277_VRN_v140C2_DuckDB_SQL_Validate__MODULE__v140C2.json; VRN_MDL278_VRN_v140C_DuckDB_Gate_Preview__MODULE__v140C.json"
"P3_UI_OR_NOISE","VRN_DatePeriodRegexSSOT","9","3","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_UNIFIED_SSOT_BUILDER_v029SSOT1B_20260615_143918\\parquet\\VRN_DatePeriodRegexSSOT_v029SSOT1B... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_UNIFIED_SSOT_BUILDER_v029SSOT1B_20260615_143918\\json\\VRN_DatePeriodRegexSSOT_v029SSOT1B.js... || date_period_regex","VRN_ACTIVE_STAGE_POINTER_CANDIDATE_v029SSOT1B.json; VIA_UnifiedInput_SSOT_v029SSOT1B.json; VRN_UnifiedSSOTBuilder_PythonRuntime_v029SSOT1B.json; vrn_unified_ssot_builder_v029ssot1b.py"
"P3_UI_OR_NOISE","existing_keys","3","3","GENERAL","existing_keys = set(existing[""_vdf_dryrun_key""].tolist()) || existing_keys = set() || existing_keys = set(existing[""canonical_key""].astype(str).tolist())","vdf_akshare_candidate_to_canonical_dryrun_v0278.py; vdf_akshare_write_dryrun_compare_v0282.py"
"P3_UI_OR_NOISE","new_candidate_rows","9","3","GENERAL","150 || 0 || result[""new_candidate_rows""]","VDF_AkShare_CandidateToCanonicalDryRunPlan_v0278.json; VDF_AkShare_CandidateToCanonicalDryRun_Matrix_v0278.json; VDF_AkShare_CandidateToCanonicalDryRunAudit_v0278.json; VDF_AkShare_MergeExecutionGate_v0278.json; vdf_akshare_candidate_to_canonical_dryrun_result_v0278.json; vdf_akshare_candidate_to_canonical_dryrun_v0278.py"
"P3_UI_OR_NOISE","duplicate_quarantine_csv_sha256","6","3","GENERAL;PATH_IO","""4553a82a7f58412268783dae33527eb0232bbd5b9e71d68e5745ad96dba1e8ff"" || sha256_file(quarantine_copy_csv) || sha256_file(quarantine_csv)","VDF_AkShare_v0279_ExecutionReadinessSeal.json; vdf_akshare_execution_readiness_review_v0279.py; VDF_AkShare_v0280_FreezeSeal.json; vdf_akshare_freeze_seal_review_v0280.py"
"P3_UI_OR_NOISE","preserved_valid_csv","18","3","PATH_IO;GENERAL","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_INVALID_MAPPING_REPAIR_GATE_v02784_20260611_013222\\preview\\VDF_AkShare_InvalidRepair_P... || preserved_valid_csv = Path(r""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VDF\\_active\\VDF_AKSHARE_INVALID_MAPPING_REPAIR_GATE_v02784_20260611_013222\\preview\... || str(preserved_valid_csv)","VDF_ACTIVE_POINTER_before_v02831_20260611_031152.json; VDF_ACTIVE_POINTER_before_v02832_20260611_031541.json; VDF_ACTIVE_POINTER_before_v0283_20260611_024903.json; VDF_ACTIVE_POINTER_before_v027841_20260611_013435.json; VDF_ACTIVE_POINTER_before_v027842_20260611_013908.json; VDF_ACTIVE_POINTER_before_v0279_20260611_020210.json; VDF_ACTIVE_POINTER_before_v0280_20260611_020645.json; VDF_ACTIVE_POINTER_before_v0285_20260611_100744.json"
"P3_UI_OR_NOISE","trust_matrix","4","3","GENERAL","""trust_matrix"" || trust_matrix = [] || {","VRN_MDL018_VRN_MDL_SummaryPipelineBridge_AIO_v01__CORE__v01.py; VRN_MDL266_v05692_data_trust_granular_calibration__MODULE__v05692.py; VRN_MDL295_anchor_preview__MODULE__v0_0.json; VRN_MDL298_anchor_preview__MODULE__v0_0.json"
"P3_UI_OR_NOISE","merge_preview_rows","7","3","GENERAL","1453 || 0 || result[""merge_preview_rows""]","VDF_FredCanonical_KeyRepairDryRun_Plan_v02612.json; VDF_FredCanonical_KeyRepairDryRun_Matrix_v02612.json; VDF_FredCanonical_KeyRepairReport_v02612.json; vdf_fred_canonical_key_repair_dryrun_result_v02612.json; vdf_fred_canonical_key_repair_dryrun_v02612.py"
"P3_UI_OR_NOISE","merge_preview_unique_keys","4","3","GENERAL","1453 || 0 || result[""merge_preview_unique_keys""]","VDF_FredCanonical_KeyRepairReport_v02612.json; vdf_fred_canonical_key_repair_dryrun_result_v02612.json; vdf_fred_canonical_key_repair_dryrun_v02612.py"
"P3_UI_OR_NOISE","staged_rows","26","3","GENERAL","0 || 120 || 30","VDF_AkShare_CandidateSeedManifest_v0274.json; VDF_AkShare_CandidateSeedRun_Result_v0274.json; vdf_akshare_candidate_seed_staging_v0274.py"
"P3_UI_OR_NOISE","staging_copy_run","4","3","PATH_IO;GENERAL","staging_copy_run = def_find_latest_dir(run_root, [""VRN_STAGING_COPY_WRITE_DRYRUN_ROLLBACK_V06156981""]) || ""C:\\Users\\tonyk\\OneDrive\\VeritasIntelligenceAnalytics\\module\\VRN\\_vrn_operation_ui_runs\\VRN_STAGING_COPY_WRITE_DRYRUN_ROLLBACK_V06156981_20260523_214606"" || str(staging_copy_run) if staging_copy_run else """"","VRN_MDL048_vrn_final_handover_commit_blocker_seal_v0615702__GOVERNANCE__v0615702.py; VRN_MDL079_vrn_commit_candidate_pack_approval_gate_v061570__MODULE__v061570.json; VRN_MDL094_vrn_commit_candidate_pack_approval_gate_v061570__MODULE__v061570.py"
"P3_UI_OR_NOISE","VRN_SSOT_SourceInventory","9","3","PATH_IO;DATA_SOURCE","""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_UNIFIED_SSOT_BUILDER_v029SSOT1B_20260615_143918\\parquet\\VRN_SSOT_SourceInventory_v029SSOT1... || ""C:\\Users\\tonyk\\Downloads\\VeritasIntelligenceAnalytics\\dict\\VRN\\SSOT\\_runs\\VRN_UNIFIED_SSOT_BUILDER_v029SSOT1B_20260615_143918\\json\\VRN_SSOT_SourceInventory_v029SSOT1B.j... || source_inventory","VRN_ACTIVE_STAGE_POINTER_CANDIDATE_v029SSOT1B.json; VIA_UnifiedInput_SSOT_v029SSOT1B.json; VRN_UnifiedSSOTBuilder_PythonRuntime_v029SSOT1B.json; vrn_unified_ssot_builder_v029ssot1b.py"
"P3_UI_OR_NOISE","yf_yf_recommendation_key","18","3","DATA_SOURCE","""buy"" || ""hold"" || ""none""","VRN_MDL273_VRN_v140H_ReadOnly_Production_Verify__MODULE__v140H.json; VRN_MDL274_SOURCE_VRN_v140G_Production_DuckDB_Commit_Final_Seal__BASICINFO__v140G.json; VRN_MDL275_VRN_v140G_Production_DuckDB_Commit_Final_Seal__GOVERNANCE__v140G.json; VRN_MDL276_VRN_v140D_Sandbox_DuckDB_Writer_Gate__MODULE__v140D.json"
