"Time","Project","Lane","Ext","Bytes","Modified","Path"
"2026-06-11T20:54:37.483+08:00","VDF","VDF-2 Data/Documents Inventory",".json","2889","2026-06-09 23:33:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_MOPS_MONTHLY_REVENUE_SEED_v022_20260609_233356\runtime\vdf_mops_monthly_revenue_seed_result_v022.json"
"2026-06-11T20:54:37.483+08:00","VDF","VDF-2 Data/Documents Inventory",".py","9450","2026-06-09 23:33:56","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_MOPS_MONTHLY_REVENUE_SEED_v022_20260609_233356\runtime\vdf_mops_monthly_revenue_seed_v022.py"
"2026-06-11T20:54:37.483+08:00","VDF","VDF-2 Data/Documents Inventory",".json","710384","2026-06-09 23:33:57","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_MOPS_MONTHLY_REVENUE_SEED_v022_20260609_233356\staging\VDF_MOPS_Raw_MonthlyRevenue_Listed.raw.json"
"2026-06-11T20:54:37.484+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3220","2026-06-09 23:02:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_EXECUTION_GATE_v0203_20260609_230242\plan\VDF_PendingTriFlow_ExecutionGate_v0203.json"
"2026-06-11T20:54:37.484+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","8021","2026-06-09 23:02:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_EXECUTION_GATE_v0203_20260609_230242\registry\VDF_PendingTriFlow_ExecutionGate_Matrix_v0203.csv"
"2026-06-11T20:54:37.484+08:00","VDF","VDF-2 Data/Documents Inventory",".json","16044","2026-06-09 23:02:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_EXECUTION_GATE_v0203_20260609_230242\registry\VDF_PendingTriFlow_ExecutionGate_Matrix_v0203.json"
"2026-06-11T20:54:37.484+08:00","VDF","VDF-2 Data/Documents Inventory",".json","7723","2026-06-09 23:02:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_EXECUTION_GATE_v0203_20260609_230242\registry\VDF_Top10_LocalFreeLibs_PendingTriFlowExecutionGate_v0203.json"
"2026-06-11T20:54:37.485+08:00","VDF","VDF-2 Data/Documents Inventory",".html","15267","2026-06-09 23:02:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_EXECUTION_GATE_v0203_20260609_230242\report\VDF_PendingTriFlow_ExecutionGate_Report_v0203.html"
"2026-06-11T20:54:37.485+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1558","2026-06-09 23:02:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_EXECUTION_GATE_v0203_20260609_230242\runtime\vdf_pending_triflow_env_probe_result_v0203.json"
"2026-06-11T20:54:37.485+08:00","VDF","VDF-2 Data/Documents Inventory",".py","2458","2026-06-09 23:02:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_EXECUTION_GATE_v0203_20260609_230242\runtime\vdf_pending_triflow_env_probe_v0203.py"
"2026-06-11T20:54:37.485+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3117","2026-06-09 22:50:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_PANORAMA_v020_20260609_225020\plan\VDF_PendingTriFlow_ActionPlan_v020.json"
"2026-06-11T20:54:37.486+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","8717","2026-06-09 22:50:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_PANORAMA_v020_20260609_225020\registry\VDF_PendingTriFlow_Panorama_Matrix_v020.csv"
"2026-06-11T20:54:37.486+08:00","VDF","VDF-2 Data/Documents Inventory",".json","17157","2026-06-09 22:50:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_PANORAMA_v020_20260609_225020\registry\VDF_PendingTriFlow_Panorama_Matrix_v020.json"
"2026-06-11T20:54:37.486+08:00","VDF","VDF-2 Data/Documents Inventory",".json","7465","2026-06-09 22:50:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_PANORAMA_v020_20260609_225020\registry\VDF_Top10_LocalFreeLibs_PendingTriFlow_v020.json"
"2026-06-11T20:54:37.486+08:00","VDF","VDF-2 Data/Documents Inventory",".html","15738","2026-06-09 22:50:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PENDING_TRIFLOW_PANORAMA_v020_20260609_225020\report\VDF_PendingTriFlow_Panorama_Report_v020.html"
"2026-06-11T20:54:37.487+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","8563","2026-06-09 22:05:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v0161_PROBE_RECLASSIFY_20260609_220558\registry\VDF_ProductionFetchController_ProbeReclassify_Matrix_v0161.csv"
"2026-06-11T20:54:37.487+08:00","VDF","VDF-2 Data/Documents Inventory",".json","16360","2026-06-09 22:05:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v0161_PROBE_RECLASSIFY_20260609_220558\registry\VDF_ProductionFetchController_ProbeReclassify_Matrix_v0161.json"
"2026-06-11T20:54:37.487+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1552","2026-06-09 22:05:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v0161_PROBE_RECLASSIFY_20260609_220558\registry\VDF_ProductionFetchController_ProbeSeal_v0161.json"
"2026-06-11T20:54:37.487+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3936","2026-06-09 22:05:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v0161_PROBE_RECLASSIFY_20260609_220558\registry\VDF_Top10_LocalFreeLibs_ProbeReclassify_v0161.json"
"2026-06-11T20:54:37.490+08:00","VDF","VDF-2 Data/Documents Inventory",".html","15237","2026-06-09 22:05:58","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v0161_PROBE_RECLASSIFY_20260609_220558\report\VDF_ProductionFetchController_ProbeReclassify_Report_v0161.html"
"2026-06-11T20:54:37.491+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","20078","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\registry\VDF_ProductionFetchController_AuditMatrix_v016.csv"
"2026-06-11T20:54:37.491+08:00","VDF","VDF-2 Data/Documents Inventory",".json","36354","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\registry\VDF_ProductionFetchController_AuditMatrix_v016.json"
"2026-06-11T20:54:37.492+08:00","VDF","VDF-2 Data/Documents Inventory",".json","16960","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\registry\VDF_ProductionFetchManifest_v016.json"
"2026-06-11T20:54:37.492+08:00","VDF","VDF-2 Data/Documents Inventory",".json","16155","2026-06-09 22:03:37","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\registry\VDF_ProductionFetchPlan_v016.json"
"2026-06-11T20:54:37.492+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3910","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\registry\VDF_Top10_LocalFreeLibs_ProductionFetch_v016.json"
"2026-06-11T20:54:37.492+08:00","VDF","VDF-2 Data/Documents Inventory",".html","29748","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\report\VDF_ProductionFetchController_Report_v016.html"
"2026-06-11T20:54:37.493+08:00","VDF","VDF-2 Data/Documents Inventory",".py","11379","2026-06-09 22:03:37","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\runtime\vdf_production_fetch_controller_v016.py"
"2026-06-11T20:54:37.493+08:00","VDF","VDF-2 Data/Documents Inventory",".json","16353","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_PRODUCTION_FETCH_CONTROLLER_v016_20260609_220337\runtime\vdf_production_fetch_result_v016.json"
"2026-06-11T20:54:37.493+08:00","VDF","VDF-2 Data/Documents Inventory",".json","6090","2026-06-09 23:06:06","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_REMAINING_MEGAFLOW_GATE_v0204_20260609_230606\plan\VDF_RemainingMegaFlow_ExecutionQueue_v0204.json"
"2026-06-11T20:54:37.493+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","11322","2026-06-09 23:06:06","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_REMAINING_MEGAFLOW_GATE_v0204_20260609_230606\registry\VDF_RemainingMegaFlow_Gate_Matrix_v0204.csv"
"2026-06-11T20:54:37.494+08:00","VDF","VDF-2 Data/Documents Inventory",".json","22966","2026-06-09 23:06:06","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_REMAINING_MEGAFLOW_GATE_v0204_20260609_230606\registry\VDF_RemainingMegaFlow_Gate_Matrix_v0204.json"
"2026-06-11T20:54:37.494+08:00","VDF","VDF-2 Data/Documents Inventory",".json","7653","2026-06-09 23:06:06","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_REMAINING_MEGAFLOW_GATE_v0204_20260609_230606\registry\VDF_Top10_LocalFreeLibs_RemainingMegaFlow_v0204.json"
"2026-06-11T20:54:37.494+08:00","VDF","VDF-2 Data/Documents Inventory",".html","19159","2026-06-09 23:06:06","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_REMAINING_MEGAFLOW_GATE_v0204_20260609_230606\report\VDF_RemainingMegaFlow_Gate_Report_v0204.html"
"2026-06-11T20:54:37.494+08:00","VDF","VDF-2 Data/Documents Inventory",".json","22772","2026-06-10 12:38:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_THREE_DEFERRED_FLOW_SYNC_GATE_v024_20260610_123806\plan\VDF_ThreeDeferredFlow_GatePlan_v024.json"
"2026-06-11T20:54:37.495+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","11608","2026-06-10 12:38:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_THREE_DEFERRED_FLOW_SYNC_GATE_v024_20260610_123806\registry\VDF_ThreeDeferredFlow_SyncGate_Matrix_v024.csv"
"2026-06-11T20:54:37.495+08:00","VDF","VDF-2 Data/Documents Inventory",".json","23657","2026-06-10 12:38:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_THREE_DEFERRED_FLOW_SYNC_GATE_v024_20260610_123806\registry\VDF_ThreeDeferredFlow_SyncGate_Matrix_v024.json"
"2026-06-11T20:54:37.495+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3927","2026-06-10 12:38:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_THREE_DEFERRED_FLOW_SYNC_GATE_v024_20260610_123806\registry\VDF_Top10_LocalFreeLibs_ThreeDeferredFlow_v024.json"
"2026-06-11T20:54:37.495+08:00","VDF","VDF-2 Data/Documents Inventory",".html","19803","2026-06-10 12:38:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_THREE_DEFERRED_FLOW_SYNC_GATE_v024_20260610_123806\report\VDF_ThreeDeferredFlow_SyncGate_Report_v024.html"
"2026-06-11T20:54:37.496+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1077","2026-06-10 12:38:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_THREE_DEFERRED_FLOW_SYNC_GATE_v024_20260610_123806\runtime\vdf_three_deferred_flow_capability_probe_result_v024.json"
"2026-06-11T20:54:37.496+08:00","VDF","VDF-2 Data/Documents Inventory",".py","1931","2026-06-10 12:38:07","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_THREE_DEFERRED_FLOW_SYNC_GATE_v024_20260610_123806\runtime\vdf_three_deferred_flow_capability_probe_v024.py"
"2026-06-11T20:54:37.496+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3851","2026-06-09 23:21:48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\registry\VDF_Top10_LocalFreeLibs_TPEXSmallScopeSeed_v021.json"
"2026-06-11T20:54:37.496+08:00","VDF","VDF-2 Data/Documents Inventory",".json","2523","2026-06-09 23:21:48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\registry\VDF_TPEXSmallScopeSeed_Manifest_v021.json"
"2026-06-11T20:54:37.497+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","8354","2026-06-09 23:21:48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\registry\VDF_TPEXSmallScopeSeed_Matrix_v021.csv"
"2026-06-11T20:54:37.497+08:00","VDF","VDF-2 Data/Documents Inventory",".json","17234","2026-06-09 23:21:48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\registry\VDF_TPEXSmallScopeSeed_Matrix_v021.json"
"2026-06-11T20:54:37.497+08:00","VDF","VDF-2 Data/Documents Inventory",".html","15591","2026-06-09 23:21:48","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\report\VDF_TPEXSmallScopeSeed_Report_v021.html"
"2026-06-11T20:54:37.497+08:00","VDF","VDF-2 Data/Documents Inventory",".json","2457","2026-06-09 23:21:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\runtime\vdf_tpex_small_scope_seed_result_v021.json"
"2026-06-11T20:54:37.498+08:00","VDF","VDF-2 Data/Documents Inventory",".py","6200","2026-06-09 23:21:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\runtime\vdf_tpex_small_scope_seed_v021.py"
"2026-06-11T20:54:37.498+08:00","VDF","VDF-2 Data/Documents Inventory",".json","5356301","2026-06-09 23:21:47","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\staging\VDF_TPEX_Raw_MainboardDailyCloseQuotes.raw.json"
"2026-06-11T20:54:37.498+08:00","VDF","VDF-2 Data/Documents Inventory",".json","132245","2026-06-09 23:21:46","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TPEX_SMALL_SCOPE_SEED_v021_20260609_232145\staging\VDF_TPEX_Raw_Securities.raw.json"
"2026-06-11T20:54:37.498+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3870","2026-06-09 22:47:17","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v0191_20260609_224717\registry\VDF_Top10_LocalFreeLibs_TriFlowSync_v0191.json"
"2026-06-11T20:54:37.499+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","13355","2026-06-09 22:47:17","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v0191_20260609_224717\registry\VDF_TriFlowSynchronization_Matrix_v0191.csv"
"2026-06-11T20:54:37.499+08:00","VDF","VDF-2 Data/Documents Inventory",".json","24737","2026-06-09 22:47:17","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v0191_20260609_224717\registry\VDF_TriFlowSynchronization_Matrix_v0191.json"
"2026-06-11T20:54:37.499+08:00","VDF","VDF-2 Data/Documents Inventory",".html","21591","2026-06-09 22:47:17","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v0191_20260609_224717\report\VDF_TriFlowSynchronization_Report_v0191.html"
"2026-06-11T20:54:37.499+08:00","VDF","VDF-2 Data/Documents Inventory",".json","2613","2026-06-09 22:47:17","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v0191_20260609_224717\seal\VDF_TRIFLOW_SYNC_SEAL_v0191.json"
"2026-06-11T20:54:37.500+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3870","2026-06-09 22:40:56","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v019_20260609_224056\registry\VDF_Top10_LocalFreeLibs_TriFlowSync_v019.json"
"2026-06-11T20:54:37.500+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","13494","2026-06-09 22:40:56","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v019_20260609_224056\registry\VDF_TriFlowSynchronization_Matrix_v019.csv"
"2026-06-11T20:54:37.500+08:00","VDF","VDF-2 Data/Documents Inventory",".json","2571","2026-06-09 22:40:56","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TRIFLOW_SYNC_v019_20260609_224056\seal\VDF_TRIFLOW_SYNC_SEAL_v019.json"
"2026-06-11T20:54:37.500+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3868","2026-06-09 22:33:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\registry\VDF_Top10_LocalFreeLibs_TWSEOfficialSeed_v018.json"
"2026-06-11T20:54:37.501+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","11588","2026-06-09 22:33:16","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\registry\VDF_TWSEOfficialSeed_AuditMatrix_v018.csv"
"2026-06-11T20:54:37.501+08:00","VDF","VDF-2 Data/Documents Inventory",".json","21844","2026-06-09 22:33:16","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\registry\VDF_TWSEOfficialSeed_AuditMatrix_v018.json"
"2026-06-11T20:54:37.501+08:00","VDF","VDF-2 Data/Documents Inventory",".json","8442","2026-06-09 22:33:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\registry\VDF_TWSEOfficialSeed_Manifest_v018.json"
"2026-06-11T20:54:37.501+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1225","2026-06-09 22:33:13","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\registry\VDF_TWSEOfficialSeed_TargetPlan_v018.json"
"2026-06-11T20:54:37.502+08:00","VDF","VDF-2 Data/Documents Inventory",".html","19090","2026-06-09 22:33:16","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\report\VDF_TWSEOfficialSeed_Report_v018.html"
"2026-06-11T20:54:37.502+08:00","VDF","VDF-2 Data/Documents Inventory",".json","5875","2026-06-09 22:33:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\runtime\vdf_twse_official_seed_result_v018.json"
"2026-06-11T20:54:37.502+08:00","VDF","VDF-2 Data/Documents Inventory",".py","13070","2026-06-09 22:33:13","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\runtime\vdf_twse_official_seed_v018.py"
"2026-06-11T20:54:37.502+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3868","2026-06-09 22:34:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\registry\VDF_Top10_LocalFreeLibs_TWSEOfficialSeed_v018.json"
"2026-06-11T20:54:37.503+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","11588","2026-06-09 22:34:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\registry\VDF_TWSEOfficialSeed_AuditMatrix_v018.csv"
"2026-06-11T20:54:37.503+08:00","VDF","VDF-2 Data/Documents Inventory",".json","21844","2026-06-09 22:34:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\registry\VDF_TWSEOfficialSeed_AuditMatrix_v018.json"
"2026-06-11T20:54:37.503+08:00","VDF","VDF-2 Data/Documents Inventory",".json","8442","2026-06-09 22:34:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\registry\VDF_TWSEOfficialSeed_Manifest_v018.json"
"2026-06-11T20:54:37.503+08:00","VDF","VDF-2 Data/Documents Inventory",".json","1225","2026-06-09 22:34:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\registry\VDF_TWSEOfficialSeed_TargetPlan_v018.json"
"2026-06-11T20:54:37.503+08:00","VDF","VDF-2 Data/Documents Inventory",".html","19090","2026-06-09 22:34:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\report\VDF_TWSEOfficialSeed_Report_v018.html"
"2026-06-11T20:54:37.504+08:00","VDF","VDF-2 Data/Documents Inventory",".json","5875","2026-06-09 22:34:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\runtime\vdf_twse_official_seed_result_v018.json"
"2026-06-11T20:54:37.504+08:00","VDF","VDF-2 Data/Documents Inventory",".py","13070","2026-06-09 22:34:20","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\runtime\vdf_twse_official_seed_v018.py"
"2026-06-11T20:54:37.504+08:00","VDF","VDF-2 Data/Documents Inventory",".json","3868","2026-06-09 22:37:55","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\registry\VDF_Top10_LocalFreeLibs_TWSEOfficialSeed_v018.json"
"2026-06-11T20:54:37.504+08:00","VDF","VDF-2 Data/Documents Inventory",".csv","11588","2026-06-09 22:37:55","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\registry\VDF_TWSEOfficialSeed_AuditMatrix_v018.csv"
"2026-06-11T20:54:37.505+08:00","VDF","VDF-2 Data/Documents Inventory",".json","21844","2026-06-09 22:37:55","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\registry\VDF_TWSEOfficialSeed_AuditMatrix_v018.json"
"2026-06-11T20:54:37.505+08:00","VDF","VDF-2 Data/Documents Inventory",".json","8442","2026-06-09 22:37:55","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_active\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\registry\VDF_TWSEOfficialSeed_Manifest_v018.json"
