Group,Date,StrategySignal,TargetPosition,EffectivePosition,BasketRet,GrossPnlRet,NetPnlRet,CostDrag
C 半導體製造與封裝,2025-10-02,HOLD,0.0,0.0,-0.014166646296664052,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-03,HOLD,0.0,0.0,0.00198636459299926,0.0,0.0,0.0
C 半導體製造與封裝,2025-10-06,HOLD,0.0,0.0,0.01768214703990842,0.0,0.0,0.0
C 半導體製造與封裝,2025-10-07,HOLD,0.0,0.0,-0.014761835391612178,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-08,HOLD,0.0,0.0,-0.012410464904793455,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-09,HOLD,0.0,0.0,0.00015098971284501766,0.0,0.0,0.0
C 半導體製造與封裝,2025-10-10,HOLD,0.0,0.0,-0.019432798075901148,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-13,HOLD,0.0,0.0,-0.019789912172904458,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-14,HOLD,0.0,0.0,-0.001863173823760474,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-15,HOLD,0.0,0.0,-0.015604912890149512,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-16,HOLD,0.0,0.0,-0.022349520945303333,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-17,HOLD,0.0,0.0,-0.009521189199334285,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-20,HOLD,0.0,0.0,0.031335699024039175,0.0,0.0,0.0
C 半導體製造與封裝,2025-10-21,HOLD,0.0,0.0,0.012744423277792079,0.0,0.0,0.0
C 半導體製造與封裝,2025-10-22,HOLD,0.0,0.0,-0.018111660080386983,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-23,HOLD,0.0,0.0,-0.018129928755477403,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-24,HOLD,0.0,0.0,-0.021076607727785215,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-27,HOLD,0.0,0.0,-0.01948472389203771,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-28,HOLD,0.0,0.0,0.048763216603710906,0.0,0.0,0.0
C 半導體製造與封裝,2025-10-29,HOLD,0.0,0.0,0.035364811915148134,0.0,0.0,0.0
C 半導體製造與封裝,2025-10-30,HOLD,0.0,0.0,-0.0024449461942233778,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-10-31,HOLD,0.0,0.0,0.013657551978474592,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-03,HOLD,0.0,0.0,-0.005544522976732414,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-04,HOLD,0.0,0.0,0.0020211545712737365,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-05,HOLD,0.0,0.0,0.006806469781157172,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-06,HOLD,0.0,0.0,0.0017580860408050402,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-07,HOLD,0.0,0.0,-0.003939337467356349,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-10,HOLD,0.0,0.0,0.0038262901290162924,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-11,HOLD,0.0,0.0,-0.01438159298254966,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-12,HOLD,0.0,0.0,-0.008199299442528372,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-13,HOLD,0.0,0.0,-0.016130373882614613,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-14,HOLD,0.0,0.0,0.01441338479460566,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-17,HOLD,0.0,0.0,0.01637643933144655,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-18,HOLD,0.0,0.0,0.006467370860573922,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-19,HOLD,0.0,0.0,-0.02150809469351335,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-20,HOLD,0.0,0.0,1.0545742866373086e-05,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-21,HOLD,0.0,0.0,-0.0023954145619090343,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-24,HOLD,0.0,0.0,0.0009191017591916159,0.0,0.0,0.0
C 半導體製造與封裝,2025-11-25,DYNAMIC_EXIT,0.0,0.0,-0.003773496806553537,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-26,HOLD,0.0,0.0,-0.01844393926389727,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-27,HOLD,0.0,0.0,-0.024088100197052858,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-11-28,HOLD,0.0,0.0,-0.003820748141898667,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-01,HOLD,0.0,0.0,0.06372700411134112,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-02,HOLD,0.0,0.0,-0.007544954811163406,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-03,DYNAMIC_EXIT,0.0,0.0,0.007692836872640252,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-04,HOLD,0.0,0.0,0.02306109485714602,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-05,HOLD,0.0,0.0,0.01710408668467917,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-08,DYNAMIC_EXIT,0.0,0.0,0.0031230436768713266,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-09,DYNAMIC_EXIT,0.0,0.0,0.01995523864920223,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-10,HOLD,0.0,0.0,0.008097455916097993,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-11,HOLD,0.0,0.0,-0.01337616722404152,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-12,DYNAMIC_EXIT,0.0,0.0,0.014707306719946573,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-15,HOLD,0.0,0.0,0.003885766524451627,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-16,HOLD,0.0,0.0,0.018578519881718627,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-17,HOLD,0.0,0.0,-0.006388678874034766,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-18,HOLD,0.0,0.0,-0.022835113915537237,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-19,HOLD,0.0,0.0,0.031887519512080395,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-22,HOLD,0.0,0.0,0.016174771347519358,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-23,HOLD,0.0,0.0,0.0011040184830671022,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-24,HOLD,0.0,0.0,-0.0018742924466961185,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-25,HOLD,0.0,0.0,-0.005709567999828068,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-26,HOLD,0.0,0.0,0.00226124230640525,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-29,DYNAMIC_EXIT,0.0,0.0,0.0023011869969391486,0.0,0.0,0.0
C 半導體製造與封裝,2025-12-30,HOLD,0.0,0.0,-0.0037986344790631264,-0.0,-0.0,0.0
C 半導體製造與封裝,2025-12-31,HOLD,0.0,0.0,-0.00920940305634166,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-01,HOLD,0.0,0.0,-0.017712821518765604,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-02,HOLD,0.0,0.0,-0.017702110811854348,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-05,HOLD,0.0,0.0,-0.02752529477901614,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-06,HOLD,0.0,0.0,0.010814314824237567,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-07,HOLD,0.0,0.0,0.005603162216750848,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-08,HOLD,0.0,0.0,0.0008502273777948068,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-09,HOLD,0.0,0.0,-0.013489884262541782,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-12,HOLD,0.0,0.0,0.011721816617682547,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-13,HOLD,0.0,0.0,-0.030638274736118097,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-14,HOLD,0.0,0.0,0.015426352938916296,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-15,HOLD,0.0,0.0,0.02425009087461351,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-16,HOLD,0.0,0.0,0.007968794765224422,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-19,HOLD,0.0,0.0,0.014088351137689047,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-20,HOLD,0.0,0.0,-0.0003561961271835781,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-21,HOLD,0.0,0.0,-0.007107791697221252,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-22,HOLD,0.0,0.0,0.023325701356281044,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-23,HOLD,0.0,0.0,-0.012499934485901015,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-26,HOLD,0.0,0.0,-0.015032564445483421,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-27,HOLD,0.0,0.0,0.00091811340682608,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-28,HOLD,0.0,0.0,0.04509742210281358,0.0,0.0,0.0
C 半導體製造與封裝,2026-01-29,HOLD,0.0,0.0,-0.015538252416733235,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-01-30,HOLD,0.0,0.0,0.003333418112095328,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-02,HOLD,0.0,0.0,-0.008418948109794846,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-02-03,HOLD,0.0,0.0,0.009548359449405285,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-04,HOLD,0.0,0.0,0.012233926560167377,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-05,HOLD,0.0,0.0,0.015766090067060527,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-06,HOLD,0.0,0.0,-0.004075427641757213,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-02-09,HOLD,0.0,0.0,0.04269789346254333,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-10,HOLD,0.0,0.0,0.003580629372801338,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-11,HOLD,0.0,0.0,0.02448993282690265,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-12,HOLD,0.0,0.0,-0.004297987025003459,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-02-13,HOLD,0.0,0.0,0.01761149231617276,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-16,HOLD,0.0,0.0,0.033793918896730085,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-17,DYNAMIC_EXIT,0.0,0.0,0.0024829667976124354,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-18,HOLD,0.0,0.0,0.028777245204666627,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-19,HOLD,0.0,0.0,-0.004874346150130677,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-02-20,HOLD,0.0,0.0,-0.015057076411056405,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-02-23,HOLD,0.0,0.0,0.02914535862839565,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-24,HOLD,0.0,0.0,-0.011116233780698908,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-02-25,HOLD,0.0,0.0,0.0028823269811771132,0.0,0.0,0.0
C 半導體製造與封裝,2026-02-26,HOLD,0.0,0.0,-0.005981764218906156,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-02-27,HOLD,0.0,0.0,0.03548546227017945,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-02,HOLD,0.0,0.0,0.020010896027950895,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-03,HOLD,0.0,0.0,0.0031558562256356996,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-04,HOLD,0.0,0.0,-0.01300061257049854,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-05,HOLD,0.0,0.0,-0.02285340921923194,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-06,DYNAMIC_EXIT,0.0,0.0,0.013007930889547497,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-09,HOLD,0.0,0.0,0.00959367933565896,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-10,HOLD,0.0,0.0,0.03005571817503607,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-11,HOLD,0.0,0.0,0.014208252931415609,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-12,HOLD,0.0,0.0,0.01735854295354927,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-13,HOLD,0.0,0.0,0.010026242779479588,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-16,DYNAMIC_EXIT,0.0,0.0,-0.0022210265921641945,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-17,HOLD,0.0,0.0,0.0056591802893449245,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-18,DYNAMIC_EXIT,0.0,0.0,-0.014448634280871396,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-19,HOLD,0.0,0.0,-0.010456480785442498,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-20,HOLD,0.0,0.0,0.009097904182967022,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-23,HOLD,0.0,0.0,-0.029928085190173818,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-24,HOLD,0.0,0.0,-0.025049228225580953,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-25,HOLD,0.0,0.0,4.6987621374932644e-05,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-26,HOLD,0.0,0.0,0.02747792714914924,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-27,HOLD,0.0,0.0,-0.014977545187258032,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-03-30,HOLD,0.0,0.0,0.006603447106934487,0.0,0.0,0.0
C 半導體製造與封裝,2026-03-31,DYNAMIC_EXIT,0.0,0.0,0.015834793031332617,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-01,HOLD,0.0,0.0,0.007750145722825341,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-02,HOLD,0.0,0.0,0.0010695791545331736,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-03,HOLD,0.0,0.0,-0.002022659253373042,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-04-06,HOLD,0.0,0.0,0.03299302439018948,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-07,HOLD,0.0,0.0,0.015132303133179228,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-08,HOLD,0.0,0.0,0.0021490322214097047,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-09,HOLD,0.0,0.0,-0.014925544420809043,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-04-10,HOLD,0.0,0.0,0.008860577822726628,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-13,HOLD,0.0,0.0,0.0268550863065975,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-14,HOLD,0.0,0.0,0.0015006740847315085,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-15,HOLD,0.0,0.0,-0.0019960450500402854,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-04-16,HOLD,0.0,0.0,-0.004799602576179196,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-04-17,HOLD,0.0,0.0,0.00138943296640146,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-20,HOLD,0.0,0.0,0.016184574149601456,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-21,HOLD,0.0,0.0,0.017030805821852898,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-22,HOLD,0.0,0.0,0.007866704312905051,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-23,HOLD,0.0,0.0,0.01556234669665902,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-24,HOLD,0.0,0.0,0.012204650886539221,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-27,HOLD,0.0,0.0,0.017841912980590055,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-28,HOLD,0.0,0.0,0.003629397078095043,0.0,0.0,0.0
C 半導體製造與封裝,2026-04-29,HOLD,0.0,0.0,-0.006504506155365992,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-04-30,HOLD,0.0,0.0,0.007635935907054634,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-01,HOLD,0.0,0.0,0.017077659943955707,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-04,HOLD,0.0,0.0,0.021046097081548785,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-05,HOLD,0.0,0.0,-0.026299152136882886,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-06,HOLD,0.0,0.0,0.0012805466416066131,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-07,HOLD,0.0,0.0,-0.015984200636116462,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-08,HOLD,0.0,0.0,-0.0037330592860768835,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-11,HOLD,0.0,0.0,-0.0008766293586601054,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-12,HOLD,0.0,0.0,0.00539004001983705,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-13,HOLD,0.0,0.0,-0.018382615151855883,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-14,HOLD,0.0,0.0,-0.008349520223346967,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-15,HOLD,0.0,0.0,-0.0020530603659783446,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-18,HOLD,0.0,0.0,0.009293602711441721,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-19,HOLD,0.0,0.0,0.01672051471106402,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-20,HOLD,0.0,0.0,-0.01782871546044057,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-21,HOLD,0.0,0.0,-0.01656026651238381,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-22,HOLD,0.0,0.0,-0.020786861875406962,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-25,HOLD,0.0,0.0,-0.013358910407374922,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-26,HOLD,0.0,0.0,-0.0017835363931260958,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-05-27,HOLD,0.0,0.0,0.027513274747683107,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-28,HOLD,0.0,0.0,0.008479419820365586,0.0,0.0,0.0
C 半導體製造與封裝,2026-05-29,HOLD,0.0,0.0,0.002597659046650471,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-01,HOLD,0.0,0.0,-0.03884770278317387,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-02,HOLD,0.0,0.0,-0.0383584479972821,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-03,HOLD,0.0,0.0,0.013996518332093243,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-04,HOLD,0.0,0.0,-0.008832412593139325,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-05,HOLD,0.0,0.0,-0.015553577785077889,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-08,HOLD,0.0,0.0,0.016021481584069894,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-09,HOLD,0.0,0.0,-0.01678979403292068,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-10,HOLD,0.0,0.0,0.010380775118648836,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-11,HOLD,0.0,0.0,-0.01343274764052728,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-12,DYNAMIC_EXIT,0.0,0.0,-0.006097320548705004,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-15,HOLD,0.0,0.0,0.006371558807730403,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-16,HOLD,0.0,0.0,0.006880727316220326,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-17,HOLD,0.0,0.0,0.003061617593525646,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-18,HOLD,0.0,0.0,-0.02447426747963501,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-19,HOLD,0.0,0.0,-0.022529787993440978,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-22,HOLD,0.0,0.0,0.0042235942303497885,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-23,HOLD,0.0,0.0,-0.004264834795614154,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-24,DYNAMIC_EXIT,0.0,0.0,0.006917791603577082,0.0,0.0,0.0
C 半導體製造與封裝,2026-06-25,HOLD,0.0,0.0,-0.015799752545940907,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-26,DYNAMIC_EXIT,0.0,0.0,-0.010834314433584707,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-29,HOLD,0.0,0.0,-0.0005157149661844686,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-06-30,HOLD,0.0,0.0,0.015908618900012737,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-01,HOLD,0.0,0.0,0.014704157345826715,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-02,HOLD,0.0,0.0,-0.013970794278191227,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-03,HOLD,0.0,0.0,0.03353132543937287,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-06,HOLD,0.0,0.0,-0.011426172041868346,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-07,HOLD,0.0,0.0,-0.006225523161049824,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-08,HOLD,0.0,0.0,0.0029360840412193034,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-09,HOLD,0.0,0.0,0.007437441496544884,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-10,DYNAMIC_EXIT,0.0,0.0,-0.005282237051830003,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-13,HOLD,0.0,0.0,0.031168818021859692,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-14,HOLD,0.0,0.0,0.029141318327152454,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-15,HOLD,0.0,0.0,0.020808418148497897,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-16,HOLD,0.0,0.0,0.008084393119016616,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-17,HOLD,0.0,0.0,0.017909142731304024,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-20,HOLD,0.0,0.0,0.01320687200057688,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-21,HOLD,0.0,0.0,-0.008592732184464678,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-22,HOLD,0.0,0.0,-0.01045915390675204,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-23,HOLD,0.0,0.0,0.025700611299977496,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-24,HOLD,0.0,0.0,0.003869009161129532,0.0,0.0,0.0
C 半導體製造與封裝,2026-07-27,HOLD,0.0,0.0,-0.03531412888932293,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-28,HOLD,0.0,0.0,-0.008304666060942443,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-29,HOLD,0.0,0.0,-0.004281146633425775,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-30,HOLD,0.0,0.0,-0.005407053547071321,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-07-31,HOLD,0.0,0.0,0.015612533899675297,0.0,0.0,0.0
C 半導體製造與封裝,2026-08-03,HOLD,0.0,0.0,-0.004685357010518197,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-08-04,HOLD,0.0,0.0,0.010052230414151792,0.0,0.0,0.0
C 半導體製造與封裝,2026-08-05,HOLD,0.0,0.0,-0.011998472140982068,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-08-06,HOLD,0.0,0.0,0.02226794765393338,0.0,0.0,0.0
C 半導體製造與封裝,2026-08-07,HOLD,0.0,0.0,-0.003562132770571864,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-08-10,HOLD,0.0,0.0,-0.015948223665731363,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-08-11,HOLD,0.0,0.0,-0.0185921864446451,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-08-12,HOLD,0.0,0.0,0.003767624022856484,0.0,0.0,0.0
C 半導體製造與封裝,2026-08-13,DYNAMIC_EXIT,0.0,0.0,-0.012384912248937412,-0.0,-0.0,0.0
C 半導體製造與封裝,2026-08-14,HOLD,0.0,0.0,0.01844971833352175,0.0,0.0,0.0
D 記憶體,2025-01-02,HOLD,0.0,0.0,0.0,0.0,0.0,0.0
D 記憶體,2025-01-03,HOLD,0.0,0.0,-0.018486629227550257,-0.0,-0.0,0.0
D 記憶體,2025-01-06,HOLD,0.0,0.0,0.001235110905935855,0.0,0.0,0.0
D 記憶體,2025-01-07,HOLD,0.0,0.0,0.030258190278977082,0.0,0.0,0.0
D 記憶體,2025-01-08,HOLD,0.0,0.0,0.024009351783372955,0.0,0.0,0.0
D 記憶體,2025-01-09,HOLD,0.0,0.0,0.0016308948777243994,0.0,0.0,0.0
D 記憶體,2025-01-10,HOLD,0.0,0.0,0.02478645927014351,0.0,0.0,0.0
D 記憶體,2025-01-13,HOLD,0.0,0.0,0.009769980703812338,0.0,0.0,0.0
D 記憶體,2025-01-14,HOLD,0.0,0.0,-0.008458591843056,-0.0,-0.0,0.0
D 記憶體,2025-01-15,HOLD,0.0,0.0,-0.009425290579990026,-0.0,-0.0,0.0
D 記憶體,2025-01-16,HOLD,0.0,0.0,0.0029553050099061628,0.0,0.0,0.0
D 記憶體,2025-01-17,HOLD,0.0,0.0,0.006322230869758214,0.0,0.0,0.0
D 記憶體,2025-01-20,HOLD,0.0,0.0,-0.0062836645022644,-0.0,-0.0,0.0
D 記憶體,2025-01-21,HOLD,0.0,0.0,-0.01025096853271293,-0.0,-0.0,0.0
D 記憶體,2025-01-22,HOLD,0.0,0.0,-0.013651822398459513,-0.0,-0.0,0.0
D 記憶體,2025-01-23,HOLD,0.0,0.0,0.005903995280786388,0.0,0.0,0.0
D 記憶體,2025-01-24,HOLD,0.0,0.0,-0.012861268327967464,-0.0,-0.0,0.0
D 記憶體,2025-01-27,HOLD,0.0,0.0,0.018585831754545264,0.0,0.0,0.0
D 記憶體,2025-01-28,HOLD,0.0,0.0,0.015955934429174177,0.0,0.0,0.0
D 記憶體,2025-01-29,HOLD,0.0,0.0,0.010941118026675519,0.0,0.0,0.0
D 記憶體,2025-01-30,HOLD,0.0,0.0,-0.005131513132456394,-0.0,-0.0,0.0
D 記憶體,2025-01-31,HOLD,0.0,0.0,0.003565576965718801,0.0,0.0,0.0
D 記憶體,2025-02-03,HOLD,0.0,0.0,0.05553245243882836,0.0,0.0,0.0
D 記憶體,2025-02-04,HOLD,0.0,0.0,0.015448096173450238,0.0,0.0,0.0
D 記憶體,2025-02-05,HOLD,0.0,0.0,-0.012518256424849411,-0.0,-0.0,0.0
D 記憶體,2025-02-06,HOLD,0.0,0.0,0.01856515371477665,0.0,0.0,0.0
D 記憶體,2025-02-07,HOLD,0.0,0.0,0.004171809666680261,0.0,0.0,0.0
D 記憶體,2025-02-10,HOLD,0.0,0.0,0.016733537215040655,0.0,0.0,0.0
D 記憶體,2025-02-11,HOLD,0.0,0.0,0.012946113669667199,0.0,0.0,0.0
