Date,Ticker,MarginBalanceValue,ShortBalanceValue
2026-05-19,2464.TW,1356619911.1828904,108924254.23387444
2026-05-20,2464.TW,1357208047.2162733,108767942.84131752
2026-05-21,2464.TW,1356621809.629546,108885913.21618629
2026-05-22,2464.TW,1356732119.5334363,108850386.56956287
2026-05-25,2464.TW,1358016192.7820818,108531809.67053062
2026-05-26,2464.TW,1357971593.634227,108536636.88545626
2026-05-27,2464.TW,1358283899.2832117,108453543.27861477
2026-05-28,2464.TW,1357513765.5043433,108637605.43773001
2026-05-29,2464.TW,1357334998.6929367,108679187.18162152
2026-06-01,2464.TW,1357493610.6344457,108640979.1959964
2026-06-02,2464.TW,1357044993.9548721,108753012.96956621
2026-06-03,2464.TW,1357359860.5741847,108680478.16074316
2026-06-04,2464.TW,1356856852.0560622,108810881.09264022
2026-06-05,2464.TW,1356494997.8973827,108908854.99309982
2026-06-08,2464.TW,1353465512.8150873,109663167.24588415
2026-06-09,2464.TW,1355693212.5781949,109139166.76822512
2026-06-10,2464.TW,1355718630.8306684,109152188.67772995
2026-06-11,2464.TW,1356739580.1627197,108925079.09716283
2026-06-12,2464.TW,1357236234.6936686,108828099.29521087
2026-06-15,2464.TW,1359106828.3911085,108421790.0283238
2026-06-16,2464.TW,1359527414.9525409,108343936.27709338
2026-06-17,2464.TW,1360033018.6694286,108245337.16379042
2026-06-18,2464.TW,1359641350.9926918,108361246.46275415
2026-06-19,2464.TW,1361490928.945072,107943845.37857597
2026-06-22,2464.TW,1360378877.2616086,108240515.92926195
2026-06-23,2464.TW,1359191775.8959954,108551133.15357669
2026-06-24,2464.TW,1359468844.009999,108507445.59304039
2026-06-25,2464.TW,1357975047.024692,108912399.93985768
2026-06-26,2464.TW,1357424357.6740732,109067779.20589948
2026-06-29,2464.TW,1357100390.051281,109159334.43611416
2026-06-30,2464.TW,1356965000.2191463,109207563.30754338
2026-07-01,2464.TW,1354441843.9881425,109865571.5016641
2026-07-02,2464.TW,1354276193.7673178,109919025.86788777
2026-07-03,2464.TW,1353982209.4521234,110002349.7748836
2026-07-06,2464.TW,1353677161.9013882,110083929.06517468
2026-07-07,2464.TW,1354031517.2435775,110015875.09864357
2026-07-08,2464.TW,1353116575.4281447,110247273.63764772
2026-07-09,2464.TW,1352061796.3627846,110513512.71434084
2026-07-10,2464.TW,1352317042.4772997,110462008.09904286
2026-07-13,2464.TW,1352915242.4837375,110331464.55658914
2026-07-14,2464.TW,1352234238.8334816,110509365.8371673
2026-07-15,2464.TW,1352915120.4114435,110350203.6811134
2026-07-16,2464.TW,1353507720.401607,110208063.26640423
2026-07-17,2464.TW,1352360682.6465027,110487465.39901237
2026-07-20,2464.TW,1353238579.656128,110273165.3671544
2026-07-21,2464.TW,1353203736.0017953,110279760.09603932
2026-07-22,2464.TW,1352953216.6545465,110334835.00976221
2026-07-23,2464.TW,1353069782.859351,110299971.7256453
2026-07-24,2464.TW,1352389214.8466477,110458729.91184618
2026-07-27,2464.TW,1352385090.9489467,110453384.38669938
2026-07-28,2464.TW,1352582314.4296982,110398507.58091636
2026-07-29,2464.TW,1353960968.3910198,110050364.15966031
2026-07-30,2464.TW,1355783751.540529,109585923.84995398
2026-07-31,2464.TW,1356049800.3145144,109500579.2789444
2026-08-03,2464.TW,1356142569.2079058,109457112.11456092
2026-08-04,2464.TW,1356932339.6616054,109244342.0194566
2025-10-01,2467.TW,1296000000.0,104800000.0
2025-10-02,2467.TW,1295793339.2087286,104849282.63383591
2025-10-03,2467.TW,1295440570.656252,104933157.57353377
2025-10-06,2467.TW,1295368689.2639046,104946140.9887749
2025-10-07,2467.TW,1295415310.6801949,104931248.69872253
2025-10-08,2467.TW,1295899938.9500816,104807866.5150026
2025-10-09,2467.TW,1297146190.3172715,104499126.92533186
2025-10-10,2467.TW,1297094331.7415674,104500946.47833578
2025-10-13,2467.TW,1297349858.9882698,104426114.70247751
2025-10-14,2467.TW,1297678655.7464976,104332981.24910522
2025-10-15,2467.TW,1298466750.264117,104132650.41232331
2025-10-16,2467.TW,1298496932.902236,104105506.24475892
2025-10-17,2467.TW,1300342059.2633204,103637262.1183936
2025-10-20,2467.TW,1300436280.2048886,103596329.120532
2025-10-21,2467.TW,1301468115.5689278,103312219.9043447
2025-10-22,2467.TW,1300936652.301459,103425824.33961703
2025-10-23,2467.TW,1301488800.5985074,103278310.1894033
2025-10-24,2467.TW,1301355164.2061963,103294564.52023192
2025-10-27,2467.TW,1301030763.1026745,103354530.86107045
2025-10-28,2467.TW,1301493044.9007957,103220450.30148572
2025-10-29,2467.TW,1304215068.1028366,102526654.0199812
2025-10-30,2467.TW,1304310114.3699687,102478119.31113048
2025-10-31,2467.TW,1303621654.4282105,102623969.62137848
2025-11-03,2467.TW,1304544164.506784,102384037.49030398
2025-11-04,2467.TW,1303951912.862594,102511355.84724747
2025-11-05,2467.TW,1304785025.4599257,102290414.33943357
2025-11-06,2467.TW,1305952775.521727,101981731.50388
2025-11-07,2467.TW,1305724977.3591127,102016384.61004457
2025-11-10,2467.TW,1306305876.6350152,101856350.20560287
2025-11-11,2467.TW,1306205204.9987018,101862914.01337168
2025-11-12,2467.TW,1306113662.591469,101864511.0259998
2025-11-13,2467.TW,1306327561.819526,101792797.76693933
2025-11-14,2467.TW,1307132204.3356366,101586810.27453981
2025-11-17,2467.TW,1306379878.448886,101745613.80498712
2025-11-18,2467.TW,1306473058.2381938,101713024.61008082
2025-11-19,2467.TW,1306416798.6678324,101717072.31883426
2025-11-20,2467.TW,1307160279.6738544,101515456.27619702
2025-11-21,2467.TW,1306197853.1980803,101741089.91502167
2025-11-24,2467.TW,1306400816.1218097,101685075.97168297
2025-11-25,2467.TW,1307590282.5222344,101382167.19710468
2025-11-26,2467.TW,1307281272.4110746,101443679.7687249
2025-11-27,2467.TW,1307257822.4849222,101441321.57478665
2025-11-28,2467.TW,1307717189.556931,101323467.36715224
2025-12-01,2467.TW,1307659154.3659487,101330299.78552693
2025-12-02,2467.TW,1307876743.7684643,101274403.8194693
2025-12-03,2467.TW,1307508285.5668666,101361426.84362197
2025-12-04,2467.TW,1306544097.1272213,101593767.62122594
2025-12-05,2467.TW,1306798761.8523672,101531560.63989913
2025-12-08,2467.TW,1307454688.6224785,101373232.40111157
2025-12-09,2467.TW,1307624055.2622101,101335566.43012665
2025-12-10,2467.TW,1306863287.493732,101523696.33376549
2025-12-11,2467.TW,1305885171.6227417,101769508.75137046
2025-12-12,2467.TW,1305706725.0027735,101817095.67836212
2025-12-15,2467.TW,1305436088.0819542,101890953.66218722
2025-12-16,2467.TW,1305239191.5810335,101945291.16820055
2025-12-17,2467.TW,1305488024.1375487,101894678.50488794
2025-12-18,2467.TW,1303926371.652639,102293045.57882707
2025-12-19,2467.TW,1302878637.4148586,102568786.86971469
2025-12-22,2467.TW,1301999317.6200714,102795235.17081597
2025-12-23,2467.TW,1301699405.7303393,102882766.13495651
2025-12-24,2467.TW,1302200185.8747518,102774652.93495674
2025-12-25,2467.TW,1303037809.2467768,102601410.27680111
2025-12-26,2467.TW,1303262011.3920088,102558308.59066142
2025-12-29,2467.TW,1303063904.7287924,102619945.46840814
2025-12-30,2467.TW,1303002528.6113782,102658514.12569527
2025-12-31,2467.TW,1302627333.00205,102765854.33756024
2026-01-01,2467.TW,1302490571.3858511,102813080.45991227
2026-01-02,2467.TW,1301529033.5882719,103062770.30381495
2026-01-05,2467.TW,1300660015.8008885,103310827.7485929
2026-01-06,2467.TW,1300349686.197168,103413079.9564436
2026-01-07,2467.TW,1300595589.8478723,103370598.59187117
2026-01-08,2467.TW,1299628291.1926172,103634010.16906556
2026-01-09,2467.TW,1298376994.7475998,103967049.93301149
2026-01-12,2467.TW,1298186719.511634,104030557.2036846
2026-01-13,2467.TW,1296604443.3004682,104453937.72024484
2026-01-14,2467.TW,1295914347.0686533,104651559.1512242
2026-01-15,2467.TW,1294289376.2637768,105067568.043744
2026-01-16,2467.TW,1294051424.575372,105142173.17481911
2026-01-19,2467.TW,1294233644.063353,105113677.53856364
2026-01-20,2467.TW,1294305675.5196395,105136729.35353379
2026-01-21,2467.TW,1293586496.8332484,105326807.99964747
2026-01-22,2467.TW,1291235343.7662969,105929605.77478915
2026-01-23,2467.TW,1291187854.804007,105953417.36128041
2026-01-26,2467.TW,1290658082.7746522,106099451.56192556
2026-01-27,2467.TW,1290531084.79773,106144168.76770899
2026-01-28,2467.TW,1291048324.8232746,106036859.5667616
2026-01-29,2467.TW,1291007900.7226336,106053760.39206064
2026-01-30,2467.TW,1290869581.058542,106093741.54035114
2026-02-02,2467.TW,1290806155.6747637,106115643.33608253
2026-02-03,2467.TW,1289898962.718399,106341465.73588231
2026-02-04,2467.TW,1289366254.0666819,106480259.86219648
2026-02-05,2467.TW,1288580676.5278237,106676355.16515717
2026-02-06,2467.TW,1288378312.0548894,106728906.73871449
2026-02-09,2467.TW,1288060473.6063175,106807845.8722038
2026-02-10,2467.TW,1287254435.4937477,107004138.01547644
2026-02-11,2467.TW,1287441433.549661,106957660.19787583
2026-02-12,2467.TW,1287710460.1549957,106889868.9132601
2026-02-13,2467.TW,1287766478.0257556,106873077.70635873
2026-02-16,2467.TW,1288299704.2303033,106738430.35921212
2026-02-17,2467.TW,1287593884.1467404,106904560.8121798
2026-02-18,2467.TW,1287261730.8383765,106977774.14639305
2026-02-19,2467.TW,1286679803.6608572,107111751.72743432
2026-02-20,2467.TW,1288545353.8238373,106638020.59471287
2026-02-23,2467.TW,1288700148.5520215,106591853.82740797
2026-02-24,2467.TW,1288753914.045142,106566658.96459432
2026-02-25,2467.TW,1288631556.6361086,106583981.34516735
2026-02-26,2467.TW,1289281950.227554,106384728.1628184
2026-02-27,2467.TW,1288279834.651097,106594936.37628873
2026-03-02,2467.TW,1288946913.6510985,106414347.22005686
2026-03-03,2467.TW,1289099836.761637,106359790.27121651
2026-03-04,2467.TW,1291653146.7911108,105713056.14869185
2026-03-05,2467.TW,1292845016.703093,105395997.5001341
2026-03-06,2467.TW,1292666245.6511488,105419238.53969218
2026-03-09,2467.TW,1293066195.7241528,105293462.86443141
2026-03-10,2467.TW,1294560469.469904,104911362.90164195
2026-03-11,2467.TW,1294970151.6143212,104794716.95926763
2026-03-12,2467.TW,1295938787.27275,104537572.11182263
2026-03-13,2467.TW,1296535141.0195334,104368580.1892762
2026-03-16,2467.TW,1298185913.5101821,103943557.73455918
2026-03-17,2467.TW,1298965767.2294576,103728002.26711851
2026-03-18,2467.TW,1298727902.0224068,103766632.58631793
2026-03-19,2467.TW,1298800907.6140323,103700759.22280927
2026-03-20,2467.TW,1299326020.2338004,103552689.22172156
2026-03-23,2467.TW,1298913730.1316051,103636043.37650082
2026-03-24,2467.TW,1299270638.1030378,103531544.29704623
2026-03-25,2467.TW,1299373087.7072792,103486003.71193703
2026-03-26,2467.TW,1299970022.5894449,103324916.70507848
2026-03-27,2467.TW,1301021275.5752246,103050884.40932351
2026-03-30,2467.TW,1300706954.2809184,103110731.85876173
2026-03-31,2467.TW,1301049355.112992,103018434.01716134
2026-04-01,2467.TW,1300870668.4680967,103048358.32632004
2026-04-02,2467.TW,1300918210.0324395,103026596.26631837
2026-04-03,2467.TW,1301112258.4263725,102965721.94459918
2026-04-06,2467.TW,1302899418.8980985,102515494.46705078
2026-04-07,2467.TW,1303959610.6238751,102244758.28669026
2026-04-08,2467.TW,1304786588.3984604,102032882.41289721
2026-04-09,2467.TW,1306561840.7937455,101590855.05246921
2026-04-10,2467.TW,1306079065.562151,101702662.86279435
2026-04-13,2467.TW,1305036949.1442385,101951229.90812531
2026-04-14,2467.TW,1305898262.7431662,101737796.54633908
2026-04-15,2467.TW,1305516365.7539017,101828224.0361109
2026-04-16,2467.TW,1305428324.2981517,101849212.80435205
2026-04-17,2467.TW,1306640489.7227619,101555932.39722759
2026-04-20,2467.TW,1306745959.2449949,101532771.53459646
2026-04-21,2467.TW,1307734718.6310527,101296454.53629863
2026-04-22,2467.TW,1306334537.5813606,101645920.58003335
2026-04-23,2467.TW,1305950831.388997,101748347.5748234
2026-04-24,2467.TW,1304826812.2346897,102028560.18288456
2026-04-27,2467.TW,1303858407.0863297,102276589.08190109
2026-04-28,2467.TW,1302960842.6897962,102501707.81657133
2026-04-29,2467.TW,1302673399.0199676,102587051.64374775
2026-04-30,2467.TW,1301048004.2937055,102995269.65470451
2026-05-01,2467.TW,1300548955.2343547,103130628.67287293
2026-05-04,2467.TW,1299493169.4441326,103402001.37883474
2026-05-05,2467.TW,1298500892.6743577,103670959.13004395
2026-05-06,2467.TW,1296862338.35668,104094106.51541972
2026-05-07,2467.TW,1295884624.2965674,104355804.44313559
2026-05-08,2467.TW,1295722533.964494,104406769.75453001
2026-05-11,2467.TW,1295737652.0477483,104420661.10367626
2026-05-12,2467.TW,1296200613.3218355,104334887.68331525
2026-05-13,2467.TW,1296312450.7093515,104325611.80164108
2026-05-14,2467.TW,1297140498.1918209,104147431.90236627
2026-05-15,2467.TW,1295617821.9571655,104551365.61725214
2026-05-18,2467.TW,1294245981.0265918,104911111.74560325
2026-05-19,2467.TW,1294626698.7794502,104832068.58283108
2026-05-20,2467.TW,1294440508.7365475,104891510.66107887
2026-05-21,2467.TW,1294656581.3622186,104857527.35047993
2026-05-22,2467.TW,1293667596.286468,105119224.00528233
2026-05-25,2467.TW,1293912975.3403554,105080026.96615389
2026-05-26,2467.TW,1294512913.9686854,104951748.25447409
2026-05-27,2467.TW,1293426111.4833186,105239396.57405601
2026-05-28,2467.TW,1294544576.2847598,104995793.61773267
2026-05-29,2467.TW,1292082126.9689255,105626330.61996646
2026-06-01,2467.TW,1292299656.1837614,105592278.59046754
2026-06-02,2467.TW,1292793682.8045406,105494499.36536077
2026-06-03,2467.TW,1292398159.937008,105605640.15465212
2026-06-04,2467.TW,1291806829.5830114,105769512.58043183
2026-06-05,2467.TW,1291382542.552196,105884554.97687234
2026-06-08,2467.TW,1290952901.5706677,106001367.23654692
2026-06-09,2467.TW,1291596432.140669,105858996.28609681
2026-06-10,2467.TW,1291773906.7984335,105843259.19522186
2026-06-11,2467.TW,1291714522.4989893,105863373.48161905
2026-06-12,2467.TW,1291354092.39273,105959368.86151163
2026-06-15,2467.TW,1291937350.3885102,105826486.29439197
2026-06-16,2467.TW,1291194646.8236046,106020211.6100059
2026-06-17,2467.TW,1289641767.41689,106402434.9308083
2026-06-18,2467.TW,1289526203.273859,106434844.35251155
2026-06-19,2467.TW,1289844420.149734,106360764.12333341
2026-06-22,2467.TW,1289823430.65533,106366246.15000008
2026-06-23,2467.TW,1290132438.6928904,106290711.13507311
2026-06-24,2467.TW,1290490333.2724917,106202649.24934182
2026-06-25,2467.TW,1290523266.1603258,106191984.92142624
2026-06-26,2467.TW,1289876000.4564602,106345051.31086475
2026-06-29,2467.TW,1290358513.1509545,106223625.79319431
2026-06-30,2467.TW,1290332994.6492355,106225510.42122856
2026-07-01,2467.TW,1290280798.9897761,106224468.57798328
2026-07-02,2467.TW,1287250074.172148,106944490.92674169
2026-07-03,2467.TW,1286788183.078123,107045894.1266824
2026-07-06,2467.TW,1287275102.7524545,106911656.75932541
2026-07-07,2467.TW,1287566264.530354,106824535.95925711
2026-07-08,2467.TW,1287373989.9633014,106853326.0253935
2026-07-09,2467.TW,1287207750.3088393,106876857.37155336
2026-07-10,2467.TW,1287813402.1716223,106717214.34043899
2026-07-13,2467.TW,1288191892.7618406,106605778.74257213
2026-07-14,2467.TW,1287607459.0657144,106719560.48197567
2026-07-15,2467.TW,1289354659.771333,106256299.70238435
2026-07-16,2467.TW,1289384662.846232,106210547.50419173
2026-07-17,2467.TW,1289160204.0956075,106250971.18850063
2026-07-20,2467.TW,1288564766.1202412,106375477.23258634
2026-07-21,2467.TW,1290248320.7619145,105941306.64094205
2026-07-22,2467.TW,1289653390.657034,106061568.23258464
2026-07-23,2467.TW,1290246935.8901308,105887786.96283968
2026-07-24,2467.TW,1291292674.941142,105610354.85525472
2026-07-27,2467.TW,1291781720.5130503,105474385.49676779
2026-07-28,2467.TW,1291574464.218315,105501334.79618521
2026-07-29,2467.TW,1292665832.00493,105221401.62684923
2026-07-30,2467.TW,1293913112.496172,104891255.38546172
2026-07-31,2467.TW,1294615779.4168644,104693345.31537174
2026-08-03,2467.TW,1293631945.333299,104907937.92625782
2026-08-04,2467.TW,1293943167.0483916,104817936.3539233
2025-10-01,2480.TW,1318000000.0,105900000.0
2025-10-02,2480.TW,1318657778.808375,105738972.74908793
2025-10-03,2480.TW,1319090684.6135452,105631615.15847743
2025-10-06,2480.TW,1318698217.168733,105723174.85659263
2025-10-07,2480.TW,1318401854.8585875,105786060.69613734
2025-10-08,2480.TW,1318101466.7736485,105854577.8458791
2025-10-09,2480.TW,1317888837.9357524,105892971.6032714
2025-10-10,2480.TW,1318787200.3973615,105659520.94905558
2025-10-13,2480.TW,1319243149.5613148,105536674.90576878
2025-10-14,2480.TW,1321021322.3308375,105080558.57089818
2025-10-15,2480.TW,1321563125.2031004,104938585.03876142
2025-10-16,2480.TW,1321905783.2237349,104841236.39908415
2025-10-17,2480.TW,1322417359.8838952,104701272.06391887
2025-10-20,2480.TW,1322475009.800455,104668964.27347389
2025-10-21,2480.TW,1323528118.6539924,104385540.16252881
2025-10-22,2480.TW,1323103498.0360458,104475917.95516211
2025-10-23,2480.TW,1324573879.611241,104095927.27149196
2025-10-24,2480.TW,1324349148.5814667,104139974.63433702
2025-10-27,2480.TW,1324781941.8768299,104025856.57856366
2025-10-28,2480.TW,1325008360.9802978,103926548.3118864
2025-10-29,2480.TW,1327138733.1004562,103378903.57309894
2025-10-30,2480.TW,1327841673.364393,103187355.16038014
2025-10-31,2480.TW,1328451268.6121676,103017841.08436476
2025-11-03,2480.TW,1329867396.3823304,102653231.04916614
2025-11-04,2480.TW,1329336268.2197804,102758838.3779771
2025-11-05,2480.TW,1330344692.9732683,102492127.59264506
2025-11-06,2480.TW,1330699239.448489,102395894.35714927
2025-11-07,2480.TW,1330571273.6525133,102403883.55223598
2025-11-10,2480.TW,1330279307.292279,102442498.93172596
2025-11-11,2480.TW,1330586580.8686774,102352700.12844576
2025-11-12,2480.TW,1330375157.8582106,102388836.26655518
2025-11-13,2480.TW,1329561546.7475698,102560048.5899852
2025-11-14,2480.TW,1330617997.0963912,102287138.12167889
2025-11-17,2480.TW,1330551717.737999,102286192.52240326
2025-11-18,2480.TW,1330266498.1766791,102343847.71993175
2025-11-19,2480.TW,1332220020.8551593,101847693.64124244
2025-11-20,2480.TW,1333856287.987177,101429183.5418404
2025-11-21,2480.TW,1333241286.1051776,101567046.66327077
2025-11-24,2480.TW,1333200552.809037,101567287.54693668
2025-11-25,2480.TW,1334088727.3592134,101342707.16497046
2025-11-26,2480.TW,1333890953.6120584,101378175.95594782
2025-11-27,2480.TW,1334330538.4774108,101262415.19059911
2025-11-28,2480.TW,1333401386.7682648,101476675.84260064
2025-12-01,2480.TW,1333356154.923616,101480140.01499754
2025-12-02,2480.TW,1333802385.5925088,101363191.84424984
2025-12-03,2480.TW,1333827232.6063385,101351186.80198139
2025-12-04,2480.TW,1333233020.2981339,101485265.69802347
2025-12-05,2480.TW,1333245919.4850368,101476331.69800119
2025-12-08,2480.TW,1334607034.6569426,101141319.40824986
2025-12-09,2480.TW,1333060624.6492467,101514447.97619522
2025-12-10,2480.TW,1333090166.5397215,101506836.1477046
2025-12-11,2480.TW,1333833305.9200373,101327799.80291034
2025-12-12,2480.TW,1332615268.1194675,101627040.58220632
