Date,Ticker,ForeignNetAmount,InvestmentTrustNetAmount,DealerNetAmount
2026-05-14,1519.TW,-306304.4309470214,-2083218.7172782812,-49947.94776917045
2026-05-15,1519.TW,-636920.0613196546,-728699.0923482673,-312799.4895609573
2026-05-18,1519.TW,783709.4118052421,-149103.15676058482,-527090.5134407473
2026-05-19,1519.TW,-2161255.0732398704,-2764618.5243428675,-926571.1076985793
2026-05-20,1519.TW,-503935.6423565109,-3677047.5944230226,-578752.6619430138
2026-05-21,1519.TW,399358.49213220127,66553.74105131056,64500.993507310304
2026-05-22,1519.TW,-1950142.5190009896,1036170.944145,380393.3285494407
2026-05-25,1519.TW,499938.5558773685,-508194.6226967952,-675143.8380871193
2026-05-26,1519.TW,-1943694.8100087033,-2627574.6627820963,-851157.7299128405
2026-05-27,1519.TW,-628778.2792164672,-150617.84373560606,-233196.41689553304
2026-05-28,1519.TW,-855192.7749173286,-2079158.5106055222,-466442.85890020814
2026-05-29,1519.TW,294084.27778705675,-313225.46093519824,-308452.442823811
2026-06-01,1519.TW,-951494.7871421928,-1003075.9376653652,178183.5149345368
2026-06-02,1519.TW,-1114385.5720606626,-1978864.4953259837,-987230.6883014289
2026-06-03,1519.TW,-76821.75824421515,-1030089.5767734337,-194426.66331486806
2026-06-04,1519.TW,-1236671.8308769427,1033533.2130185213,-277290.3547610702
2026-06-05,1519.TW,969291.0445398054,1233810.075059419,-67840.02560811676
2026-06-08,1519.TW,112894.13354553486,360995.6606522389,497603.4453607494
2026-06-09,1519.TW,-2517465.6676755045,-1165851.0066056864,-1018628.274956424
2026-06-10,1519.TW,843457.1384578751,-3633507.661414849,-271374.6327686972
2026-06-11,1519.TW,-355643.40445696545,-2482950.6153725567,763759.8296076213
2026-06-12,1519.TW,2897044.723911277,1107242.2016264242,1706498.5343272274
2026-06-15,1519.TW,502053.8616908583,319527.66024554183,-255296.23011402594
2026-06-16,1519.TW,-557045.489104899,235528.39862902105,189485.06876435515
2026-06-17,1519.TW,-434587.34678203246,198186.91906328997,13690.080723898172
2026-06-18,1519.TW,-438411.25814757467,-744616.8095381148,19841.166220409956
2026-06-19,1519.TW,786389.1608129436,136784.48870468768,478065.39745346975
2026-06-22,1519.TW,203765.97556377912,854190.0059312913,-533513.6300994416
2026-06-23,1519.TW,39325.46330336749,757492.3689036418,220219.29701602453
2026-06-24,1519.TW,679985.5972166909,402592.976286973,139622.8362834056
2026-06-25,1519.TW,32607.45461508649,373086.5760850112,597257.219992933
2026-06-26,1519.TW,-945924.2189148347,2324263.962089625,389123.09515860263
2026-06-29,1519.TW,792855.6623575361,3336060.552724811,397484.10372417676
2026-06-30,1519.TW,-749881.6566274825,-1999996.6112038523,-1001359.0021257941
2026-07-01,1519.TW,1096216.7939905806,117201.3060097862,709727.9969603858
2026-07-02,1519.TW,1333363.8367437338,1936942.83094365,-69552.437786819
2026-07-03,1519.TW,340767.85033466597,-1182301.0410994769,-65746.3902501646
2026-07-06,1519.TW,-847013.993542389,-1023794.4430578476,-266070.04499796295
2026-07-07,1519.TW,-356746.9059880208,3948867.333136944,288517.425416447
2026-07-08,1519.TW,535696.5540962884,3494332.01593885,650439.0272121796
2026-07-09,1519.TW,-289223.5989057458,827974.7912774944,172000.8770925642
2026-07-10,1519.TW,1111673.1039614554,-1938170.5932042403,-263801.03953216894
2026-07-13,1519.TW,55948.306374660955,-1034783.1963048959,261539.84214667685
2026-07-14,1519.TW,1216673.5035172408,3260802.0529250833,416914.3709114633
2026-07-15,1519.TW,-3399531.9538788293,36514.56553247059,249551.95503753878
2026-07-16,1519.TW,1057595.6432624292,1577558.5850293054,583338.2054806198
2026-07-17,1519.TW,226026.72697844473,3459253.2776352577,128329.83058668463
2026-07-20,1519.TW,161267.56730527716,740133.1431870168,-175380.7500547502
2026-07-21,1519.TW,1322191.5974666115,-583949.1957665704,-332860.9114126394
2026-07-22,1519.TW,-257790.06053051443,-1123828.480652206,-200793.1362409002
2026-07-23,1519.TW,1477701.0622450751,-1610286.127732371,-654972.0969679125
2026-07-24,1519.TW,-409151.59977776546,-954314.2405714625,128367.54337812433
2026-07-27,1519.TW,-2035118.5817781969,3805132.644448745,-898516.2267189937
2026-07-28,1519.TW,-253485.27285201207,-101554.26134662874,-322193.60441558494
2026-07-29,1519.TW,-718.0572527938348,271757.89295294805,-384965.8177235399
2026-07-30,1519.TW,1296449.5901313534,251463.77222001847,682893.4347001804
2026-07-31,1519.TW,2712355.36588314,4069955.4011142026,279268.45930379437
2026-08-03,1519.TW,1852230.418228228,2971931.468437215,230637.5917244854
2026-08-04,1519.TW,1922543.5622487909,2055826.6543246172,1623403.6328073058
2025-10-01,1536.TW,-354621.4521438978,-338289.88146511663,-289806.55919502716
2025-10-02,1536.TW,-1545859.389318298,-744946.7916098515,1055827.6333751986
2025-10-03,1536.TW,-915983.8170057868,-846388.666259093,200204.34849244292
2025-10-06,1536.TW,-641116.1530168196,-769837.1794678353,691037.929935365
2025-10-07,1536.TW,-306155.27014633344,-3473866.50621791,371868.99202306283
2025-10-08,1536.TW,-1023916.5766961057,-1184232.5211750045,258970.36369823077
2025-10-09,1536.TW,602470.7069034823,-95916.70771188046,308280.2925040126
2025-10-10,1536.TW,588517.564225088,-345614.61341298424,787852.7221265981
2025-10-13,1536.TW,-2807551.114185118,932675.279032869,178873.63198446922
2025-10-14,1536.TW,344689.953859274,135870.51006220208,-36248.33204396514
2025-10-15,1536.TW,943093.8100807741,645033.2591107582,-259020.55999127487
2025-10-16,1536.TW,-151981.49430930556,-1356747.284897166,87456.0176919629
2025-10-17,1536.TW,-2827104.500222413,-4282233.862757633,-503491.70696494693
2025-10-20,1536.TW,-103081.81245875865,599832.8923134139,4990.097322138776
2025-10-21,1536.TW,-715523.8392020983,-79927.64083948809,379806.72139423736
2025-10-22,1536.TW,-1596460.5872420291,-2393392.417896645,-777955.0634335694
2025-10-23,1536.TW,-812445.9266711335,-941466.6240473937,-129652.44836112848
2025-10-24,1536.TW,-2077031.5090473655,-1997840.198434619,816137.2202558463
2025-10-27,1536.TW,-681196.4120655148,-476815.7286554637,238813.59789267613
2025-10-28,1536.TW,551265.6795353724,-360792.65012932324,44593.63897436076
2025-10-29,1536.TW,-1133302.536643401,-656317.3152310143,-236520.75914983999
2025-10-30,1536.TW,-1899275.6020842064,-235998.33534567634,29906.60909967078
2025-10-31,1536.TW,-3040336.003547818,2076657.5615721263,-71650.22253684411
2025-11-03,1536.TW,-884283.881028564,662156.4939431711,-233413.58710428132
2025-11-04,1536.TW,-943270.7781982091,1111074.5189882377,215613.18496731456
2025-11-05,1536.TW,-423262.8440901806,-303793.54017679946,42580.64231228718
2025-11-06,1536.TW,1394244.6167081115,387980.98284831224,343482.57671362563
2025-11-07,1536.TW,369636.37177251716,650897.0610327316,-631906.4604874076
2025-11-10,1536.TW,1505438.1252442761,-509724.69578560384,364242.76225542417
2025-11-11,1536.TW,-1034825.506690762,-186071.32484157998,502846.43681367097
2025-11-12,1536.TW,-892880.2080487021,-1473874.1581767309,-62758.33365471102
2025-11-13,1536.TW,-3315922.2280520475,627449.4914801582,554408.6769294564
2025-11-14,1536.TW,-999200.2850990575,378639.7591029637,-319172.4789526246
2025-11-17,1536.TW,-23592.088373069768,-1114249.4775159846,507460.6872795933
2025-11-18,1536.TW,-114667.93100028613,-778169.0415132715,-425405.7309697051
2025-11-19,1536.TW,1330926.8821677803,673039.1556940832,125606.18702312787
2025-11-20,1536.TW,1912119.3747477306,-3535604.2203018107,764652.8645368137
2025-11-21,1536.TW,1711192.7158479416,519417.4900182501,598296.337678037
2025-11-24,1536.TW,-1108887.2919083394,-1393628.5382251113,-156450.4492290535
2025-11-25,1536.TW,1534053.4941920594,2544703.002120176,1357571.9635483092
2025-11-26,1536.TW,806228.9488300332,-1089133.1657240123,-472760.43394734873
2025-11-27,1536.TW,-244106.4059988575,286893.89429037727,-76249.3193845131
2025-11-28,1536.TW,-1257097.1023710528,-3030457.12556218,276092.7542010399
2025-12-01,1536.TW,-1071123.7668287423,4098127.8379424578,262712.3449684415
2025-12-02,1536.TW,-141383.1565892805,-431145.42656698776,486136.0930255432
2025-12-03,1536.TW,3605447.5617241412,-1417310.5149035514,-168521.92320141493
2025-12-04,1536.TW,437197.16287209565,176904.4173797746,186741.57855643582
2025-12-05,1536.TW,3016477.1638988387,32258.09425103641,-35992.77535188691
2025-12-08,1536.TW,-566342.7643023189,-303031.21765687375,230741.20463190315
2025-12-09,1536.TW,-640430.8798180332,1595622.7948130267,271357.4808091353
2025-12-10,1536.TW,900931.7745398964,793223.7838889902,502117.9694561571
2025-12-11,1536.TW,-2903450.5406890325,-1414387.0495521848,-1031000.590384806
2025-12-12,1536.TW,119953.51362901076,-1981678.995554734,-187578.61195913525
2025-12-15,1536.TW,-689624.8809731861,-938834.2017408186,-92850.75951075161
2025-12-16,1536.TW,576091.8719836838,2257405.2029709523,555679.5972331811
2025-12-17,1536.TW,781530.8360009799,740033.5861248528,-58625.69405458495
2025-12-18,1536.TW,-1098896.4005639977,-2306488.293064158,6011.88936743098
2025-12-19,1536.TW,418545.8582544817,645529.470656828,-687627.448013271
2025-12-22,1536.TW,-166279.32368096715,1642241.9348644882,312394.66348050453
2025-12-23,1536.TW,202093.7644930781,487131.5580370441,412681.3465942396
2025-12-24,1536.TW,1958505.360507958,1236155.3538930234,1064542.1421640115
2025-12-25,1536.TW,-4305595.13597903,1392723.0709260784,-861507.1113017426
2025-12-26,1536.TW,1047231.5331652155,857141.0549279738,-896607.700821243
2025-12-29,1536.TW,2090462.3814950509,-1872695.1283347264,73924.32563546757
2025-12-30,1536.TW,-117732.10584455213,-2093238.0248939898,306889.58290076366
2025-12-31,1536.TW,655030.6056535401,1021057.5983378395,510888.94978277327
2026-01-01,1536.TW,-1556133.009328888,-1083054.6415895037,-691481.809884422
2026-01-02,1536.TW,-16434.25218268264,485888.489209551,188200.0764667635
2026-01-05,1536.TW,1342375.9315064047,-1983292.486447719,474421.106998403
2026-01-06,1536.TW,330837.0011854585,255862.1467862158,611621.4418375542
2026-01-07,1536.TW,-22536.55410664261,392164.7364754539,-148500.31166409494
2026-01-08,1536.TW,1365434.4468328324,611997.7694010227,641831.9701243642
2026-01-09,1536.TW,525500.9503949264,1898476.2450709413,-327880.9868383155
2026-01-12,1536.TW,-2851656.811693034,-1665718.5251442366,277801.0153265804
2026-01-13,1536.TW,1287095.7438171722,763314.1781306819,-42163.687101892196
2026-01-14,1536.TW,-1651117.5646835426,-3924965.385057064,1261677.9621995625
2026-01-15,1536.TW,-574413.4026584931,-453844.79589591594,222217.9648178218
2026-01-16,1536.TW,2062118.7703774301,-131488.94340620752,-781656.6475827242
2026-01-19,1536.TW,959110.2061471527,-301113.76639591507,163234.8664763829
2026-01-20,1536.TW,11214.804922024618,-963672.8349067211,-500246.1106391144
2026-01-21,1536.TW,620042.0142823244,-532437.7709409693,224382.92193414478
2026-01-22,1536.TW,3086918.1833765646,1559323.607187945,1209103.5803377437
2026-01-23,1536.TW,-1924481.4828712712,407061.5485893577,119993.59029700013
2026-01-26,1536.TW,-942013.3161513043,-720718.9263080328,-577059.3180400573
2026-01-27,1536.TW,-1584437.865098163,-227544.06245807686,1777150.7030428099
2026-01-28,1536.TW,-2852407.8940494927,-720191.7071779831,-849479.5527666701
2026-01-29,1536.TW,-1495808.320179442,-785004.5250436448,9602.661027966707
2026-01-30,1536.TW,-393968.9897414822,147424.0152090676,-15763.994847926777
2026-02-02,1536.TW,1289184.9117541406,-300016.0429688551,272983.57096516294
2026-02-03,1536.TW,-1158940.5546052312,270992.5351260328,328843.9079362275
2026-02-04,1536.TW,1492995.376599145,5708718.050722619,865183.1581382047
2026-02-05,1536.TW,554022.3388173294,2543436.3201629044,701756.5392881087
2026-02-06,1536.TW,383534.5643174792,-982873.9781922618,532901.8633937928
2026-02-09,1536.TW,541486.217445582,373762.5853477349,503530.0009899919
2026-02-10,1536.TW,1813870.2554077194,364997.45055643236,499412.13359916577
2026-02-11,1536.TW,-1072774.5289067444,-365387.1981477336,-495123.3272507576
2026-02-12,1536.TW,-661778.3371562536,-130157.75338461694,-96629.77678700259
2026-02-13,1536.TW,1203802.598432663,889836.150644339,-79956.22544000353
2026-02-16,1536.TW,727534.7934085233,1641726.1971406152,709179.573024021
2026-02-17,1536.TW,-381642.93245957943,3238069.938418259,267785.25031674403
2026-02-18,1536.TW,477387.3770512522,3276474.72774944,42829.16760842853
2026-02-19,1536.TW,-1189512.221805979,1991626.0450812574,756790.5660562911
2026-02-20,1536.TW,-1739133.9570662752,-969036.9561185024,-98832.04893227833
2026-02-23,1536.TW,1098378.9702803588,394390.24816486327,-638375.3060261162
2026-02-24,1536.TW,1299020.712727332,-1417346.0828161992,181925.1941323035
2026-02-25,1536.TW,590995.1439971525,-385538.01350752363,-67457.90353050936
2026-02-26,1536.TW,2614191.2121938625,954338.2212416597,-74592.18735861283
2026-02-27,1536.TW,335878.47616826976,-665600.2447358574,12603.921474815957
2026-03-02,1536.TW,2032576.508723584,2454561.7784787905,996676.7028310965
2026-03-03,1536.TW,950225.6678582759,-2379382.3680023896,230640.25722473397
2026-03-04,1536.TW,-7108469.366716097,3276119.0258459514,-1015374.4082271678
2026-03-05,1536.TW,-2598557.432972312,-1523052.5603164425,733714.3760033841
2026-03-06,1536.TW,-1392782.6697738003,1639191.9406940804,434142.2554214217
2026-03-09,1536.TW,1695706.3838088324,178731.13217446324,-752304.1675555207
2026-03-10,1536.TW,471969.00768542755,1189097.9680049992,222738.66003667313
2026-03-11,1536.TW,2264988.5945130545,-860048.9661528127,584011.7754335024
2026-03-12,1536.TW,2367820.777523262,-1983796.9571246551,573025.3176443122
2026-03-13,1536.TW,-1209474.7637012436,567773.0836173025,-364033.47852229024
2026-03-16,1536.TW,-2771684.3835138553,-973730.234636803,186087.75793475966
2026-03-17,1536.TW,30437.93031793811,-242668.13435786834,109237.4321054288
2026-03-18,1536.TW,-95814.43034254962,-565227.0658552052,-100756.03386413888
2026-03-19,1536.TW,-651414.2798310148,-2206443.0481822332,52377.28880363927
2026-03-20,1536.TW,1883190.4150455135,2071836.568992139,160531.53993581608
2026-03-23,1536.TW,-123119.6593076154,-178983.27043010693,151152.43988267408
2026-03-24,1536.TW,579709.6934906604,1241927.435861139,-227794.39991941076
2026-03-25,1536.TW,-1743467.3236498996,-845198.2122181358,431947.46899936115
2026-03-26,1536.TW,-2244679.7958849017,-414871.51097481704,314106.9953942605
2026-03-27,1536.TW,-1055197.9284184754,717542.408685894,71634.90558294064
2026-03-30,1536.TW,919270.4265298252,496393.16609434894,635383.1450425176
2026-03-31,1536.TW,129633.19754598654,-2216816.6073660506,-342410.2912820135
2026-04-01,1536.TW,3331406.084074517,-2896609.5658561266,403877.8430829181
2026-04-02,1536.TW,-1711934.4941748409,196318.03594742823,264930.8252028957
2026-04-03,1536.TW,417392.8813745533,-680449.047132299,1155014.3226356935
2026-04-06,1536.TW,-85190.06353907798,-383154.2886174924,14382.278850193587
2026-04-07,1536.TW,-466189.0084262486,-718349.2895337981,-489185.24439930375
2026-04-08,1536.TW,-291280.520592896,267583.89762481215,-714337.259670748
2026-04-09,1536.TW,-1233179.9258317363,2303984.1094196793,641623.3913483606
2026-04-10,1536.TW,1080393.6335833191,-1387570.5325370298,700790.6209748407
2026-04-13,1536.TW,929169.5912076326,-5078381.469612867,-874008.5228168907
2026-04-14,1536.TW,-764558.2537900684,561148.9451748317,-257337.15572057472
2026-04-15,1536.TW,937873.5952282051,-611723.0733687935,-112413.11616833977
2026-04-16,1536.TW,360612.2342147308,-579822.3333280261,239537.0805037752
2026-04-17,1536.TW,-1211074.8804087848,-1778480.5490490012,-910337.046021452
2026-04-20,1536.TW,-574659.0530947952,-1290175.0158442615,157646.15028255375
2026-04-21,1536.TW,512754.9544946727,-14110.255803175158,50688.8830896031
2026-04-22,1536.TW,4490533.025852895,-1448861.5963416365,-119562.13157478809
2026-04-23,1536.TW,-909159.8173147533,125382.1122324114,18646.69019727681
2026-04-24,1536.TW,-1398887.6593063197,1112719.4005089395,-130411.94403648608
2026-04-27,1536.TW,2309265.2976507437,1147281.0634670707,385664.2663209615
2026-04-28,1536.TW,165158.56886994088,470865.2811199847,704397.0299880235
2026-04-29,1536.TW,693595.3293100226,-1586223.8294214292,250510.19845571625
2026-04-30,1536.TW,559376.4529574472,120833.91750722576,392572.1083809766
2026-05-01,1536.TW,1114051.0901437732,-651190.1855995285,-448141.80548292457
2026-05-04,1536.TW,860647.2280857654,1813332.0506927436,575516.2320249313
2026-05-05,1536.TW,1138477.3352169034,529.7884137777146,-823229.8013063716
2026-05-06,1536.TW,-27559.027550927014,-1623338.1085830373,-125406.60527211355
2026-05-07,1536.TW,-4050132.7464429107,5759656.842996583,-1289129.7693689433
2026-05-08,1536.TW,71691.300473318,1680945.231318239,296859.4732270336
2026-05-11,1536.TW,-63395.50440244403,-45622.664639196795,45144.75061104854
2026-05-12,1536.TW,2036738.7698790329,-1689412.5291522783,854225.0271054079
2026-05-13,1536.TW,252366.69987590288,1036749.3677404097,-114628.18181887962
2026-05-14,1536.TW,2055305.3041273549,-252881.62437448,102241.21614939775
2026-05-15,1536.TW,349988.8448139657,2960542.6367821144,1816521.136047603
2026-05-18,1536.TW,181862.94194881408,1360878.9631990269,6359.271695208945
2026-05-19,1536.TW,2509319.0795150776,1113613.9289601136,215629.0046109393
2026-05-20,1536.TW,1489123.2224704293,-197318.24125775974,202612.0497133396
2026-05-21,1536.TW,-1076608.8803799064,-1617153.4218516639,-270388.29610437446
2026-05-22,1536.TW,1359343.1258480526,-1596858.6922022274,122664.13230752718
2026-05-25,1536.TW,-699067.1219040081,-1588253.1770350134,117775.16550958189
2026-05-26,1536.TW,-2833540.4174745465,1801134.6937360817,-241015.15204859796
2026-05-27,1536.TW,1936514.19802769,-1845399.0466008086,743696.7323501937
2026-05-28,1536.TW,-673072.6728837426,-1143721.5787341858,28250.440503531237
2026-05-29,1536.TW,1318698.1088515746,-906450.8632771474,315895.99891130504
2026-06-01,1536.TW,-1437710.3051878337,-330425.2482144168,479993.46540723054
2026-06-02,1536.TW,319498.0549928384,812055.9922707626,-461416.16339624394
2026-06-03,1536.TW,-2188249.264113607,666399.4200239393,1082150.3006608428
2026-06-04,1536.TW,1579535.0290789427,37298.385841291456,160489.28635233495
2026-06-05,1536.TW,-230905.34647635306,-1521603.7493476518,449625.59660590714
