"Root","Lang","Ext","Bytes","Modified","Path"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","45175","2026-06-09 20:03:42","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_PS_ACCELERATED_PANORAMA_AUDIT_v012_20260609_200341\report\VIA_PS_Accelerated_Panorama_Audit_v012_Report.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","4888","2026-06-09 04:14:54","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\registry\VIA_LocalFreeLibs_Top10_ByFunction_ByLanguage.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","890","2026-06-09 04:14:54","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\registry\VIA_Project_FileSummary_ProgressReport.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","3278","2026-06-09 04:14:54","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\registry\VIA_Project_FileSummary_ProgressReport.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","212063","2026-06-09 04:14:54","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\registry\VIA_VDF_VRN_DatabaseProductionAudit_Matrix.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","337897","2026-06-09 04:14:54","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\registry\VIA_VDF_VRN_DatabaseProductionAudit_Matrix.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","218854","2026-06-09 04:14:54","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\report\VIA_VDF_VRN_DatabaseProductionAudit_Report.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","6195","2026-06-09 04:14:51","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\temp\via_vdf_vrn_database_audit.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","5549","2026-06-09 04:14:54","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_041403\temp\via_vdf_vrn_database_audit_result.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","4888","2026-06-09 04:34:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\registry\VIA_LocalFreeLibs_Top10_ByFunction_ByLanguage.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","1013","2026-06-09 04:34:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\registry\VIA_Project_FileSummary_ProgressReport.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","3737","2026-06-09 04:34:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\registry\VIA_Project_FileSummary_ProgressReport.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","215611","2026-06-09 04:34:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\registry\VIA_VDF_VRN_DatabaseProductionAudit_Matrix.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","343731","2026-06-09 04:34:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\registry\VIA_VDF_VRN_DatabaseProductionAudit_Matrix.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","222442","2026-06-09 04:34:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\report\VIA_VDF_VRN_DatabaseProductionAudit_Report.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PY",".py","6195","2026-06-09 04:34:24","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\temp\via_vdf_vrn_database_audit.py"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","5683","2026-06-09 04:34:27","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DATABASE_PRODUCTION_AUDIT_20260609_043334\temp\via_vdf_vrn_database_audit_result.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","3358","2026-06-09 17:52:31","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DB_AUDIT_V02_DEPRECATED_GATEWAY_FILTER_20260609_175221\registry\VIA_DeprecatedGateway_IgnoreManifest.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","31845","2026-06-09 17:52:31","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DB_AUDIT_V02_DEPRECATED_GATEWAY_FILTER_20260609_175221\registry\VIA_VDF_VRN_DB_Audit_v02_DeprecatedGatewayFilter_Matrix.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","53171","2026-06-09 17:52:31","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_audit\VIA_VDF_VRN_DB_AUDIT_V02_DEPRECATED_GATEWAY_FILTER_20260609_175221\registry\VIA_VDF_VRN_DB_Audit_v02_DeprecatedGatewayFilter_Matrix.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","PS",".ps1","2374","2026-06-09 03:41:33","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_freeze\VIA_UNIFIED_INPUT_SSOT_FREEZE_GATEWAY_20260609_034130\gateway\Invoke-VIA-UnifiedInputGateway.ps1"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","16994","2026-06-09 03:41:33","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_freeze\VIA_UNIFIED_INPUT_SSOT_FREEZE_GATEWAY_20260609_034130\registry\VIA_UnifiedInput_SSOT_FreezeGateway_Matrix.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","29615","2026-06-09 03:41:33","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_freeze\VIA_UNIFIED_INPUT_SSOT_FREEZE_GATEWAY_20260609_034130\registry\VIA_UnifiedInput_SSOT_FreezeGateway_Matrix.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","20902","2026-06-09 03:41:33","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\_freeze\VIA_UNIFIED_INPUT_SSOT_FREEZE_GATEWAY_20260609_034130\report\VIA_UnifiedInput_SSOT_FreezeGateway_Report.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","927","2026-06-09 22:12:52","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_FRED_CANDIDATE_TO_CANONICAL_MERGE_EXECUTE_v0262_20260610_135958\VDF_Global_Macro.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","2704","2026-06-09 22:12:52","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_FRED_CANDIDATE_TO_CANONICAL_MERGE_EXECUTE_v0262_20260610_135958\VDF_Global_Macro.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","4393","2026-06-09 22:12:52","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_FRED_CANDIDATE_TO_CANONICAL_MERGE_EXECUTE_v0262_20260610_135958\VDF_Global_Macro.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","54","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_MOPS_MONTHLY_REVENUE_SEED_v022_20260609_233356\VDF_TW_MonthlyRevenue.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","312","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_MOPS_MONTHLY_REVENUE_SEED_v022_20260609_233356\VDF_TW_MonthlyRevenue.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","3405","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_MOPS_MONTHLY_REVENUE_SEED_v022_20260609_233356\VDF_TW_MonthlyRevenue.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".duckdb","2633728","2026-06-09 22:12:52","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_ACTIVE_SCHEMA.duckdb"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","70","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_EquityUniverse.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","336","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_EquityUniverse.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","3884","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_EquityUniverse.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","981","2026-06-09 22:12:51","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_IndexDaily.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","3016","2026-06-09 22:12:51","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_IndexDaily.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","5677","2026-06-09 22:12:51","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_IndexDaily.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","62","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_TradingStats.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","318","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_TradingStats.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","3481","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223313\VDF_TW_TradingStats.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".duckdb","3420160","2026-06-09 22:33:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_ACTIVE_SCHEMA.duckdb"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","60238","2026-06-09 22:33:14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_EquityUniverse.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","309805","2026-06-09 22:33:14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_EquityUniverse.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","26696","2026-06-09 22:33:14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_EquityUniverse.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","1343","2026-06-09 22:33:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_IndexDaily.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","5416","2026-06-09 22:33:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_IndexDaily.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","5752","2026-06-09 22:33:15","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_IndexDaily.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","35768","2026-06-09 22:33:14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_TradingStats.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","210709","2026-06-09 22:33:14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_TradingStats.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","22578","2026-06-09 22:33:14","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223420\VDF_TW_TradingStats.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".duckdb","4206592","2026-06-09 22:34:23","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_ACTIVE_SCHEMA.duckdb"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","60238","2026-06-09 22:34:21","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_EquityUniverse.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","309805","2026-06-09 22:34:21","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_EquityUniverse.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","26696","2026-06-09 22:34:21","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_EquityUniverse.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","1343","2026-06-09 22:34:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_IndexDaily.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","5416","2026-06-09 22:34:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_IndexDaily.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","5752","2026-06-09 22:34:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_IndexDaily.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","35768","2026-06-09 22:34:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_TradingStats.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","210709","2026-06-09 22:34:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_TradingStats.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","22578","2026-06-09 22:34:22","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_TWSE_OFFICIAL_SEED_v018_20260609_223749\VDF_TW_TradingStats.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".duckdb","1323008","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_ACTIVE_SCHEMA.duckdb"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","56","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Commodity.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","313","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Commodity.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","3437","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Commodity.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","41","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_FXRate.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","295","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_FXRate.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","3313","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_FXRate.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","56","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Macro.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","309","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Macro.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","3437","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_Global_Macro.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","62","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_IndexDaily.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","332","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_IndexDaily.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","4163","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_IndexDaily.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".csv","104","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_PriceDaily.csv"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","406","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_PriceDaily.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".parquet","5839","2026-06-09 22:03:41","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_backup\VDF_YFINANCE_SEED_FETCH_v017_20260609_221249\VDF_TW_PriceDaily.parquet"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","650","2026-06-11 02:06:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\VDF_AkShare_v0280_FreezeIndex.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".json","5216","2026-06-11 02:06:45","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\dict\VDF\_freeze\VDF_AKSHARE_FREEZE_SEAL_v0280_20260611_020645\VDF_AkShare_v0280_FreezeSeal.json"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","5545449","2026-06-09 17:23:56","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\HMI_EDITOR_BACKUP_RUN_20260609_172643_HMI_OPTIMIZE_TEST_DEBUG_ACTIVATE\VIA_VAP_Template_Workbench_Fullscreen_HMI_AutoLayoutEditor.bak.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","5548880","2026-06-09 17:26:50","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\BACKUP\HMI_POLICY_HOTFIX_BACKUP_RUN_20260609_173528_HMI_POLICY_HOTFIX_RETEST\Fullscreen_HMI_AutoLayoutEditor.before_policy_hotfix.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","12129","2026-06-09 13:02:36","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\COCKPIT\PROJECTS\VAP_Project_Risk-Control_Gallery.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","750083","2026-06-09 13:02:36","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\COCKPIT\PROJECTS\VAP_Project_Shared_Gallery.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","104965","2026-06-09 13:02:36","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\COCKPIT\PROJECTS\VAP_Project_VAP_Gallery.html"
"C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics","DOC",".html","25842","2026-06-09 13:02:36","C:\Users\tonyk\Downloads\VeritasIntelligenceAnalytics\functional modules\VAP\COCKPIT\PROJECTS\VAP_Project_VDF_Gallery.html"
